省份编码,省份,年份,国有控股工业企业单位数(个),国有控股工业企业亏损企业单位数(个),国有控股工业企业实收资本(亿元),国有控股工业企业国家资本金(亿元),国有控股工业企业集体资本金(亿元),国有控股工业企业法人资本金(亿元),国有控股工业企业个人资本金(亿元),国有控股工业企业港澳台资本金(亿元),国有控股工业企业外商资本金(亿元),国有控股工业企业流动资产合计(亿元),国有控股工业企业应收账款净额(亿元),国有控股工业企业存货(亿元),国有控股工业企业产成品(亿元),国有控股工业企业固定资产合计(亿元),国有控股工业企业固定资产原价合计(亿元),国有控股工业企业累计折旧(亿元),国有控股工业企业资产总计(亿元),国有控股工业企业流动负债合计(亿元),国有控股工业企业应付帐款(亿元),国有控股工业企业负债合计(亿元),国有控股工业企业所有者权益合计(亿元),国有控股工业企业主营业务收入(亿元),国有控股工业企业主营业务成本(亿元),国有控股工业企业销售费用(亿元),国有控股工业企业主营业务税金及附加(亿元),国有控股工业企业管理费用(亿元),国有控股工业企业财务费用(亿元),国有控股工业企业利息支出(亿元),国有控股工业企业营业利润(亿元),国有控股工业企业利润总额(亿元),国有控股工业亏损企业亏损总额(亿元),国有控股工业企业应交所得税(亿元),国有控股工业企业本年应交增值税(亿元),国有控股工业企业工业销售产值(现价)(亿元),国有控股工业企业出口交货值(亿元)
510000,四川省,2000,1699,618,743.78137,498.96963,4.88971,189.94324,36.444,4.24384,9.29095,1347.30448,327.11321,374.90445,153.68674,1864.17249,2383.23938,803.31931,3522.23016,1260.77139,,2299.29172,1222.86027,1284.4951,984.67583,59.05692,42.4679,127.12688,59.90643,58.81386,30.7336,37.78534,30.43271,17.93591,78.86869,1240.13651,64.70347
520000,贵州省,2019,553,,,,,,,,,4357.63,492.29,918.26,131.75,,,,10438.09,,,6312.37,,,,115.42,,255.79,151.51,,,716.29,,,,,
520000,贵州省,2018,485,,,,,,,,,3777.7,320.4,797.0,134.1,,,,9229.1,,,5816.5,,,,101.3,,171.7,148.2,,,604.2,,,,,
520000,贵州省,2017,512,126,1423.53,972.23,16.5,371.51,46.15,7.7,7.34,3714.86,407.61,835.52,148.59,3765.55,5986.78,2150.04,9343.83,3717.08,724.94,6041.36,3296.64,4099.47,2859.68,100.53,,211.98,139.54,152.16,494.51,510.25,98.46,,,,
520000,贵州省,2016,554,123,1195.68,804.06,6.14,347.6,29.44,0.8,9.46,3264.89,401.06,737.01,141.41,3808.02,5666.29,2047.65,8717.81,3487.48,672.59,5740.01,2981.11,3976.59,2912.47,94.81,,207.45,149.48,149.99,357.39,375.9,61.49,,,4041.83,100.88
520000,贵州省,2015,525,152,1176.78,780.2,12.19,350.04,28.15,0.14,7.07,2876.9,408.13,707.45,177.8,3884.43,5183.74,1774.78,8062.82,3203.19,635.0,5425.72,2632.17,4002.84,2916.76,84.5,,208.13,168.02,174.28,320.12,369.13,81.14,,,3429.16,112.01
520000,贵州省,2014,509,140,1200.49,773.79,12.25,367.74,31.02,0.5,9.25,2543.16,359.88,669.85,147.16,3470.84,4802.78,1527.52,7354.07,2888.32,578.99,4887.92,2439.28,3831.49,2813.05,88.28,241.41,205.29,160.37,160.6,295.71,317.31,87.12,88.36,199.53,3752.25,104.65
520000,贵州省,2013,497,149,1078.45,619.71,8.45,317.42,22.35,0.41,8.27,2139.26,305.69,555.13,126.46,3109.43,4263.17,1354.79,6522.79,2446.31,529.47,4396.66,2123.57,3457.45,2578.8,84.21,228.89,192.27,133.92,143.93,288.53,301.39,78.41,84.03,187.43,3454.99,82.8
520000,贵州省,2012,469,122,928.7421,470.44664,6.78776,415.02237,22.72078,6.95884,0.084,1876.31647,232.48215,504.29207,127.28,2757.31881,3630.69489,1188.71232,5634.17653,2133.70476,435.97438,3773.53208,1860.93785,3259.86427,2421.41856,76.9014,172.4935,173.08579,122.81409,129.25454,316.91919,329.8631,38.06806,78.97597,176.67923,3207.55307,97.89594
520000,贵州省,2011,431,110,819.49333,292.194,47.388,441.09769,31.21967,7.57897,,1675.96751,198.02599,474.1372,126.44943,1772.73936,3217.96307,1098.35436,5035.78469,1797.67324,398.10418,3378.65087,1645.2816,2850.54174,2198.00602,68.53155,169.85539,148.85751,90.8792,101.56866,214.7085,233.79218,38.84149,56.47548,144.08333,2824.55816,84.33744
520000,贵州省,2010,516,143,728.60577,319.69082,5.91846,363.80568,38.08851,0.84192,0.26038,1392.53369,195.31687,388.72913,96.55985,2464.52764,3085.78433,952.28637,4276.68899,1435.74951,343.32753,2895.6057,1375.73246,2336.19521,1831.69089,60.80365,128.89808,134.75514,74.8173,75.14818,147.01176,161.23335,27.44453,40.4702,116.27845,2361.93112,78.5624
520000,贵州省,2009,523,163,701.08196,344.77106,1.27775,311.07518,37.33376,0.93687,5.68734,1181.32822,188.49676,334.50349,86.1074,2283.55151,2665.5741,851.84739,3771.11827,1336.20578,319.06658,2590.57586,1177.50991,2052.13483,1596.77215,51.27032,104.36891,120.95661,59.62596,56.33975,115.66687,123.32848,38.2411,33.89867,99.91476,2039.6021,59.92347
520000,贵州省,2008,530,195,593.30874,329.67583,1.32494,228.88497,13.10012,0.59205,19.73083,1121.1673,175.33609,338.97641,106.10899,1909.92171,2188.12124,728.5916,3476.31989,1281.62416,282.6926,2353.67714,1122.64275,1803.39998,1396.11433,44.84444,89.52104,113.47431,60.98092,61.01914,95.93577,94.78908,57.66298,29.69523,105.39041,1812.85232,62.76866
520000,贵州省,2007,541,172,445.55404,232.98638,0.35418,182.30721,28.16015,0.73416,1.01196,911.068,168.24175,261.12281,60.76524,1458.99655,1861.19805,614.74389,2754.27173,957.9809,266.95801,1809.35752,950.74099,1603.37186,1221.5543,40.69162,76.77021,100.41897,40.15462,40.16654,120.11539,125.83086,18.05349,32.48437,101.96522,1580.67818,47.96141
520000,贵州省,2006,760,315,475.16,214.06,0.89,231.13,27.7,0.15,1.23,831.52,155.85,228.37,55.88,1516.17,1714.65,530.14,2566.95,892.42,203.15,1726.07,836.31,1324.7,1013.28,33.18,63.37,91.63,32.73,33.94,92.53,90.11,16.93,25.79,86.35,1347.04,39.96
520000,贵州省,2005,927,428,438.49575,220.26913,0.79401,181.46021,30.13625,1.43385,4.4023,773.37179,139.91149,199.94098,50.91482,1284.71175,1487.05383,496.09697,2264.10309,880.97415,187.52213,1503.07218,760.63614,1114.29779,838.80138,32.53993,58.97123,94.78912,29.86187,29.48332,60.49093,57.46616,20.45597,17.55286,73.66404,1143.70142,44.605
520000,贵州省,2004,1101,439,507.63569,327.40441,1.58139,144.50235,28.6226,0.96636,4.55858,705.96499,135.97131,170.83716,50.37127,1147.33938,1308.55061,433.69511,2035.33443,775.48818,147.81277,1352.71212,675.40005,929.46863,695.49945,28.37659,48.80765,90.59404,26.9963,27.14492,37.86744,41.58332,16.70195,14.91866,62.33077,929.3253,42.09039
520000,贵州省,2003,1037,411,458.27907,308.59858,0.78724,136.5101,6.83032,0.99247,4.56036,621.42409,147.49244,149.87436,47.38589,827.80598,1091.15408,372.94739,1664.52858,628.01326,133.77071,1044.96639,619.56219,706.36153,529.71136,26.64935,38.21876,76.79716,23.0321,21.43855,29.20047,28.16447,12.56687,7.84476,45.2329,658.41599,29.01968
520000,贵州省,2002,1191,459,353.40133,239.86291,2.96435,98.70684,6.83854,0.33282,4.69587,595.01622,163.19971,158.11285,54.44533,823.06147,1001.46453,340.23591,1565.22614,615.54694,,994.98308,570.24306,572.50022,431.66779,24.41146,32.73174,58.98943,21.03663,20.48775,10.45236,16.00979,13.85535,7.36695,39.55189,568.32039,24.58249
520000,贵州省,2001,1269,476,365.32996,249.08882,1.01759,105.55673,5.90781,0.22706,3.53195,591.40933,143.64407,178.80375,68.26723,753.5757,925.79002,298.8787,1487.56855,583.92612,,926.13754,561.43097,516.04908,389.17177,19.9513,32.53625,48.91113,19.26133,20.54828,10.07999,15.64642,10.72778,7.3218,35.837,522.3875,21.91177
520000,贵州省,2000,1397,480,283.77312,210.25093,5.64675,62.22495,3.99378,0.57714,1.07957,595.17978,185.48028,192.28579,72.77727,678.64447,839.56641,267.0313,1354.71233,605.20971,,944.68235,405.03972,482.4214,346.78133,17.88995,30.35548,50.72679,19.97426,18.80622,20.48093,12.02855,12.18664,6.77851,38.35762,492.26204,23.11584
530000,云南省,2019,643,,,,,,,,,4258.1,703.57,1484.43,231.21,,,,14453.23,,,8371.26,,,,128.23,,300.19,247.27,,,510.28,,,,,
530000,云南省,2018,601,,,,,,,,,4085.4,569.4,1545.2,223.3,,,,14097.9,,,8700.8,,,,124.1,,266.8,218.5,,,543.0,,,,,
530000,云南省,2017,661,157,18770.56,17799.07,43.14,835.42,61.64,11.57,22.17,4059.06,605.52,1608.59,249.49,6878.41,9857.22,3099.66,14186.83,4762.67,1113.42,8909.07,5279.51,6311.14,4601.83,113.16,,268.17,230.4,238.28,393.72,466.09,136.8,,,,
530000,云南省,2016,660,200,2491.97,1207.22,46.36,1136.53,78.03,9.84,13.98,3736.5,571.72,1503.1,250.86,6519.79,9067.2,2691.52,13590.52,4738.94,1066.97,8786.07,4800.13,5378.03,3830.84,111.95,,258.26,237.21,244.55,38.17,99.41,378.29,,,5160.71,39.98
530000,云南省,2015,623,243,2314.75,1414.36,28.35,778.56,66.59,8.43,18.45,3478.52,527.56,1422.45,258.95,6504.41,8626.99,2379.11,12498.44,4270.17,994.34,8172.23,4322.8,5566.71,3926.53,118.23,,262.69,267.88,273.84,266.21,307.69,202.63,,,5322.51,41.27
530000,云南省,2014,589,221,1944.89,779.4,23.9,1059.53,46.16,9.95,15.56,3057.88,361.36,1438.55,250.99,6058.91,7985.18,2102.12,11746.27,3626.38,737.82,7315.02,4427.49,5788.9,4128.0,112.84,798.32,272.58,252.07,257.17,276.44,312.03,148.39,65.12,348.78,5358.05,46.6
530000,云南省,2013,571,191,1508.04,769.81,10.29,661.56,39.79,11.91,14.68,2985.68,380.89,1307.19,220.58,4912.69,6291.73,1753.03,10227.91,3374.53,696.2,6574.65,3649.88,5401.36,3829.83,118.16,756.71,264.44,184.63,196.42,320.56,330.95,116.98,77.75,323.97,5189.26,37.26
530000,云南省,2012,540,167,1233.13527,431.59312,10.54554,718.05074,39.66335,11.95399,16.32853,2806.08054,379.42687,1203.72584,253.23052,3657.23383,4745.39536,1534.72643,8482.38425,3143.82856,618.07459,5301.87769,3160.133,4906.0513,3495.68893,114.95155,679.42575,255.79248,141.10818,147.40506,283.73586,293.65412,80.90491,65.60047,317.72531,4742.4927,36.81205
530000,云南省,2011,509,117,1159.21689,350.0851,8.37945,723.15368,39.30226,9.94616,17.11971,2617.17621,306.93545,1079.97146,197.09771,3286.29916,4075.38856,1384.99488,7354.57339,2642.77454,535.87439,4437.7113,2929.7899,4413.63592,3182.59497,113.95536,596.88529,256.27213,104.54549,112.25421,353.61877,338.24977,32.78713,52.84111,281.16314,4330.79109,46.10439
530000,云南省,2010,555,141,1033.68879,253.39192,3.28802,714.00265,37.20377,10.73622,15.06621,2286.26277,248.81275,814.78345,147.92389,3217.823,3645.39952,1168.56795,6471.38003,2148.68406,417.65996,3801.70175,2662.32502,3758.67952,2751.80246,109.13865,485.15734,227.9227,82.72083,81.1431,338.68979,335.35854,14.76851,48.38875,229.88611,3670.44548,47.00509
530000,云南省,2009,551,167,1007.4093,322.98549,3.3989,615.69472,35.62171,12.88617,16.82231,1920.31562,236.61273,665.03699,123.17726,2613.42881,3005.54109,995.84542,5541.40406,1808.94267,316.23457,3117.12514,2407.94174,2970.15454,2063.36704,78.22358,427.00694,176.7745,61.03373,59.27426,223.72069,202.38399,32.1291,38.25956,202.99167,2969.5634,48.2206
530000,云南省,2008,539,163,885.46912,269.08907,7.44541,534.65726,35.43262,6.28871,19.25817,1787.85272,169.38442,614.24611,108.98578,1762.79664,2458.08075,888.3433,4767.92451,1653.4935,280.44712,2619.69304,2148.23147,2918.63805,2054.5355,68.37842,372.04672,171.67176,60.77813,60.30471,157.91478,160.21381,68.70889,47.61096,202.68485,2884.90765,72.23081
530000,云南省,2007,517,110,806.12412,339.2964,6.36264,403.12606,38.01316,3.89532,15.43054,1581.94763,144.5436,525.42741,114.66634,1746.60552,2123.95665,783.0109,3856.51395,1274.1559,197.00545,1895.66951,1960.84444,2647.82594,1831.58243,56.90497,316.26865,135.92342,42.83601,39.18461,245.73544,257.18055,9.29774,59.60368,194.95544,2589.11479,95.60972
530000,云南省,2006,639,237,655.24,389.39,4.36,209.22,37.46,2.89,11.91,1413.7,141.61,503.35,103.56,1331.03,1838.34,682.2,3265.0,1145.51,193.27,1651.1,1613.9,2083.32,1446.8,50.29,269.49,118.24,30.9,28.61,181.37,198.82,17.99,41.39,146.81,2074.6,72.33
530000,云南省,2005,652,279,579.03293,296.71997,6.42381,255.40492,17.30328,2.37092,0.81003,1201.10593,114.44542,403.12108,76.10197,1092.09197,1556.28983,608.77879,2816.9714,931.99975,148.01718,1336.24319,1480.72821,1665.15365,1110.49974,43.1814,240.14101,104.54027,25.13082,23.72085,150.757,172.16137,15.54212,38.30199,129.62912,1674.40664,54.97522
530000,云南省,2004,781,345,601.21223,307.42786,9.3098,256.27228,17.46434,2.44476,8.29319,1088.78565,106.10774,355.80254,64.81694,1191.25126,1520.82238,560.54768,2736.62147,878.06272,132.68345,1339.49166,1397.12981,1407.8392,878.35309,39.40002,223.05244,108.85366,33.31384,32.78105,135.47502,168.79169,11.58662,37.63572,116.91879,1419.71154,63.42749
530000,云南省,2003,943,493,488.76823,319.57916,11.73708,132.41844,19.35129,3.23695,2.44531,1007.89421,118.98685,359.66932,98.16,1094.97118,1500.01235,537.69276,2447.02263,825.64456,97.47592,1290.03691,1156.98572,1129.96827,696.74832,39.33276,204.50476,93.0983,31.4754,31.00535,79.97524,87.91945,22.1027,28.53193,102.10691,1143.39371,42.34997
530000,云南省,2002,1214,597,457.23471,296.15579,9.83546,124.01886,18.41171,3.9642,4.84869,895.80196,138.55965,276.16343,55.56007,1059.50976,1391.55498,488.91464,2301.95579,771.86045,,1211.39167,1090.56412,1032.32944,625.72843,38.87706,190.68956,83.11223,31.54897,31.63617,67.97678,60.87908,24.53891,22.71661,90.93184,1033.27549,36.6558
530000,云南省,2001,1277,602,436.27109,307.94902,7.83237,92.53976,17.58384,1.80376,8.56234,878.40706,165.03202,269.24555,54.34534,1017.8962,1314.45877,428.99791,2235.35759,787.17591,,1176.18984,1059.16775,934.3989,564.42751,25.57963,169.61019,76.97539,29.50771,28.09562,74.08821,70.93073,15.65219,24.96146,81.06814,920.45469,36.63202
530000,云南省,2000,1388,610,411.84815,292.17554,5.05113,91.44868,14.11707,2.32707,6.72866,661.2428,143.54057,149.57232,53.34465,1001.09377,1204.83592,359.43706,1955.92545,633.10967,,1048.18565,907.7398,849.46433,514.39264,17.29623,171.88468,70.19614,26.01633,25.44538,55.14125,63.25838,17.28113,21.77411,77.02505,847.40661,31.85936
540000,西藏自治区,2019,44,,,,,,,,,260.68,26.61,12.49,3.92,,,,1108.28,,,529.89,,,,2.39,,15.53,4.57,,,-10.59,,,,,
540000,西藏自治区,2018,34,,,,,,,,,266.8,17.1,14.8,3.3,,,,1161.5,,,598.5,,,,2.2,,11.3,6.1,,,,,,,,
540000,西藏自治区,2017,32,10,119.52,72.93,5.67,35.52,5.4,0.0,0.0,198.47,13.29,9.95,1.63,585.36,732.02,152.81,1039.81,330.36,100.12,593.05,446.76,126.09,105.16,1.95,,7.1,4.42,4.7,5.26,5.08,15.51,,,,
540000,西藏自治区,2016,26,6,99.96,60.34,5.37,28.63,5.63,,,86.55,6.41,9.81,2.46,464.13,575.19,123.75,741.19,216.81,52.85,385.66,355.53,85.19,77.77,1.28,,5.38,3.44,3.75,-3.41,-3.17,13.37,,,71.09,
540000,西藏自治区,2015,27,9,81.85,51.1,0.17,26.8,3.78,0.0,0.0,90.2,5.92,9.99,1.91,407.22,505.49,109.44,635.53,183.89,55.25,310.59,324.94,60.96,62.08,1.07,,3.86,4.28,4.77,-10.36,-9.24,16.02,,,49.72,0.0
540000,西藏自治区,2014,25,12,82.71,48.04,0.0,27.5,3.96,1.3,1.9,95.09,6.94,9.43,1.97,289.13,321.37,86.33,450.09,80.47,32.2,158.26,291.78,48.57,50.62,0.93,0.57,4.51,1.37,2.02,-8.87,-4.66,11.23,0.97,1.53,43.72,0.0
540000,西藏自治区,2013,25,12,82.78,47.74,0.0,27.87,3.97,1.3,1.9,76.87,5.65,8.43,0.96,233.34,299.45,72.7,394.3,55.73,30.34,118.86,275.43,46.33,54.53,1.49,0.79,4.77,1.26,1.8,-15.27,-5.06,12.27,0.89,3.18,47.78,0.0
540000,西藏自治区,2012,26,9,80.87342,43.93462,2.01852,28.4078,3.98012,,1.9,105.28994,7.13741,6.68841,1.31907,220.30635,278.71521,62.60808,386.37146,70.56352,20.92845,108.95025,277.37406,51.56569,53.84365,1.31558,0.84818,4.14244,1.83592,2.17983,-9.96046,-0.95023,9.97816,1.32276,3.78522,49.54707,
540000,西藏自治区,2011,25,9,65.5619,32.14876,0.034,29.31936,2.15978,,1.9,71.92369,6.00978,7.34515,2.09639,161.24384,183.65591,52.60473,261.26809,39.27618,13.68361,66.07256,195.17337,45.34471,43.26658,1.46686,0.79563,3.25769,0.60211,0.82985,-3.35421,4.58745,3.74333,1.247,3.55935,47.22885,0.00196
540000,西藏自治区,2010,37,12,52.78972,25.75438,0.30573,26.71195,0.01766,,,45.51363,4.60698,5.73338,1.29829,141.50081,150.78119,43.47626,211.27771,30.03944,12.56107,50.2079,161.03691,27.26997,30.48331,0.73097,0.4164,2.51439,0.08359,0.08635,-5.4778,2.00377,2.59957,0.59446,2.13809,27.2263,
540000,西藏自治区,2009,33,12,44.66528,21.95447,0.33333,22.35982,0.01766,,,38.97288,3.53518,4.08805,0.79127,118.69293,137.93416,37.22621,168.13431,22.52001,4.88708,30.54381,137.50118,21.58924,21.45529,0.51304,0.45784,1.85527,0.11247,0.11424,-0.30335,-0.10068,3.6683,0.48366,1.51229,22.90103,
540000,西藏自治区,2008,36,13,63.27494,26.46354,17.46027,19.34482,0.00631,,,34.8073,4.40207,4.23602,1.05869,115.89861,131.84421,34.05921,177.42778,22.31106,4.80192,37.352,140.07578,21.26879,18.43948,0.43514,0.47949,1.99253,0.22451,0.23445,-0.78543,-0.05051,3.73796,0.59378,2.41178,19.99421,
540000,西藏自治区,2007,53,6,41.16763,5.58284,0.32064,34.85086,0.41329,,,34.80121,3.37069,4.47256,0.70601,88.09722,100.8483,28.70854,125.23559,18.87659,3.58569,25.55106,99.68453,16.31266,12.66811,0.42964,0.3196,1.40029,0.04039,0.04607,1.30739,1.56454,1.16249,0.40563,2.23161,16.32019,
540000,西藏自治区,2006,161,30,44.71,41.7,0.0,2.73,0.28,0.0,0.0,16.91,3.58,3.62,0.88,57.68,70.7,17.72,78.38,33.73,2.77,38.25,40.14,15.5,11.31,0.55,0.32,1.67,0.04,0.04,1.27,1.31,0.59,0.21,1.71,16.28,0.0
540000,西藏自治区,2005,170,36,53.7185,49.77005,0.1521,2.57827,1.21808,,,20.92306,5.54551,4.30704,1.5637,66.56527,78.71444,17.52008,92.45762,15.17834,3.04849,23.56174,68.89588,18.98986,12.95725,1.01781,0.31481,2.36609,0.17269,0.17629,1.5974,1.94892,0.54282,0.30432,1.88788,17.04319,0.07
540000,西藏自治区,2004,163,27,59.25365,55.40323,0.40947,1.79572,1.64374,,0.00149,20.27466,5.16801,4.81542,1.68655,65.18681,70.80378,14.95239,94.45069,14.90629,2.4874,19.61297,74.83772,17.95017,12.32924,1.50694,0.30521,2.92304,0.1017,0.09101,2.14615,2.44732,0.21163,0.39361,1.59999,15.54533,0.07175
540000,西藏自治区,2003,199,35,43.18441,39.66936,0.39585,1.58091,1.53608,0.00221,,22.7332,5.44461,4.38997,1.71619,47.94696,57.62537,13.18674,78.12208,15.82116,2.31649,21.44892,56.67316,16.26813,11.53812,1.03849,0.38815,2.06054,0.07211,0.07748,1.59749,2.02412,0.32958,0.29214,1.40028,15.38897,0.03724
540000,西藏自治区,2002,197,53,44.22193,21.62467,0.80721,19.98852,1.79932,0.00221,,20.79328,6.6212,4.3541,1.53399,48.22751,57.26187,11.41244,77.78159,17.38135,,21.50258,56.27901,13.26643,9.81988,0.62093,0.23156,1.93664,0.2119,0.19101,0.65331,1.04385,0.8623,0.16317,0.98996,13.00251,0.03724
540000,西藏自治区,2001,229,52,45.82031,21.83087,1.10722,21.34277,1.53724,0.00221,,20.10542,8.14632,4.331,1.13315,48.36094,57.38706,10.81667,77.01225,14.30954,,18.03793,58.97432,12.90985,9.45256,0.63842,0.27194,1.77203,0.2175,0.14209,0.91354,1.55471,0.3617,0.11784,0.91909,11.13033,0.0375
540000,西藏自治区,2000,232,52,43.66494,21.76991,0.40707,19.62038,1.79791,0.04469,0.02498,22.0477,9.04549,5.15987,1.60355,47.48301,56.29293,10.20942,76.25949,15.75347,,20.65658,55.60291,12.58252,7.53386,0.71952,0.35552,1.65704,0.27148,0.18733,0.79224,1.85908,0.42454,0.13808,0.916,11.77961,0.07442
610000,陕西省,2019,886,,,,,,,,,9054.14,1594.38,1779.31,535.52,,,,26466.91,,,14973.68,,,,203.67,,663.63,265.59,,,1340.91,,,,,
610000,陕西省,2018,746,,,,,,,,,6854.2,1167.3,1171.3,436.9,,,,21376.3,,,12044.0,,,,171.8,,476.9,236.5,,,1298.8,,,,,
610000,陕西省,2017,806,205,5197.82,4090.03,27.78,978.7,84.92,9.82,21.43,7636.6,1421.12,1454.84,495.19,9491.79,16833.12,7215.19,22071.64,8464.26,2460.4,12584.8,9454.85,11365.98,8645.81,193.13,,578.84,235.59,237.78,1145.54,1156.41,147.51,,,,
610000,陕西省,2016,790,181,5071.14,3574.73,67.16,1327.53,95.68,9.64,20.1,7159.53,1382.95,1422.74,485.09,11226.39,15789.08,6701.63,21200.59,8063.72,2217.31,12562.4,8592.53,10298.92,8221.93,181.3,,544.4,232.63,239.24,651.55,656.8,89.87,,,10353.05,272.78
610000,陕西省,2015,759,209,4712.49,3384.43,71.6,1146.38,89.76,0.6,29.42,6573.81,1412.42,1351.3,448.09,9495.8,14559.45,5557.21,19960.85,7152.48,2295.32,11745.16,8279.55,10468.2,8276.35,171.1,,540.4,222.98,232.34,698.85,696.29,119.54,,,10410.67,166.8
610000,陕西省,2014,742,188,4288.36,3241.87,51.3,767.69,187.73,4.38,23.47,6353.56,1240.25,1482.26,509.69,8642.72,13505.13,5305.56,18875.1,7029.18,2108.42,11143.95,7725.15,11157.41,8326.45,194.3,636.87,652.94,230.34,243.91,1164.76,1152.26,87.91,102.24,613.21,11113.12,208.25
610000,陕西省,2013,719,165,3910.26,2825.91,28.71,939.4,79.66,2.44,21.7,5907.01,1105.44,1415.32,464.44,5981.7,9133.5,3483.08,16811.48,6383.46,1980.76,9829.43,6980.36,10783.7,7953.21,176.45,460.13,659.42,200.66,224.93,1456.39,1438.03,62.51,125.59,626.59,10549.4,200.33
610000,陕西省,2012,681,155,3434.44756,2286.46416,11.18679,1075.0365,35.99199,3.94685,21.75704,6287.81505,956.63217,1320.8382,452.31419,7462.86026,10428.34163,3880.7369,15661.40915,5893.6104,1714.65375,9173.19324,6480.29624,10143.24256,7293.42407,167.78264,440.46368,669.92095,170.57501,197.10089,1419.86009,1406.96976,107.73745,114.85713,606.75852,9894.10175,226.61661
610000,陕西省,2011,632,148,2777.03804,1895.55822,8.2053,824.45584,28.77834,2.94358,17.09676,5529.53395,763.19515,1169.72864,407.38095,6129.52238,8611.9128,3145.53513,13181.10933,5097.7213,1456.36911,7620.48862,5558.29325,8587.80606,6064.80895,146.18481,361.84345,616.4897,107.79857,127.40543,1360.02241,1350.49656,142.78329,141.73057,474.59811,8562.55045,190.20762
610000,陕西省,2010,706,177,1473.2701,530.69938,12.66977,877.79543,34.69493,3.50175,13.90884,4645.24042,827.579,942.4418,313.59646,3987.05925,5580.21901,2180.35456,11118.21916,4228.34274,1343.76853,6509.21773,4601.60735,6843.66024,4873.65809,114.08528,299.54156,513.66833,84.67411,81.62168,1021.658,1025.04444,36.38099,90.75746,395.74316,6740.08522,149.50423
610000,陕西省,2009,695,216,1459.80019,836.75016,6.16687,578.74365,20.27651,1.19233,16.22067,3616.65857,655.09263,781.25596,247.53623,4830.96217,4940.08233,1798.35633,9402.15717,3517.53553,981.7598,5385.41019,3862.60182,5225.63218,3781.35107,95.19121,254.77401,385.2338,71.11673,66.79864,575.49814,567.23849,59.00117,53.29089,259.89798,5088.32153,140.77448
610000,陕西省,2008,685,219,1810.67941,1148.95363,6.08089,605.5593,29.36296,8.0226,12.70003,2983.74138,508.70455,706.1244,224.68691,3887.65087,5050.65146,1778.25397,7681.95434,2884.54161,822.60745,4345.10886,3336.84548,4919.55554,3613.92356,83.69079,109.73478,300.02651,63.87752,75.94707,787.05625,788.03299,83.90791,77.04962,315.93397,4924.86619,196.49113
610000,陕西省,2007,644,202,1004.22301,379.84875,6.33964,570.77162,24.94809,5.54506,16.76985,2293.60821,480.0002,567.00022,183.59171,3110.78934,4143.92867,1531.25336,5877.15351,2339.04945,598.21243,3366.35593,2510.79758,3969.49242,2950.80752,66.81695,92.997,293.25925,45.11126,59.24199,577.76792,598.13565,39.20777,83.2492,226.0808,3944.93787,180.29741
610000,陕西省,2006,860,384,800.77,382.61,2.61,391.5,9.94,3.66,10.45,1867.9,299.35,494.05,146.74,2485.58,3407.0,1223.19,4754.19,1937.78,487.17,2843.43,1899.65,3198.81,2376.3,51.7,77.56,190.09,45.37,52.13,444.86,458.38,43.26,40.82,191.45,3140.91,148.88
610000,陕西省,2005,945,462,710.31109,435.57718,10.31466,240.27518,17.48802,2.03599,4.62006,1421.50468,257.60263,378.87128,110.16697,2033.84638,2723.89508,973.22138,3739.76132,1534.74614,344.85182,2314.08947,1407.99608,2297.6753,1610.70268,39.11834,69.24528,163.80637,37.33856,36.66745,357.65401,350.68045,45.06322,59.00245,136.72264,2303.58277,117.35543
610000,陕西省,2004,1248,531,644.28738,476.51767,6.16481,134.89126,17.30035,4.55372,4.85957,1315.1168,275.2542,349.61548,107.09453,1869.10397,2530.55829,877.91704,3447.1571,1414.51727,325.10171,2291.82419,1155.33291,1879.31728,1382.47275,38.20819,57.48506,149.7044,44.11602,46.98303,212.20088,203.26649,33.86313,37.56508,109.78291,1884.11576,72.83624
610000,陕西省,2003,1235,556,601.49749,484.66644,3.51926,87.01074,17.62002,3.06071,5.62032,1172.94675,262.08059,322.24635,106.30393,1563.57956,2134.02768,732.45875,2971.38257,1227.98921,243.01712,1916.56823,1038.36123,1389.0535,1010.06493,37.90744,44.65896,128.83597,40.53331,38.08527,135.04052,128.1485,27.95036,23.70248,79.10859,1366.69381,67.01718
610000,陕西省,2002,1350,626,585.23181,468.20148,5.98353,87.77007,12.69111,4.09281,6.49281,1027.49665,269.7381,311.44066,104.04989,1459.10096,1948.54607,634.58458,2700.16495,1114.81625,,1809.21547,889.2718,1182.60261,891.64732,33.58371,36.04426,114.75678,46.23087,42.94573,84.58631,70.81628,30.67652,17.7337,63.25302,1141.95531,56.391
610000,陕西省,2001,1439,665,703.80944,509.42892,8.49815,161.89093,15.47425,3.30674,5.21045,993.02763,279.61772,303.16861,115.31874,1365.75283,1762.94097,543.5585,2594.75513,1058.04383,,1743.35951,839.56312,1027.55223,792.53368,29.38347,30.01723,101.85514,45.14919,46.7419,37.16714,43.69225,31.61222,15.38068,51.7812,1017.96083,46.19695
610000,陕西省,2000,1633,731,576.67729,333.12978,4.54825,214.3537,16.88008,1.97326,5.79222,932.62383,281.29641,279.83841,116.16517,1209.65505,1534.74034,474.425,2322.12264,1013.59446,,1610.03981,701.2806,899.11632,688.24918,25.59819,26.29908,83.12044,41.55586,40.59219,48.97852,44.94464,31.46841,8.30552,50.0277,901.50736,52.84914
