省份编码,省份,年份,原油产量(万吨),天然气产量(亿立方米),原盐产量(万吨),成品糖产量(万吨),啤酒产量(万千升、万吨),卷烟产量(亿支、万箱),纱产量(万吨),布产量(亿米),机制纸及纸板产量(万吨),焦炭产量(万吨),硫酸(折100%)产量(万吨),烧碱(折100%)产量(万吨),纯碱(碳酸钠)产量(万吨),乙烯产量(万吨),农用氮、磷、钾化肥产量(万吨),化学农药原药产量(万吨),初级形态的塑料产量(万吨),化学纤维产量(万吨),水泥产量(万吨),平板玻璃产量(万重量箱),生铁产量(万吨),粗钢产量(万吨),钢材产量(万吨),金属切削机床产量(万台),大中型拖拉机产量(万台),汽车产量(万辆),轿车产量(万辆),家用电冰箱产量(万台),房间空调器产量(万台),家用洗衣机产量(万台),移动通信手持机产量(万台),微型电子计算机产量(万台),集成电路产量(万块),彩色电视机产量(万台),发电量(亿千瓦小时),水电发电量(亿千瓦小时)
630000,青海省,2009,186.37,43.07,92.97,,10.48,,0.29,,,141.42,21.06,1.4,119.78,,281.35,0.01,2.44,,610.99,50.33,109.54,126.72,125.06,0.09,,,,,,,,,,,377.94,276.32
630000,青海省,2008,220.35,43.8,235.72,,9.42,,0.32,,,144.18,14.71,1.39,115.5,,243.94,0.03,2.76,,457.75,102.98,92.28,115.07,113.59,0.09,,,,,,,,,,,318.73,217.0
630000,青海省,2007,220.66,34.02,184.66,,6.14,,0.06,,0.02,83.823872,12.54,1.05,102.17,,254.89,0.07,3.4,,436.85,92.95,90.09,114.71,109.53,0.1,,,,,,,,,,,307.66,207.76
630000,青海省,2006,223,25.03,152.0,,4.18,,0.24,,0.9,34.44,8.78,1.02,71.11,,205.63,0.05,3.32,,371.32,97.06,49.73,79.61,76.76,0.1,,,,,,,,,,,281.62,209.58
630000,青海省,2005,221.49,22.26,115.14,,,,0.36,,,1.59,6.11,1.06,17.38,,161.12,0.05,3.05,,370.62,90.35,6.06,50.53,48.47,0.1,,,,,,,,,,,215.89,160.58
630000,青海省,2004,222.02,17.94,88.64,,,,0.35,,0.21,,3.88,1.11,7.66,,199.68,1.1472,2.46,,340.97,78.4,0.26,47.23,37.96,0.1,,,,,,,,,,,172.51,111.3
630000,青海省,2003,220.02,15.57,66.45,,0.19,,0.01,,0.42,0.03,7.32,0.99,6.08,,89.97,,1.55,,307.0,84.47,,47.73,40.3,0.1,,,,,,,,,,,130.48,66.6
630000,青海省,2002,214.02,11.51,62.21,,0.29,,0.01,,0.64,2.0,3.6,1.03,5.26,,77.29,,1.38,,263.5,,,41.77,35.55,0.04,,,,,,,,,,,139.49,88.97
630000,青海省,2001,206.03,5.87,77.07,,0.42,,,,1.05,3.09,1.94,1.43,3.8,,79.65,,1.21,,176.13,81.35,,44.29,36.41,0.03,,,,,,,,,,,141.67,94.59
630000,青海省,2000,200.01,3.91,67.65,,0.56,,0.55,0.26,0.37,1.5,1.79,1.29,1.44,,67.06,,1.16,,123.71,99.81,,42.91,36.39,0.02,,,,,,,,,,,133.79,107.69
640000,宁夏回族自治区,2019,0,0.0,92.365353,,21.0782,80.0,,0.568418,21.8898,790.75,58.614111,65.90175,29.3618,,45.4008,2.695956,383.788963,2.227604,1889.672227,422.008086,120.845,308.558,306.210464,0.161,0,,,,,,,,,,1765.97,21.87
640000,宁夏回族自治区,2018,,,95.45,,20.79,80.0,,0.83,23.34,736.54254,74.56,59.69,22.64,,39.11,2.39,278.45,0.04,1767.91,411.59,210.06,252.46,266.78,0.24,0.01,,,,,,,,,,1609.966948,19.75595
640000,宁夏回族自治区,2017,0.6955,0.0,83.94,,23.44,80.0,,0.37,24.69,754.738525,48.6,64.21,13.67,,46.11,2.72,226.34,0.15,2188.18,282.88,191.98,229.46,221.76,0.21,0.03,0.0,,0,,,0.0,0.0,,,1380.944075,15.452225
640000,宁夏回族自治区,2016,6.1633,,72.42,,25.14,84.5,,0.09,20.67,768.4185,43.58,41.68,3.77,,55.02,3.1,209.48,0.64,1984.71,50.0,154.27,159.18,164.14,0.16,0.13,,,,,,,,,,1144.3807,14.0161
640000,宁夏回族自治区,2015,13.353,,,,26.4,81.0,,,24.2,758.254926,30.8,35.4,,,82.49,1.9,207.7,0.6,1749.79,0.53,175.3,181.8,201.6,0.2,0.14,,,,,,,,,,1154.749586,15.5272
640000,宁夏回族自治区,2014,7.94,,,,27.7,77.5,,,22.6,783.7,38.65,42.1,,,46.5,5.4,104.3,0.6,1803.88,23.0,201.7,161.5,165.6,0.3,0.19,,,,,,,,,,1156.57,17.46
640000,宁夏回族自治区,2013,6.07,,,,25.9,,0.289,0.1,21.6,732.31,44.1,45.5,,,70.3,3.6,96.5,,1927.6,,123,32.2,149.8,0.3,,,,,,,,,,,1096.46,18.98
640000,宁夏回族自治区,2012,2.3,3.33,,,15.4,,,,52.86,577.08,51.1,40.37,2.882597,,78.83,2.21,94.5,,1615.01,0.36,80.7,22.06,109.2,0.4,,,,,,,,,,,1009.66,19.06
640000,宁夏回族自治区,2011,3.6,3.02,,,16.2,,,,72.3,437.5,68.81,37.7,2.6,,106.92,1.22,48.2,,1463.37,0.42,91.9,28.76,76.6,0.61,,,,,,,,,,,939.3,16.75
640000,宁夏回族自治区,2010,3.1,,,,14.1,,0.1,,78.92,424.03,53.01,46.7,,,95.17,1.32,47.76,,1422.31,0.83,39.13,,33.03,0.57,,,,,,,,,,,587.16,18.02
640000,宁夏回族自治区,2009,3.14,,,,12.0,,0.08,,77.21,273.87,31.12,38.04,8.66,,91.77,2.44,44.44,,1066.5,,36.33,,38.01,0.29,,,,,,,,,,,479.85,17.36
640000,宁夏回族自治区,2008,,,,,11.04,,0.16,,69.02,122.17,31.77,48.51,1.8,,109.15,2.24,45.1,0.04,884.76,14.58,32.77,,33.18,0.39,,,,,,,,,,,466.15,16.22
640000,宁夏回族自治区,2007,,,,,9.75,25.0,0.04,0.01,50.94,114.4384,24.37,47.96,1.1842,,87.91,1.07,36.46,0.07,817.36,61.82,46.25,0.36,44.58,0.51,,,,,,,,,,,452.96,17.47
640000,宁夏回族自治区,2006,,,,,9.57,13.0,0.03,,47.31,82.87,23.79,39.06,1.24,,78.91,0.66,30.21,1.09,709.91,66.17,28.5,0.02,21.99,0.4,,,,,,,,,,,388.42,16.38
640000,宁夏回族自治区,2005,,0.0422,,,11.81,11.5,0.15,0.01,45.58,117.08,18.93,17.08,0.94,,80.82,0.02,20.15,0.3,567.58,66.42,25.28,0.62,9.21,0.3,,,,,,,,,,,312.87,16.41
640000,宁夏回族自治区,2004,4.1,,0.02,,9.22,11.5,0.26,0.01,44.82,98.93,14.98,13.85,0.6,,100.29,0.02,14.1,0.27,580.23,67.27,20.28,11.54,14.07,0.3,,,,,,,,0.05,,,253.66,9.4
640000,宁夏回族自治区,2003,221.03,,,,6.29,2.0,,,37.44,45.21,12.6,9.04,,,74.79,0.02,1.0,0.3,494.13,18.61,14.72,13.33,12.68,0.2,,,,,,,,,,,206.13,7.28
640000,宁夏回族自治区,2002,197.68,,,,7.4,2.3,,0.01,31.5,27.88,9.59,7.16,,,75.09,0.02,9.12,0.3,374.24,59.5,7.02,9.42,12.16,0.2,,,,,,,,,,,171.02,7.78
640000,宁夏回族自治区,2001,4.29,0.08,,,5.31,2.61,0.04,,30.85,25.48,10.74,4.27,,,69.62,0.02,5.23,0.33,318.69,64.61,7.06,,1.08,0.1,,,,,,,,,,,150.3,7.59
640000,宁夏回族自治区,2000,139.01,0.15,,0.33,4.67,3.12,,,23.71,29.58,9.17,3.49,,,59.52,,4.16,0.41,280.25,67.08,6.08,0.79,5.59,0.09,,,,,,,,,,,136.61,8.18
650000,新疆维吾尔自治区,2019,2752.082323,342.03,354.095415,67.842376,52.9686,176.85,,4.036516,17.653702,1988.86,82.428488,269.504264,,110.8165,306.543812,0.18721,637.86842,83.586855,3877.058821,779.666426,1170.613341,1236.882797,1367.928986,,0.0996,2.5278,2.0018,,,,,,,,3670.49,292.0
650000,新疆维吾尔自治区,2018,2647.393778,321.8469,253.13,57.59,48.63,176.85,,2.87,22.73,1674.421154,82.48,258.23,,131.83,279.11,,645.02,78.11,3592.63,558.94,1120.99,1155.3,1322.65,,0.07,2.48,2.0,,,,,,,,3283.24717,245.901556
650000,新疆维吾尔自治区,2017,2591.818656,307.0408,459.38,53.13,45.58,175.5,,2.76,25.26,1590.56968,81.08,250.82,,132.15,296.24,,621.72,71.33,4658.57,741.19,1061.9,1110.1,1299.64,,0.15,2.05,1.93,0,,,0.0,0.0,,,3010.77572,243.495103
650000,新疆维吾尔自治区,2016,2564.8618,291.205,659.8,43.93,46.39,187.0,,1.76,31.5,1574.4017,53.05,252.47,,130.8,334.75,,584.63,67.43,4250.23,691.95,849.92,868.37,1087.64,,0.23,2.06,1.96,,,,,,,,2719.1311,224.7534
650000,新疆维吾尔自治区,2015,2795.0924,293.019616,415.71,44.06,46.8,201.5,,0.65,29.5,1662.087422,65.7,242.1,,109.1,321.51,,535.01,48.7,4278.49,1108.35,759.5,739.6,1070.5,,0.13,1.6,1.6,,,,,,,,2478.511914,209.046254
650000,新疆维吾尔自治区,2014,2875.28,296.7,383.08,44.53,46.2,190.0,,0.61,35.5,2235.21,67.37,239.84,16.65,128.5,323.59,,558.71,55.0,5081.63,796.17,1338.68,1213.4,1489.5,,0.47,1.1,0.8,,,,,,,,2090.93,161.38
650000,新疆维吾尔自治区,2013,2792.47,282.91,254.8,46.73,52.8,180.0,38.025327,0.79,35.1,2010.83,53.19,213.44,6.8,131.9,361.77,,507.3,55.9,5190.32,435.7,1370.7,1176.9,1395.3,,0.16,1.0,0.2,,,,,,,,1611.69,198.33
650000,新疆维吾尔自治区,2012,2670.7,253.01,301.4,53.64,50.61,170.0,37.583607,0.67,32.39,1440.88,38.98,146.39,10.9,127.1,276.21,0.02,396.15,44.98,4315.93,375.23,1328.29,1138.2,1289.97,,0.18,0.16,,,,,,,,,1237.06,139.66
650000,新疆维吾尔自治区,2011,2615.6,235.33,258.06,46.14,51.1,160.0,37.7,0.77,30.3,1376.53,36.15,130.5,15.2,104.0,227.09,0.04,337.7,32.6,3171.66,245.48,1088.5,892.99,985.11,,0.18,0.11,,,,0.06,,,,,875.18,114.58
650000,新疆维吾尔自治区,2010,2558.2,249.9,174.67,45.1,44.09,150.0,39.53,1.56,31.98,1187.83,32.61,90.98,13.08,119.33,158.63,0.04,297.98,34.49,2470.9,334.6,941.13,825.54,891.7,0.0022,0.19,0.18,,,,,,,,,679.32,97.08
650000,新疆维吾尔自治区,2009,2512.86,245.39,129.35,40.77,37.57,135.0,36.57,1.65,23.04,774.06,28.11,80.77,11.35,49.15,157.03,,186.99,14.01,2045.88,227.33,740.57,640.15,689.01,,0.15,0.07,,,,,,,,,549.07,79.55
650000,新疆维吾尔自治区,2008,2715.13,236.03,114.74,53.77,38.54,120.0,36.85,1.2,23.31,524.63,17.95,62.36,15.87,25.86,158.43,,128.12,12.52,1663.82,10.72,499.39,535.6,566.54,,0.05,0.25,,,,,,,,5.0,486.84,72.56
650000,新疆维吾尔自治区,2007,2604.31,210.2,85.64,64.94,31.61,100.0,39.8,1.38,21.72,382.368981,16.43,48.59,12.72,23.92,138.45,,106.87,9.03,1479.28,113.66,391.82,446.85,470.24,,,0.23,,,,,3.98,,,11.93,413.62,58.84
650000,新疆维吾尔自治区,2006,2474.74,164.2,117.11,53.84,31.33,85.0,28.53,1.56,31.36,273.38,16.08,42.39,12.52,24.72,130.47,0.01,97.75,8.62,1224.26,131.59,323.5,395.16,411.09,,,0.1,,,,,,,,7.31,357.14,53.42
650000,新疆维吾尔自治区,2005,2406.43,106.71,85.23,42.32,27.66,70.0,27.9,1.34,25.79,248.74,12.29,29.59,12.58,26.14,101.35,0.01,78.61,5.42,1245.47,132.95,260.23,312.58,322.93,,0.0019,0.11,,,,,,,,,310.11,42.33
650000,新疆维吾尔自治区,2004,2237,57.23,87.11,37.26,24.61,70.0,25.92,1.26,21.85,152.03,11.41,17.45,11.32,25.37,86.96,0.06,62.11,4.28,1200.27,122.65,193.88,247.89,253.91,,0.001,0.22,,,,,,,,,263.84,35.03
650000,新疆维吾尔自治区,2003,2120.39,49.84,52.74,45.43,22.38,12.5,28.76,1.46,24.15,126.25,8.53,11.41,9.59,23.59,85.3,0.03,48.51,2.29,1127.71,68.32,143.89,204.12,204.2,0.0005,0.01,0.1615,,,0.01,,,,,,233.53,36.33
650000,新疆维吾尔自治区,2002,2015.19,46.08,38.96,50.85,21.3,12.0,27.75,1.68,15.5,106.34,6.77,9.31,8.53,15.74,75.36,,34.62,2.3,981.64,47.05,122.41,175.43,148.11,,0.01,0.39,,,,,,,,,195.37,29.21
650000,新疆维吾尔自治区,2001,1926.19,41.24,46.02,41.99,20.63,11.04,30.26,2.54,19.34,110.09,7.25,6.86,8.39,17.01,70.86,,33.66,3.24,981.0,84.46,111.74,131.83,134.42,,0.07,0.26,,,,,,,,,197.61,34.1
650000,新疆维吾尔自治区,2000,1848.24,35.38,39.75,32.61,21.16,10.5,32.25,2.94,19.38,95.06,7.04,5.13,7.35,16.23,71.79,,30.05,3.03,894.55,19.35,105.16,112.19,126.23,,0.03,0.14,,,,,,0.02,,,182.12,30.83
