省份编码,省份,年份,大中型工业企业单位数(个),大中型工业企业亏损企业单位数(个),大中型工业企业实收资本(亿元),大中型工业企业国家资本金(亿元),大中型工业企业集体资本金(亿元),大中型工业企业法人资本金(亿元),大中型工业企业个人资本金(亿元),大中型工业企业港澳台资本金(亿元),大中型工业企业外商资本金(亿元),大中型工业企业流动资产合计(亿元),大中型工业企业应收账款净额(亿元),大中型工业企业存货(亿元),大中型工业企业产成品(亿元),大中型工业企业固定资产合计(亿元),大中型工业企业固定资产原价合计(亿元),大中型工业企业累计折旧(亿元),大中型工业企业资产总计(亿元),大中型工业企业流动负债合计(亿元),大中型工业企业应付帐款(亿元),大中型工业企业负债合计(亿元),大中型工业企业所有者权益合计(亿元),大中型工业企业主营业务收入(亿元),大中型工业企业主营业务成本(亿元),大中型工业企业销售费用(亿元),大中型工业企业主营业务税金及附加(亿元),大中型工业企业管理费用(亿元),大中型工业企业财务费用(亿元),大中型工业企业利息支出(亿元),大中型工业企业营业利润(亿元),大中型工业企业利润总额(亿元),大中型工业亏损企业亏损总额(亿元),大中型工业企业应交所得税(亿元),大中型工业企业本年应交增值税(亿元),大中型工业企业工业销售产值(现价)(亿元),大中型工业企业出口交货值(亿元)
140000,山西省,2005,844,219,1153.9301,572.73903,22.01598,392.27517,130.94615,13.82178,22.13199,2305.42542,357.01573,606.4419,240.7901,3090.71138,3827.13926,1327.35547,5873.65656,2645.89422,590.07882,3977.21561,1791.27159,3839.73964,2991.8267,155.55538,46.47623,272.91565,78.62701,83.92157,233.14493,217.18046,34.65112,74.07089,257.26568,3738.05096,213.83888
140000,山西省,2004,771,159,1082.52,575.03,18.91,348.5,107.39,11.75,20.94,1878.75,270.95,458.21,161.94,2463.82,3187.2,1128.67,4846.84,1979.47,422.62,3130.16,1680.95,2954.77,2276.85,141.02,36.1,219.57,75.1,72.74,192.02,201.07,17.48,53.78,195.99,2863.3,203.09
140000,山西省,2003,607,103,916.31238,520.26759,19.80944,287.27606,63.57966,7.376,18.00363,1431.57626,222.8871,327.5918,111.80382,2037.99371,2745.47388,945.37044,3815.23856,1413.08273,269.3518,2417.26401,1358.04113,1960.29251,1499.35791,112.223,21.64415,150.95429,64.41629,61.47914,114.21921,116.19734,11.09754,30.78784,133.5121,1846.28209,114.30919
140000,山西省,2002,347,108,732.17426,570.31728,6.65289,128.80985,9.1523,7.20049,10.04145,839.98989,181.07968,215.52623,73.82559,1446.07512,2023.64024,742.16625,2642.37094,882.81492,,1562.64757,1011.24278,963.31073,721.25517,64.32591,13.25433,95.30298,39.81245,39.34569,27.03725,33.49688,11.68124,10.86645,66.40253,902.16437,82.40465
140000,山西省,2001,358,124,609.57322,417.17804,4.40666,163.91312,7.05913,5.42248,11.59379,862.16442,201.8485,212.37746,67.81307,1332.67746,1797.03072,614.08491,2437.34148,805.7111,,1503.50387,865.76995,816.27782,611.65274,58.95523,10.77963,82.05804,31.03625,28.15797,24.61797,26.77388,13.24268,9.85059,56.39707,777.90965,76.23568
140000,山西省,2000,366,107,493.15336,372.45553,5.89432,97.32545,9.35638,4.73477,3.38691,837.9303,221.80698,218.83283,70.24225,1168.1458,1551.63502,647.5996,2184.12617,730.91169,,1367.00169,792.43655,706.6094,537.34397,30.74952,9.91465,74.32876,42.94627,42.16225,13.96491,17.06201,12.38097,5.94686,49.05782,687.09749,54.62075
150000,内蒙古自治区,2019,614,,,,,,,,,8051.41,1193.88,1294.53,466.14,,,,24215.16,,,14280.7,,,,337.14,,500.78,308.88,,,1171.7,,,,,
150000,内蒙古自治区,2018,573,,,,,,,,,7617.5,1143.4,1217.4,450.1,,,,21963.0,,,13227.9,,,,344.3,,422.7,325.7,,,1165.8,,,,,
150000,内蒙古自治区,2017,573,153,4722.43,1644.72,80.63,2443.96,432.06,62.57,58.29,7384.4,1185.26,1146.25,411.89,8671.42,14097.5,5097.23,22222.7,9452.05,2260.38,13949.64,8273.06,10830.73,8293.88,323.09,,402.27,334.33,331.19,1181.4,1216.26,230.57,,,,
150000,内蒙古自治区,2016,760,177,4153.72,1531.94,53.65,1972.76,466.74,63.18,65.45,7150.15,1282.7,1075.89,390.09,9302.04,14631.16,5814.9,22411.03,8665.03,2109.75,14073.38,8337.65,12062.17,9844.48,334.29,,470.17,298.62,285.39,855.89,846.27,369.19,,,11617.99,126.16
150000,内蒙古自治区,2015,767,226,3797.25,1762.95,50.13,1447.06,390.49,68.54,78.08,7103.07,1144.69,1124.63,436.9,8883.93,12991.0,5047.18,21177.45,8235.97,2107.41,13330.61,7846.83,11452.81,9500.05,334.19,,492.41,312.91,308.61,619.36,585.6,427.53,,,11149.9,131.83
150000,内蒙古自治区,2014,823,211,3536.24,1344.31,38.0,1618.23,368.97,55.05,97.24,6888.06,1224.6,1214.66,467.92,8672.81,12402.55,4392.9,19967.35,7723.92,1994.11,12552.71,7384.44,12023.94,9823.05,328.36,202.03,523.62,358.62,353.05,881.94,803.36,338.74,137.19,571.2,11690.43,151.15
150000,内蒙古自治区,2013,861,181,2971.01,1303.33,123.24,1092.73,296.1,69.12,75.09,6192.19,1118.57,1165.87,426.15,7961.89,10986.06,3802.2,17771.67,6730.55,1677.2,10926.75,6790.34,12760.82,10049.04,378.94,216.58,547.41,283.78,291.16,1592.32,1392.38,137.11,167.13,621.07,12667.62,167.86
150000,内蒙古自治区,2012,842,176,2675.59724,828.52468,223.90545,1238.31742,262.38,39.58449,82.8852,5849.3161,955.49344,1077.82923,423.08436,6870.43543,8962.48368,3190.12108,15667.2987,5828.94538,1352.7149,9494.96075,6141.31095,11150.41743,8612.31177,359.89843,177.41037,447.26965,254.43834,260.69311,1524.75731,1391.62946,106.80909,142.96124,545.1378,10798.02668,202.70356
150000,内蒙古自治区,2011,806,125,2286.03106,677.25227,19.65426,1266.61703,229.52292,33.15201,58.47959,5099.95244,682.43301,895.35156,349.28444,6043.67592,8923.73897,3629.74268,13653.55779,4776.21014,1121.20647,8212.73839,5438.68558,11256.13594,8606.99908,310.11442,150.68341,393.47554,202.81697,199.47252,1855.77466,1647.94005,41.50686,213.68567,536.37984,11154.27782,176.32417
150000,内蒙古自治区,2010,724,79,1974.41021,534.42649,44.30009,1098.67698,185.76525,33.40664,77.83476,3814.2313,702.72527,767.4085,272.159,5385.963,7676.96702,2998.93703,10959.37284,3730.7283,993.60363,6326.47558,4584.39581,8437.20738,6349.772,262.45872,140.40866,336.41672,139.60462,133.66524,1431.43714,1230.2334,35.04096,140.04367,431.42296,8112.98786,216.64256
150000,内蒙古自治区,2009,601,111,1559.0667,449.96443,25.25808,826.7102,167.45928,18.14167,71.53304,2788.22484,445.52319,583.04138,198.95479,3994.56505,5294.50363,1850.41938,8237.24228,2947.00398,725.48198,4944.71316,3259.53168,6303.05519,4989.93328,220.33021,111.05418,251.17526,122.07414,115.30081,776.88357,673.17912,55.12659,78.81095,326.17578,6184.2707,82.67714
150000,内蒙古自治区,2008,521,89,1359.65847,505.5668,17.85196,580.29778,185.38884,14.35941,56.19368,2380.80796,372.34517,615.93632,208.91529,3024.25193,3830.20211,1152.34466,6610.79151,2338.77855,579.91728,3867.07833,2743.71318,5263.6272,4067.22797,186.77811,74.72464,192.32421,113.40803,103.99815,700.52214,537.40211,49.36513,87.02639,277.93398,4872.27937,192.74699
150000,内蒙古自治区,2007,438,46,1114.75456,434.55859,9.09009,512.90297,99.95645,6.33017,51.91629,1710.284,359.68019,457.38764,159.60185,2247.17534,2980.99251,1052.76658,4978.00375,1777.56938,415.11763,2759.19194,2220.21911,3619.27223,2615.26471,135.774,70.97503,144.50689,66.85624,64.15668,593.81404,487.63723,20.24201,56.16092,211.035,3492.02348,153.9841
150000,内蒙古自治区,2006,397,54,883.07148,349.01052,10.00544,383.89969,110.5612,10.20235,19.39228,1295.6926,205.49097,366.55178,130.08995,2110.62592,2630.20183,902.89119,3910.24339,1480.88729,387.77238,2308.34029,1597.51088,2820.07781,2212.72587,111.0305,41.20079,100.97088,55.28231,54.07864,341.12188,257.8735,7.96434,34.7326,147.63944,2603.37126,165.82257
150000,内蒙古自治区,2005,365,74,769.41002,291.00298,5.43885,375.46092,69.149,6.47034,21.88793,1018.19674,164.03349,289.30334,114.47455,1662.08862,2133.5362,723.07451,3122.98288,1133.12917,302.10945,1861.93533,1261.04755,2181.29192,1735.9267,87.02344,28.83738,86.47568,38.98229,43.21053,213.7459,176.6286,9.03957,23.45047,116.6485,2014.78032,114.6632
150000,内蒙古自治区,2004,337,60,671.43,249.68,6.84,338.85,59.48,4.39,12.19,894.1,133.9,219.09,83.57,1367.1,1807.28,637.11,2583.24,953.86,179.31,1569.56,1013.68,1620.2,1307.27,68.96,22.02,73.08,35.73,33.72,119.9,113.72,10.71,14.54,84.98,1570.8,90.16
150000,内蒙古自治区,2003,255,48,536.09367,297.0814,5.35186,180.17442,39.24138,2.42526,11.81935,630.55335,103.64594,186.04862,61.04788,889.13246,1341.86249,446.11511,1736.97012,613.20617,142.5046,982.47583,754.49429,967.09811,786.67061,47.31364,14.2386,54.35666,27.63121,26.70462,41.94835,48.49493,6.81207,9.03123,49.86519,961.89454,64.12258
150000,内蒙古自治区,2002,271,71,550.91251,368.83052,2.52778,140.75379,26.95654,5.11378,6.7301,563.38492,102.17611,161.32,54.49215,974.50597,1404.74996,483.64856,1745.6426,584.47106,,1005.12108,740.52152,685.74488,553.63094,31.44615,11.44016,45.41198,30.48438,29.67052,13.5874,21.51182,8.06236,5.12837,41.74937,680.26522,34.74257
150000,内蒙古自治区,2001,275,77,492.11213,335.43962,2.18347,122.9073,22.1477,2.8867,6.54734,491.67682,88.4543,159.97356,54.19259,943.05974,1264.78107,451.34048,1600.19002,497.11617,,924.05886,676.13116,616.75911,498.7403,28.45572,10.54791,42.98677,29.06688,28.86376,8.15118,12.38121,12.45314,5.21955,37.09269,600.16185,29.62188
150000,内蒙古自治区,2000,285,72,437.24465,308.96745,2.38862,100.76143,17.96796,1.65772,5.50147,448.08364,96.85203,151.07588,48.87855,879.09424,1167.03263,375.96874,1456.72355,473.09308,,835.71773,621.00582,554.31519,448.21721,21.93518,9.28917,39.6449,28.90446,28.53157,10.26515,12.42718,12.43512,7.68562,38.40823,544.42298,27.58949
210000,辽宁省,2019,1140,,,,,,,,,14615.34,3170.19,3506.33,932.15,,,,30601.41,,,19084.97,,,,617.18,,976.63,301.39,,,1113.23,,,,,
210000,辽宁省,2018,1143,,,,,,,,,12590.5,2401.0,3129.6,1035.8,,,,26703.7,,,16790.5,,,,586.7,,784.2,328.5,,,1227.3,,,,,
210000,辽宁省,2017,1164,314,5423.97,1902.09,58.88,2114.49,326.46,421.36,600.7,13171.88,2325.37,3207.68,924.37,9052.43,17298.78,8500.47,27549.87,13619.26,3056.97,17895.98,9658.43,17935.29,14798.04,519.64,,827.04,338.04,369.12,833.72,861.52,323.53,,,,
210000,辽宁省,2016,1180,328,4918.54,1960.06,268.67,1427.53,297.59,399.46,564.78,12851.04,2567.63,3322.81,937.77,8781.37,15488.12,7123.25,26485.43,13351.38,2888.09,17711.84,8764.91,15256.22,12549.35,529.47,,857.39,384.12,368.63,250.71,371.48,529.77,,,14797.71,1739.72
210000,辽宁省,2015,1552,351,5037.58,1921.06,296.2,1588.13,314.12,384.38,533.7,12966.18,2459.72,3233.62,910.59,9504.11,16172.63,7544.59,27483.19,13457.6,2914.6,17999.49,9492.95,18031.03,15065.52,545.09,,969.56,439.01,402.02,249.79,404.49,503.27,,,17609.31,1902.62
210000,辽宁省,2014,2074,339,5060.21,1715.47,257.52,1703.36,466.42,340.16,577.2,12244.72,2340.63,3290.9,957.56,9533.76,16666.09,7827.9,26779.73,12470.13,2832.05,16601.78,10143.94,24419.18,20789.05,632.3,709.02,1110.02,399.01,410.57,792.8,886.84,328.62,212.05,656.76,24178.58,2497.88
210000,辽宁省,2013,2272,318,4994.98,1751.19,230.52,1684.56,458.18,276.94,593.6,12510.92,2333.08,3356.57,946.78,10105.7,17253.1,7915.96,27329.27,12783.97,3033.46,17031.5,10206.28,26269.38,22245.91,647.42,679.06,1260.46,333.97,377.86,1201.55,1329.03,297.54,196.4,870.47,26475.91,2620.83
210000,辽宁省,2012,2210,338,4599.29919,1454.53232,271.93985,1552.4353,437.40154,302.27605,580.71411,11530.95174,2103.77834,3086.70158,882.99278,8676.10936,14257.70589,6519.3365,24664.72947,11113.24304,2804.47968,15391.40923,9180.03335,24719.23203,21022.80548,555.02862,724.25378,1158.23589,354.5611,380.94815,1025.02561,974.8373,466.07737,168.8547,822.60083,24323.74661,2438.34838
210000,辽宁省,2011,1870,288,4413.16112,1396.41401,228.01387,1603.63911,332.00121,153.42248,680.26709,10799.65571,1856.947,3041.93454,834.74437,8441.99152,13687.97337,6203.70253,22442.52223,10288.65956,2601.03878,13961.96029,8406.44644,22217.42441,18877.61048,428.81748,605.1591,1125.90701,240.73761,298.37013,1102.57798,1097.71689,305.64053,173.88389,662.00365,21170.82115,2183.50535
210000,辽宁省,2010,1505,192,4001.97205,1577.00821,33.55798,1468.16046,237.88999,138.48682,546.86859,9398.46808,1629.5129,2594.82572,647.17795,8481.96202,12939.61482,5526.84453,20118.92337,9331.80246,2601.00485,12554.80158,7529.34283,18663.02679,15734.41829,356.81196,588.0951,904.21811,206.84559,203.35764,1152.78406,1113.85736,106.7451,148.14146,574.62113,18051.5538,2244.2033
210000,辽宁省,2009,1383,252,3987.07073,1529.97734,43.05481,1563.96141,214.79393,160.95139,474.33185,8089.60406,1438.10216,2325.23292,576.10853,7874.66855,11128.84283,4681.66273,17995.86229,8221.30488,2140.07682,11147.83413,6815.15872,15120.8083,12831.02899,297.69725,477.80772,741.82163,178.77349,174.35137,706.6284,655.1336,163.39656,132.74446,447.61105,14708.22457,1791.12019
210000,辽宁省,2008,1341,297,3658.34638,1763.19946,24.49781,1170.03294,218.73804,82.74494,399.13319,6821.62416,1159.92956,1939.17745,574.96583,6983.31884,10300.07733,4133.7027,15556.27037,7224.23027,2231.46305,9582.60857,5973.6618,14330.51099,12747.97072,264.0474,175.41016,662.06727,165.14104,178.24739,281.73632,247.93311,519.85721,125.73,417.86864,14092.48644,2222.0629
210000,辽宁省,2007,1164,207,2735.45727,1027.71127,27.3685,1098.51062,172.94549,93.32838,315.59301,5744.25459,963.31898,1678.21984,511.26763,5537.97348,8709.01798,3756.28852,12761.68124,5842.09436,1374.39014,7591.30341,5126.56982,11597.55426,9788.64065,246.69958,194.05297,610.30048,118.49884,128.92643,582.11891,547.28035,132.06554,135.78428,398.19135,11466.00339,1820.88604
210000,辽宁省,2006,1085,244,2551.73955,994.6276,24.76174,976.70652,155.43412,81.44333,318.76624,4726.18676,875.86306,1381.40935,418.05354,5175.39975,7592.22679,3048.20503,10721.55781,4610.99072,1112.65524,6162.70163,4394.64179,9733.03421,8502.61424,188.30413,134.48517,472.65537,97.78345,106.81456,318.11275,307.38537,210.48323,85.92727,317.3228,9582.89714,1528.51697
210000,辽宁省,2005,1013,261,2408.22664,1017.27111,17.74324,882.444,142.85456,67.29393,280.6198,3981.2212,667.45285,1214.22614,334.48383,4486.60081,6910.53914,2861.85191,9209.77497,4002.54816,995.74112,5374.14861,3715.13114,8000.32352,6990.97809,162.84168,105.91808,408.47111,82.72246,97.21656,268.50948,268.26505,178.49035,81.00702,262.38448,7829.93825,1223.51324
210000,辽宁省,2004,964,257,2451.48,1267.09,39.24,693.48,126.58,75.93,249.16,3372.61,603.25,1012.75,303.71,4090.47,6285.24,2528.82,8343.69,3528.31,752.78,4668.19,3587.59,6349.3,5352.85,132.08,88.45,345.68,88.81,84.86,355.09,367.2,60.84,71.07,230.66,6223.03,919.78
210000,辽宁省,2003,810,222,1763.211,756.55693,47.59312,566.15273,89.26118,69.94544,233.7016,2771.04894,540.16875,838.42865,251.68139,3309.06976,5432.52768,2138.2066,6879.71626,2924.71767,581.71303,3870.73749,2999.3567,4751.4873,3937.52528,118.47888,76.36808,329.58805,88.56256,81.4988,210.43916,194.97394,50.29235,29.94428,189.25647,4609.46332,726.18239
210000,辽宁省,2002,883,344,1703.09114,943.11328,22.76744,375.73705,91.99397,61.65057,207.82883,2605.11717,524.21386,725.79138,215.34865,3573.53135,5269.18406,1965.82558,6717.9895,2706.67418,,3879.93068,2837.12218,3671.31384,3072.43367,88.93345,61.47622,261.48399,93.55167,93.09166,107.7743,121.05456,45.30602,39.45931,160.22549,3424.24493,575.17792
210000,辽宁省,2001,869,348,1635.55096,885.58308,27.03473,424.14067,62.32837,64.98593,171.47818,2471.45834,547.13335,710.82647,224.87106,3463.49343,4947.97178,1811.19635,6398.32926,2527.9785,,3645.85816,2752.4711,3398.32077,2874.06697,76.05536,55.31633,227.55809,86.94356,91.01259,95.26613,118.88641,47.61755,31.83013,150.06714,3167.47405,462.47832
210000,辽宁省,2000,857,224,1458.64919,848.24248,35.2422,344.78013,46.38294,30.70271,153.29873,2312.97106,626.43217,655.61141,191.76101,3088.5098,4351.571,1539.27266,5908.55296,2338.83448,,3515.17254,2386.85239,3196.34665,2681.87229,70.79877,56.32262,216.05865,83.78401,85.03899,109.51933,142.53637,29.28825,21.9889,151.11238,2992.71652,452.71686
220000,吉林省,2019,444,,,,,,,,,5945.63,923.32,1255.2,495.5,,,,12697.56,,,7465.04,,,,483.17,,597.93,75.59,,,601.85,,,,,
220000,吉林省,2018,560,,,,,,,,,6223.8,996.8,1339.4,432.4,,,,13202.3,,,7491.0,,,,543.7,,560.6,81.0,,,688.9,,,,,
220000,吉林省,2017,563,117,1661.57,796.98,28.22,516.16,154.54,40.66,125.0,6199.94,982.68,1237.36,540.84,4576.18,9393.79,5120.64,13303.65,6060.08,2058.29,7769.48,5534.17,11502.96,9454.64,528.35,,576.16,116.45,118.49,569.26,620.91,301.74,,,,
220000,吉林省,2016,632,104,1692.95,674.99,27.31,656.0,168.66,35.7,130.28,5803.11,940.28,1152.57,499.45,5099.26,10212.24,5402.06,13037.39,5505.15,1902.59,7047.2,5990.19,12203.93,9871.37,620.64,,612.17,119.33,120.11,710.41,763.82,194.19,,,11624.23,240.34
220000,吉林省,2015,648,126,1527.72,524.86,21.08,671.46,143.62,34.31,132.39,5313.71,929.56,1169.75,344.74,4883.02,9650.19,5030.04,12120.66,5175.3,1814.1,6829.37,5301.73,11886.34,9732.22,568.68,,563.3,124.84,140.29,659.77,733.63,234.64,,,11533.82,212.07
220000,吉林省,2014,645,103,1565.75,544.34,24.55,660.07,129.1,54.3,151.5,5217.04,842.95,1270.93,379.66,5325.3,9394.4,4711.75,11625.0,5005.16,1851.05,6658.18,4990.58,13566.38,11023.7,626.85,462.62,583.72,118.84,139.23,954.75,992.64,146.21,221.14,479.83,12854.7,264.22
220000,吉林省,2013,647,123,1523.06,543.85,33.5,659.34,120.96,42.69,118.94,4855.3,848.99,1020.27,355.89,4537.44,8295.09,4013.0,10858.78,4731.41,1727.18,6335.0,4510.97,12669.65,10458.46,583.56,416.63,573.16,112.66,126.27,759.37,800.95,161.76,170.37,449.83,12164.76,239.09
220000,吉林省,2012,667,125,1402.4069,359.57721,25.77432,749.60366,124.16464,33.70163,109.58544,4175.88475,652.20177,1021.66094,286.4143,4223.02333,7568.40445,3737.05388,9906.79794,4021.67241,1395.63348,5623.2304,4275.96416,11717.70737,9684.0047,499.24322,365.15577,542.07358,124.36839,122.77509,745.00812,788.15878,145.44597,64.55058,379.49537,11218.37816,244.39456
220000,吉林省,2011,661,118,1449.91148,381.06247,15.6294,728.08335,148.83181,29.78484,145.0989,3800.53165,556.08712,961.9235,238.85103,3563.6801,6253.9438,2944.47734,8621.41329,3568.97782,1269.33219,4995.21172,3607.70276,10118.6904,8449.12073,310.42555,222.10047,453.70501,94.98168,100.07491,791.31192,792.46324,123.73853,120.93468,313.78657,9922.8805,214.58415
220000,吉林省,2010,529,82,1253.0788,363.41392,15.07138,566.58923,127.93516,32.66525,147.40386,3165.17916,423.73761,858.32784,232.42869,3175.18255,5313.27031,2444.68759,7281.90106,2968.26102,1095.48709,4175.22228,3083.21043,7977.43784,6496.65008,268.62887,325.45807,404.85604,61.71814,64.07208,653.72437,584.95489,67.08767,102.59736,269.92145,8120.29671,147.79321
220000,吉林省,2009,481,90,1339.49363,509.04672,13.03091,553.56458,131.66091,29.0719,103.11861,1933.01271,397.57876,561.50976,205.07843,3023.00811,3871.82441,1498.67129,6056.27546,2418.10875,880.64761,3676.49996,2368.38849,6152.63348,5173.21955,194.43,268.80735,292.89759,86.39368,75.02921,377.18727,340.96965,79.48025,54.67563,214.85598,6141.5341,116.39167
220000,吉林省,2008,513,115,1732.59182,980.88535,8.34185,498.98295,104.58748,39.66225,100.13194,2150.07291,375.67112,623.06444,265.36384,2652.34867,3954.64497,1514.77631,5750.75581,2222.379,713.99948,3217.48145,2520.02041,5512.31379,4623.42666,167.84498,135.71645,277.73752,76.41713,65.10332,280.08035,249.42784,196.32198,42.18029,166.4436,5562.71975,148.1281
220000,吉林省,2007,453,94,1219.95359,436.51456,10.69498,566.79775,76.84022,31.41877,97.68731,1857.41272,332.2749,534.23116,191.96898,2202.70562,3341.11677,1371.20508,4707.25623,2011.52215,569.38059,2704.47634,2002.38628,4394.12551,3642.35465,124.44777,102.72057,253.51802,42.13903,54.05361,292.29108,382.39921,37.83749,35.23839,173.80987,4638.03753,164.18487
220000,吉林省,2006,404,78,1051.86891,332.81832,12.52326,552.78515,59.76273,8.84974,85.12971,1528.89125,328.79916,396.49398,120.44365,2036.62328,3073.92689,1197.93146,4350.41938,1764.97915,500.12596,2355.47148,1983.5293,3511.54045,2931.29917,97.19759,85.62398,195.93146,42.54034,45.12092,142.75501,165.53769,65.62941,32.39055,141.77135,3567.49653,108.78462
220000,吉林省,2005,367,101,937.37058,378.14759,8.74374,400.30168,52.43411,10.23209,87.51137,1355.28503,289.53269,395.70726,101.1444,1780.85226,2686.13587,1041.20241,3683.36547,1683.33012,507.38825,2198.63869,1476.38238,2973.74714,2551.29658,78.22005,65.42654,169.42308,35.98492,39.84594,100.94639,118.32418,52.11725,11.2756,114.67138,3024.72791,86.5544
220000,吉林省,2004,394,106,984.23,512.89,10.75,343.93,35.49,10.22,70.93,1144.45,224.8,318.64,88.67,1553.77,2261.38,857.28,3293.65,1311.46,349.74,1822.37,1471.28,2551.21,2145.64,50.85,62.35,149.43,34.41,35.14,105.73,165.65,29.97,15.08,113.3,2671.12,78.22
220000,吉林省,2003,345,87,668.01073,297.52207,7.72727,272.69891,43.8463,8.98624,37.22994,1253.73366,237.96302,355.31039,99.20074,1398.29663,2031.43392,745.46033,3003.89324,1357.28204,367.19883,1854.34476,1144.93908,2262.33901,1840.97287,62.6175,64.60221,150.89306,36.54398,30.52401,135.44965,145.31704,25.4869,12.70588,96.28644,2175.67656,46.13264
220000,吉林省,2002,479,181,649.96401,335.49098,10.10259,231.92617,29.38942,7.5915,35.46335,1024.32616,227.69298,290.07913,92.78018,1399.09202,1933.11563,699.82431,2791.61059,1250.53408,,1798.09719,993.5134,1745.80771,1438.03114,42.91144,44.19934,157.92863,35.82192,31.82373,47.74895,81.08549,35.52452,9.14717,83.43188,1686.91313,31.26304
220000,吉林省,2001,521,187,679.21812,309.80313,16.14953,281.9046,30.93906,7.30457,33.11723,1040.34772,271.34803,284.55424,104.50185,1355.59448,1794.13252,609.64993,2708.36697,1147.56346,,1673.9008,1034.46617,1463.90493,1193.32729,33.88044,37.48696,140.94326,39.2252,34.67617,32.24111,72.18574,29.39734,7.27949,76.30887,1460.02102,34.63772
220000,吉林省,2000,566,179,587.39434,428.87799,16.74409,73.08587,26.72468,7.36696,34.59475,1068.12089,311.87945,278.75866,108.88925,1312.52926,1575.41437,492.81128,2701.78347,1141.90075,,1748.64383,953.13964,1322.27372,1061.09055,31.27505,30.90342,115.19003,52.41619,40.06225,61.21353,78.08521,17.98484,6.12045,74.57934,1371.79345,43.31078
