省份编码,省份,年份,私营工业企业单位数(个),私营工业企业亏损企业单位数(个),私营工业企业实收资本(亿元),私营工业企业国家资本金(亿元),私营工业企业集体资本金(亿元),私营工业企业法人资本金(亿元),私营工业企业个人资本金(亿元),私营工业企业港澳台资本金(亿元),私营工业企业外商资本金(亿元),私营工业企业流动资产合计(亿元),私营工业企业应收账款净额(亿元),私营工业企业存货(亿元),私营工业企业产成品(亿元),私营工业企业固定资产合计(亿元),私营工业企业固定资产原价合计(亿元),私营工业企业累计折旧(亿元),私营工业企业资产总计(亿元),私营工业企业流动负债合计(亿元),私营工业企业应付帐款(亿元),私营工业企业负债合计(亿元),私营工业企业所有者权益合计(亿元),私营工业企业主营业务收入(亿元),私营工业企业主营业务成本(亿元),私营工业企业销售费用(亿元),私营工业企业主营业务税金及附加(亿元),私营工业企业管理费用(亿元),私营工业企业财务费用(亿元),私营工业企业利息支出(亿元),私营工业企业营业利润(亿元),私营工业企业利润总额(亿元),私营工业亏损企业亏损总额(亿元),私营工业企业应交所得税(亿元),私营工业企业本年应交增值税(亿元),私营工业企业工业销售产值(现价)(亿元),私营工业企业出口交货值(亿元)
420000,湖北省,2016,8857,429,1768.47,6.23,22.74,798.87,937.35,1.41,1.53,3300.82,878.4,892.22,444.81,2604.35,6666.38,4290.62,7094.11,2278.41,627.44,3138.43,3922.01,15869.45,13766.1,435.64,,578.54,154.09,96.67,807.61,811.58,16.56,,,16655.35,544.91
420000,湖北省,2015,8833,493,2278.46,407.84,21.51,955.49,888.54,1.01,4.08,3280.58,932.86,864.26,441.65,2617.86,6505.76,4093.64,6989.18,2429.81,780.72,3241.14,3728.57,14714.91,12657.15,403.92,,541.03,157.19,103.08,822.33,825.66,24.24,,,15538.2,428.96
420000,湖北省,2014,8586,433,1737.1,6.31,22.51,818.37,872.86,2.07,1.02,3071.59,718.23,816.76,412.9,2387.49,5675.99,3479.86,6298.2,2053.21,479.52,2764.6,3445.58,13563.39,11656.87,376.52,118.99,481.83,153.82,109.2,794.23,788.99,22.31,65.12,328.58,14005.81,404.16
420000,湖北省,2013,7686,326,1462.31,7.19,16.36,708.89,619.69,0.71,4.21,2640.3,610.37,725.92,360.96,2113.83,5841.67,3930.56,5305.56,1906.8,502.26,2504.8,2737.83,11892.61,10154.66,326.29,115.69,441.89,141.12,98.89,844.78,820.05,12.92,66.61,341.47,12064.72,306.69
420000,湖北省,2012,6020,389,993.80002,3.24821,9.91263,551.16642,426.28539,1.14682,1.42058,1943.36496,410.7891,526.07715,262.85776,1426.89912,3171.69163,1898.13439,3812.55947,1376.50174,317.41506,1858.62583,1924.26838,8704.11637,7412.24283,234.93616,72.66919,328.79237,95.64825,67.09846,637.11788,581.03657,16.08186,42.07264,200.61954,8875.33905,203.797
420000,湖北省,2011,5205,295,685.80025,5.63618,6.89464,305.68223,364.72894,2.56084,0.29742,1377.04507,284.36181,385.37545,188.47946,1157.71925,2653.35925,1640.18881,2870.07023,1036.15631,246.55302,1370.37148,1467.53821,6450.29574,5476.01336,162.14632,56.65531,240.84781,74.13325,49.5916,519.00918,457.76035,7.35092,32.23512,145.35458,6604.21711,171.03392
420000,湖北省,2010,9313,762,766.94742,8.56794,7.35776,317.03177,429.7577,2.56669,1.66556,1585.58071,299.19202,424.09459,200.68693,1326.03673,2163.83864,967.00351,3256.3781,1343.56038,357.31386,1719.1757,1511.89919,5454.38482,4593.24872,167.43622,126.90601,238.12063,61.82085,42.71138,453.3153,413.00609,8.65849,30.76117,134.30313,5568.7202,143.59931
420000,湖北省,2009,7875,760,564.05072,2.68994,5.29551,206.32846,344.17877,3.38168,2.17636,942.29152,209.1078,272.36618,134.59902,961.83565,1234.76741,344.85486,2111.94063,800.37404,210.88966,1061.07179,1032.48402,3396.21868,2871.88903,113.34055,51.67992,138.44817,39.37905,26.10638,245.53409,230.15285,8.74129,15.53574,88.89486,3468.73857,107.36286
420000,湖北省,2008,6432,701,436.16423,1.93419,4.94065,166.10403,261.30053,1.36766,0.51717,719.96209,152.69661,236.22172,109.27634,619.67266,862.08512,323.9684,1503.17752,629.27877,162.96427,799.14117,704.03635,2508.39658,2073.86206,81.43477,45.15864,90.42462,29.29592,23.35103,217.03039,155.24065,8.52177,15.25048,93.71966,2562.52578,105.83936
420000,湖北省,2007,4512,597,310.02101,1.82468,2.78286,135.28687,169.76224,0.24728,0.16083,532.93932,110.82103,162.5358,69.24261,450.05639,526.82967,120.26082,1123.12468,463.41128,104.89209,584.26194,538.89669,1602.9426,1335.72423,52.07157,17.62115,62.60202,18.03829,14.33676,81.80358,66.91075,5.56163,9.58986,40.82367,1672.5422,82.04288
420000,湖北省,2006,3555,616,233.19649,0.74285,1.43177,99.162,131.29579,0.28734,0.27674,365.15301,76.95451,114.0964,53.74198,333.60655,398.53056,91.91904,797.22184,324.62478,76.45167,430.52479,366.69705,1131.18377,965.27246,38.83747,11.58175,41.28162,12.34835,9.80838,47.37344,41.38959,5.50998,6.62836,28.00417,1167.57519,57.4921
420000,湖北省,2005,3009,588,176.52178,1.50915,1.82919,73.69227,98.09185,1.18387,0.21545,277.55287,63.50742,90.09443,43.29702,260.1351,301.68081,69.93508,617.16447,264.25214,62.81965,325.19573,291.96874,820.31538,695.98814,28.09666,8.78607,31.85624,9.49495,7.86193,31.88443,27.23146,4.98043,3.64723,21.28134,860.86894,44.20877
420000,湖北省,2004,2404,558,134.25537,1.25294,2.97837,49.83949,79.55844,0.47576,0.15037,200.16158,48.31153,70.35424,30.77863,178.47751,222.80232,51.18294,443.304,193.0551,49.7898,251.28795,192.01605,571.64868,497.29091,21.53499,5.01478,25.50415,6.69959,6.06695,13.65719,14.5212,4.38655,2.52811,15.44583,594.92831,37.62157
420000,湖北省,2003,2301,294,108.48942,1.84986,3.73807,36.66391,65.71942,0.22678,0.29138,178.96386,45.57909,62.74922,28.98731,155.34435,194.39242,50.48778,400.30121,158.5305,37.8862,223.445,176.85621,555.108,461.34574,28.45767,5.50363,23.67046,7.1197,5.3213,17.8648,19.38822,1.95985,3.18981,14.53268,598.93352,31.0658
420000,湖北省,2002,1598,172,71.32046,1.55206,2.69204,29.19171,37.13469,0.53481,0.21515,113.76219,28.5476,39.49689,22.78354,94.79807,117.97109,28.41525,238.69458,94.39611,,132.22903,106.46555,356.83947,302.83455,17.89605,4.15729,15.704,4.59251,3.52611,12.93179,12.9385,0.82916,2.09324,9.95118,391.40606,18.79979
420000,湖北省,2001,1132,132,45.5186,0.56705,3.47758,16.68928,24.39437,0.05082,0.3395,76.18377,17.09521,26.36982,10.99604,60.56332,77.52377,22.80798,154.77811,65.28295,,89.25324,65.52487,236.07177,198.92167,12.11404,2.56173,11.84031,3.26743,2.52315,8.17103,9.37604,0.977,1.75491,6.97621,259.89635,11.48844
420000,湖北省,2000,614,59,28.44935,0.20953,5.51135,9.38693,12.52667,0.06979,0.74508,42.43521,9.03412,17.09892,5.55701,38.99476,46.59676,12.5603,96.40192,34.53184,,45.94412,50.4578,130.70305,107.35547,6.5764,1.47802,5.79371,2.26457,1.79423,5.70755,6.44626,0.5041,1.04329,4.04305,141.52548,5.97434
430000,湖南省,2019,12993,,,,,,,,,5197.08,1504.81,1184.97,550.07,,,,11702.55,,,5091.59,,,,718.92,,1401.12,169.58,,,1301.99,,,,,
430000,湖南省,2018,12303,,,,,,,,,4470.7,1346.7,1087.7,460.3,,,,10140.5,,,4396.8,,,,630.5,,917.7,176.3,,,907.7,,,,,
430000,湖南省,2017,11514,490,2844.53,7.53,71.62,1553.15,1206.83,1.76,3.37,4290.22,1300.52,1084.6,460.26,4029.79,5555.51,1743.46,10438.91,2991.28,887.98,4278.03,6115.16,21638.51,17901.4,740.91,,1062.95,216.71,149.23,1247.57,1152.43,16.67,,,,
430000,湖南省,2016,10650,370,3253.59,9.99,32.97,1529.74,1675.35,2,3.54,3904.97,1155.37,927.02,434.75,3997.17,5409.69,1656.05,9610.06,2649.83,668.74,4182.08,5414.84,22289.56,18424.23,735.09,,996.29,204.09,147.52,1302.82,1243.93,44.0,,,22311.75,574.83
430000,湖南省,2015,10094,426,2262.34,10.51,27.04,1165.82,1055.71,1.85,1.06,3580.48,1009.45,841.7,382.57,3647.13,4750.94,1387.99,8661.97,2500.24,556.79,3718.07,4923.84,19600.23,16144.5,631.94,,833.32,185.47,145.54,1186.09,1122.63,20.38,,,19988.5,600.25
430000,湖南省,2014,9486,365,2119.23,12.4,28.83,1281.69,783.93,3.23,9.14,2494.27,636.84,656.31,327.75,3168.45,3983.79,1110.05,6661.1,1970.84,447.38,2782.24,3853.09,16747.45,14048.01,486.74,213.81,619.77,147.81,117.29,975.94,888.08,14.14,80.51,590.86,17203.89,408.74
430000,湖南省,2013,9194,301,1632.56,8.15,32.67,778.68,800.05,3.54,9.89,2138.32,517.26,585.19,280.52,2783.29,3567.92,995.77,5804.35,1880.19,356.12,2576.1,3189.16,15300.4,12436.24,460.81,202.38,808.4,134.77,104.26,1085.28,1016.52,10.4,81.49,602.36,15367.17,322.79
430000,湖南省,2012,8575,330,1352.25355,12.63546,24.46119,662.39798,647.1972,3.44474,2.11698,1657.02454,400.17492,455.25035,229.43543,2636.51565,3109.05459,657.87883,4906.64814,1323.0202,318.56225,1977.33516,2928.40886,12904.24018,10239.62998,366.88776,160.3625,661.59053,104.02097,80.51283,980.94912,878.28726,10.71933,72.37586,506.93011,12951.87205,256.94837
430000,湖南省,2011,8224,162,1007.68688,7.0284,17.21674,526.65603,453.25841,1.59664,1.93064,1286.38613,272.48251,370.0117,195.95345,2091.513,2355.58271,512.05229,3820.97553,1032.18343,211.32447,1697.6115,2123.36403,11738.96564,9204.02958,303.43618,123.939,626.29438,84.2862,60.95452,997.80613,847.00929,4.65332,62.1269,462.33122,11809.038,204.91112
430000,湖南省,2010,9152,256,816.45228,5.45795,8.12176,416.19376,383.41188,1.89634,1.37059,1046.04599,250.55378,310.45095,165.67729,1623.73227,1886.79762,404.73601,3065.76969,879.36812,181.31757,1401.07436,1664.59502,8018.22388,6394.0252,229.82943,102.58341,422.13814,66.46538,48.08729,686.44153,622.80089,3.32014,42.62658,305.51129,8091.1121,146.17725
430000,湖南省,2009,9021,434,652.37883,4.87324,6.84269,247.34675,386.15055,5.28529,1.88031,815.85415,208.10167,269.75434,140.8864,1110.09691,1239.18231,245.1204,2243.6655,733.70798,166.89613,1121.66709,1121.97841,5523.40554,4443.57908,186.98786,116.68693,224.3801,49.98785,39.76134,453.83594,294.35246,4.88207,21.79581,190.59336,5595.49372,103.3039
430000,湖南省,2008,8066,385,540.87264,4.05447,8.45896,188.79081,335.75339,2.69928,1.11573,709.63071,180.11839,225.22212,106.32016,774.71722,898.77801,231.38309,1719.70886,595.05072,151.03263,797.33259,922.37627,4118.82063,3289.97784,133.59483,86.7475,158.1974,40.52303,26.99023,410.73866,256.95183,3.74262,19.37907,182.23198,4179.29943,159.10728
430000,湖南省,2007,6319,387,393.0901,1.79744,7.14824,164.89975,216.47995,1.76172,1.003,480.96014,120.36055,159.08481,77.2327,536.00187,593.36072,132.80433,1187.81258,390.85313,94.4421,534.52279,653.28979,2731.2352,2071.21041,73.81297,38.76495,82.53066,21.61102,16.34469,320.16522,135.54735,4.21999,12.6966,90.871,2794.55947,136.98417
430000,湖南省,2006,5409,415,300.60709,0.47526,1.13911,100.21991,197.06119,0.08719,1.62443,368.89802,91.67012,118.62392,58.98465,370.26104,426.23408,89.87207,859.10939,300.94135,79.27588,401.82004,457.28935,1806.60248,1443.29347,55.6649,27.82138,53.95241,15.38797,11.57526,153.40247,78.00674,3.35009,8.16348,61.43756,1885.83197,111.09311
430000,湖南省,2005,4379,386,207.27936,1.17732,2.2277,85.39959,117.54537,0.47733,0.45205,265.20266,69.25297,85.26098,39.95056,273.47706,308.89189,60.20889,620.71304,223.18674,55.31135,299.22351,321.48953,1190.28914,950.51985,39.30886,25.44989,40.42945,10.80826,8.61975,80.49326,50.14523,2.75456,6.39179,42.00884,1252.75174,74.80272
430000,湖南省,2004,3380,422,152.21491,4.41858,3.14297,51.277,92.14455,0.7676,0.46421,199.83689,48.611,66.54675,29.38847,188.86955,231.30743,48.70879,447.89697,168.43088,41.38868,218.18368,229.71329,686.35717,564.26801,24.54152,16.17847,29.27783,7.65906,6.21034,39.88974,31.21108,3.39353,3.93902,24.48948,729.31837,56.49716
430000,湖南省,2003,2034,210,85.326,,1.92842,29.52924,53.28586,0.23824,0.34424,121.64903,33.62891,40.90869,19.53914,124.18591,147.6761,31.64917,276.72443,108.05462,24.41153,133.92165,142.80278,372.5753,309.86015,18.83791,6.62874,14.74489,4.63286,3.86249,15.94681,14.93327,1.19422,2.0487,13.04261,408.559,34.8005
430000,湖南省,2002,1303,182,54.70077,0.53761,2.43765,15.84402,35.06665,0.4547,0.36014,81.70789,21.33071,26.36225,12.3423,70.33386,83.04695,19.88296,168.2089,65.16375,,80.62811,87.58079,223.09792,184.73628,12.07954,3.75322,9.22775,2.71537,2.05221,10.91762,10.09139,0.9006,1.44922,7.84767,241.12209,21.18732
430000,湖南省,2001,875,139,38.33154,1.1277,1.72928,11.22394,24.0603,0.18278,0.00754,55.73058,12.30477,18.18712,8.97053,47.58487,57.15071,13.22769,115.80744,44.69448,,55.21567,60.59177,147.37088,120.82838,9.77149,2.34028,6.45868,1.70214,1.45658,6.29902,6.12091,0.74504,1.23823,5.33808,157.98045,15.08721
430000,湖南省,2000,471,74,22.78536,0.16465,0.37998,5.98035,14.99456,1.12557,0.14025,38.9422,8.14462,12.74849,5.88583,24.94743,28.77795,6.18083,72.1382,31.31889,,37.44478,34.69342,92.72233,71.44929,7.65675,1.21649,4.29439,1.52273,1.38524,6.52863,6.29624,0.38271,0.79569,3.50208,97.22941,5.29143
440000,广东省,2019,30961,,,,,,,,,22202.98,6707.04,5177.39,2142.14,,,,31388.94,,,19681.34,,,,1540.94,,2988.55,213.36,,,2328.89,,,,,
440000,广东省,2018,20061,,,,,,,,,15511.4,4893.5,3576.3,1285.9,,,,22518.4,,,13977.4,,,,963.9,,1713.0,144.9,,,1383.1,,,,,
440000,广东省,2017,19918,1803,3330.63,26.69,50.79,1785.78,1409.91,18.51,38.94,14043.19,4357.62,3273.42,1289.32,4104.36,8083.24,4035.92,21155.33,11249.91,3999.18,12835.69,8223.81,31444.49,26903.42,908.39,,1607.88,185.06,141.94,1699.53,1740.32,82.55,,,,
440000,广东省,2016,17225,1544,2490.01,8.59,43.85,1213.56,1160.46,16.3,47.24,11637.0,3637.96,2979.01,1152.07,3893.75,7946.12,4259.44,17899.6,9386.33,3253.1,10858.82,6920.37,29837.4,25900.13,762.0,,1306.1,160.37,126.14,1537.09,1587.05,57.18,,,29744.91,3828.42
440000,广东省,2015,16581,1655,2057.66,2.5,39.34,944.07,1044.42,16.28,11.04,9958.08,3253.95,2494.54,1034.82,3527.42,6824.95,3563.8,15366.86,8078.8,2582.52,9500.91,5762.78,25868.7,22372.97,663.63,,1111.95,151.58,128.61,1350.67,1385.8,56.39,,,26285.47,3227.72
440000,广东省,2014,15974,1402,1826.64,1.98,28.72,791.38,973.28,24.44,6.09,8648.88,2804.72,2187.75,897.44,3216.15,6075.94,3068.16,13538.64,7156.59,2269.3,8358.96,5092.04,23672.67,20535.8,562.26,118.77,937.57,154.77,129.37,1286.81,1289.55,38.77,130.56,500.75,23780.63,3414.41
440000,广东省,2013,15883,1310,1681.45,1.99,23.25,774.85,840.17,19.8,6.38,7398.04,2228.54,1988.27,728.54,2885.49,5209.87,2619.23,11773.89,6091.17,1779.97,7160.33,4528.85,20638.29,17946.02,478.51,95.7,801.79,141.46,113.77,1169.96,1155.77,48.46,122.65,446.87,20692.26,2575.49
440000,广东省,2012,14322,1218,1862.75441,3.52698,316.57223,771.72317,732.8258,18.02256,6.18858,5778.48907,1660.26307,1592.18068,689.16743,2598.49894,4485.70512,2133.29831,9575.00101,4918.83232,1339.78356,5709.39301,3836.52827,16957.71331,14620.33952,407.61195,74.5926,642.84607,117.62536,101.47997,1068.73523,1059.9441,27.50238,107.70278,392.20741,17026.21202,2143.57787
440000,广东省,2011,14632,1003,1324.00926,2.8078,8.81781,586.62652,698.63762,14.19924,7.61206,5549.60055,1396.20733,1551.52545,591.31499,2454.01063,4012.85123,1735.21459,8867.08743,4903.04137,1267.89437,5451.70642,3373.48324,16710.67799,14427.02527,376.46536,65.95808,616.92652,102.98325,86.30806,1099.12478,1073.72542,23.96218,101.22075,358.96061,16765.08349,1821.77732
440000,广东省,2010,23015,1920,1294.67699,3.12413,9.79804,531.21589,707.94768,26.28156,16.30969,4882.32779,1395.13353,1349.21411,515.0312,2529.75082,3888.56872,1521.5399,8021.1586,4180.98936,1267.80235,4768.25457,3226.28007,15619.8768,13442.89632,374.36992,75.19699,578.67235,91.95631,67.02848,1058.50899,1020.1757,20.33803,97.95674,373.68166,15735.23863,1762.6403
440000,广东省,2009,22119,2660,1151.5043,5.12606,11.09376,461.15469,624.52987,30.02113,19.57879,3866.56932,1113.9206,1118.78601,433.62799,2025.25048,3020.87683,1166.50032,6393.80274,3395.56149,1065.62269,3824.29373,2532.26003,11960.19508,10338.72568,302.69426,83.96805,447.21192,61.30401,46.56983,707.94496,642.97512,23.65481,60.77309,297.07827,12060.51221,1353.95722
440000,广东省,2008,21658,2974,951.94187,1.63698,6.73443,366.55213,561.61193,9.71526,5.69114,3266.97028,958.56225,963.84334,377.12692,1677.01887,2579.26153,1052.14615,5356.37915,2891.32925,927.39497,3247.63869,2108.74046,10329.10942,8833.75917,271.64854,75.62942,406.64734,63.44544,45.6793,621.58579,523.48862,22.79368,53.96048,350.63051,10321.96167,1302.5182
440000,广东省,2007,16341,1566,734.11359,1.31115,2.82744,316.84471,409.85525,2.28825,0.98679,2635.56245,770.17121,797.51743,310.81264,1242.585,1727.07587,612.86709,4253.23074,2292.07052,748.38942,2540.24521,1712.98553,7938.17769,6765.48134,203.79988,43.0956,281.49051,46.94304,32.99615,452.20325,364.70227,13.66697,43.09676,219.12266,7951.59367,1203.48192
440000,广东省,2006,13753,1499,651.22201,1.28456,3.57503,253.30498,361.3354,9.54108,22.18096,2064.08993,586.59844,673.12002,247.09068,1036.93303,1453.62014,532.94578,3434.07323,1883.35233,603.86028,2100.75388,1333.31935,5897.08247,5125.51984,162.36253,48.55537,215.37593,33.97131,24.29433,275.65257,222.69008,13.64285,29.89995,157.57824,5895.06925,1009.2591
440000,广东省,2005,12145,1524,521.52526,4.05103,8.25665,201.51513,278.90312,23.32286,5.47647,1506.43159,464.49567,474.20732,181.97384,825.18718,1095.60949,365.43269,2528.55609,1427.44846,483.82275,1567.42679,961.1293,4318.68654,3815.22566,118.51457,24.55657,163.24231,23.92466,18.20652,179.09145,150.08446,13.38567,20.77801,119.15603,4356.07104,817.18405
440000,广东省,2004,11635,1776,451.0549,0.99014,6.2422,174.99391,262.44102,5.14838,1.23925,1214.92965,383.23209,388.13197,147.08094,592.60746,782.53713,227.12192,2003.91585,1146.11687,391.53428,1270.62371,733.29214,3314.97257,2997.21044,91.28645,21.14016,132.58776,19.25321,15.64741,84.36158,84.27409,15.64916,15.60026,83.91555,3312.93913,652.93987
440000,广东省,2003,7175,693,319.58819,0.84385,10.06829,117.50098,172.03261,14.94344,4.19902,768.56392,234.19684,245.64081,110.64695,423.87578,544.15175,156.73914,1319.61858,698.00214,217.47014,790.31934,529.29924,2149.34406,1890.11407,81.63491,14.54959,77.20473,17.0211,11.14477,73.88636,64.54718,6.28818,10.82046,58.34562,2206.01518,423.88332
440000,广东省,2002,5744,664,230.54033,1.09398,9.83215,83.8703,121.06617,7.38419,7.29354,550.19609,164.2152,188.40595,84.10066,304.42877,397.28652,113.96784,947.16237,485.02825,,557.58702,389.57535,1507.90533,1327.69443,56.11657,11.56084,55.61344,13.01828,8.81408,45.89224,40.18577,6.60411,7.3111,38.92761,1528.50215,263.69281
440000,广东省,2001,4430,541,183.66773,0.61349,8.74581,75.54513,87.8979,8.56851,2.29689,401.39247,114.3504,140.01057,66.88385,253.43847,325.27597,89.08648,720.7194,354.90249,,424.82364,295.89576,1101.02391,974.16448,45.0838,9.11388,37.85884,11.69478,8.62966,24.32241,23.81512,5.66982,4.38071,26.91729,1140.10552,170.1027
440000,广东省,2000,2886,380,155.48403,4.71404,8.85346,66.99891,61.46925,9.9983,3.45007,311.57797,96.3478,100.6903,48.51505,192.87436,243.73551,62.28908,803.471,308.84658,,352.3586,451.1124,763.42597,669.87589,29.45695,6.33459,29.49715,9.50405,7.28425,14.40457,15.9984,5.61229,2.69882,18.73746,744.05271,111.11412
450000,广西壮族自治区,2019,4013,,,,,,,,,2538.9,707.19,614.63,282.93,,,,4014.4,,,2700.74,,,,119.17,,204.19,46.94,,,248.27,,,,,
450000,广西壮族自治区,2018,3784,,,,,,,,,2537.2,664.8,593.5,311.6,,,,4171.5,,,2656.0,,,,140.9,,247.1,52.4,,,297.3,,,,,
450000,广西壮族自治区,2017,3493,423,679.49,3.4,27.22,315.84,332.64,0.15,0.24,2378.6,621.21,599.49,309.92,1275.07,1945.19,739.24,4321.15,1983.37,530.51,2536.26,1775.22,9070.66,7749.72,182.12,,368.22,61.16,52.68,553.11,554.05,16.25,,,,
450000,广西壮族自治区,2016,3013,377,470.96,2.62,13.46,189.55,261.87,0.66,2.64,2024.63,507.87,510.0,269.6,1168.76,1741.01,660.6,3684.44,1721.9,406.91,2158.96,1519.09,7919.11,6802.48,159.96,,315.8,52.47,46.54,474.05,481.21,13.84,,,8350.93,152.33
450000,广西壮族自治区,2015,2995,426,451.48,3.55,12.83,174.55,258.86,0.96,0.74,1844.08,461.48,469.99,241.1,1141.26,1601.57,563.9,3461.46,1584.5,368.23,2047.5,1405.05,7324.61,6255.48,143.35,,311.71,52.77,46.74,470.72,471.94,19.95,,,7663.71,215.02
450000,广西壮族自治区,2014,2936,438,414.9,1.6,9.86,159.44,240.65,0.99,0.54,1711.71,435.55,468.14,223.99,1026.34,1359.64,418.44,3147.92,1520.04,337.93,1850.08,1239.75,6368.59,5449.34,128.64,33.43,262.48,54.59,47.11,399.39,398.24,24.91,21.14,163.25,6632.1,114.98
450000,广西壮族自治区,2013,2970,380,366.15,1.62,7.25,135.36,216.88,0.95,0.31,1591.29,414.51,438.57,203.42,927.59,1211.33,367.9,2807.5,1393.6,349.15,1721.66,1095.92,5622.49,4815.02,123.52,31.38,274.93,50.33,43.36,373.72,370.83,18.57,20.64,144.54,5774.26,122.59
450000,广西壮族自治区,2012,2799,329,327.36716,3.02831,3.29629,136.24496,183.93024,0.40753,0.1154,1221.11177,314.87271,359.46917,174.43371,850.68822,1086.83083,309.02447,2300.20844,1095.22339,264.45695,1357.32244,911.40028,4694.93683,3972.34479,95.34605,24.84886,290.7123,42.823,36.7405,433.09671,357.784,12.21635,26.88938,124.36367,4780.58427,123.57311
450000,广西壮族自治区,2011,2648,282,341.38654,1.40131,1.89606,136.20131,200.50479,0.60132,0.83165,941.29948,195.86184,286.1317,144.7694,712.17272,935.28058,277.31496,1863.8361,790.72495,211.83165,1044.04843,805.76463,3556.19337,2988.4906,71.01754,17.20856,206.38749,31.63974,25.69145,420.52754,331.22606,8.39801,16.00722,91.54925,3623.61101,123.81924
450000,广西壮族自治区,2010,3931,547,276.30004,0.88058,2.04447,119.53966,150.53619,0.35771,2.94143,828.06395,164.82929,265.36383,133.72776,629.89232,750.75108,186.4145,1631.20374,782.15983,214.6162,945.20504,667.90886,2738.49709,2333.8361,58.25815,68.30711,204.73209,25.57395,21.08534,247.40101,224.70464,7.41281,9.85899,70.46695,2755.19254,71.26658
450000,广西壮族自治区,2009,3200,782,199.27822,0.74832,1.25221,76.39943,119.33327,0.37556,1.16943,605.08841,114.46804,207.29856,108.27321,401.53638,472.63903,114.5863,1130.45364,549.29771,138.79106,674.48908,446.87472,1737.51366,1529.79052,40.97679,21.91197,60.12402,17.86564,14.18535,80.05384,67.17428,11.60381,5.44575,43.98628,1781.06179,56.02763
450000,广西壮族自治区,2008,2938,739,161.47563,0.37282,3.08409,61.91811,95.50021,0.50566,0.09474,467.09623,92.55174,171.07275,86.75849,288.07633,334.09815,81.94751,865.18771,435.63635,129.87844,518.77992,346.40778,1360.29622,1194.47671,32.71277,8.90152,43.7512,14.61179,11.78281,57.22774,48.30791,10.46763,4.74908,41.73777,1402.93362,52.38166
450000,广西壮族自治区,2007,2117,466,111.73993,2.27381,0.70016,44.93233,63.5531,0.12512,0.15541,334.52314,68.64686,121.22103,58.17808,194.80195,219.93408,55.77828,592.92558,311.2801,76.3875,371.81339,221.11219,889.28387,765.52789,21.0984,6.04865,33.12394,9.36845,7.67511,42.99886,35.62773,5.19215,3.327,31.15257,939.85506,50.09575
450000,广西壮族自治区,2006,1597,472,81.59356,0.04962,0.37497,29.70884,50.8802,0.06988,0.51005,209.39881,39.50144,77.30271,36.13503,127.86178,148.37789,35.09329,373.93751,205.95004,61.15791,239.46743,134.47008,560.91763,499.29421,13.06274,2.89004,16.83471,4.89026,4.04638,16.32562,16.93417,4.40858,2.66685,17.02507,589.8382,37.55001
450000,广西壮族自治区,2005,1277,330,58.40742,0.43944,0.98921,26.30816,30.39937,0.10467,0.16657,142.34943,30.921,52.48003,24.34397,93.32707,110.01092,26.51411,266.97509,142.19116,36.81249,167.35424,99.62085,370.44706,328.61813,9.98763,2.15452,12.1327,3.26756,2.70919,9.51906,9.99895,3.30982,1.86422,12.34145,390.04716,24.40067
450000,广西壮族自治区,2004,1031,283,49.62556,0.41587,0.57572,20.61362,27.78781,0.012,0.22054,121.13312,36.04054,39.4114,19.11362,68.53036,87.42243,23.27057,227.70883,112.20922,30.80881,132.2969,95.41193,258.03562,224.83445,7.97975,1.85472,10.04274,2.92075,2.42063,8.23307,8.76127,2.00162,1.51946,9.24086,267.12545,22.23284
450000,广西壮族自治区,2003,665,209,32.39848,0.90816,1.01275,14.35147,15.92875,0.17159,0.02576,81.41718,20.12855,29.51619,14.37684,51.80761,64.74202,18.09278,151.83596,89.40028,24.69272,104.43821,47.52784,171.78045,147.10227,6.24041,1.11113,8.46365,2.25956,1.90604,2.82674,3.66743,1.87372,0.78609,6.19549,178.81377,16.62924
450000,广西壮族自治区,2002,421,132,23.82529,0.97402,0.62157,8.45142,13.04199,0.17028,0.56601,44.66538,9.80131,16.3305,7.77461,38.17954,44.1387,9.12655,94.11172,50.36391,,57.92492,36.1868,101.80487,89.74524,4.14301,0.66045,4.97623,1.3474,1.20789,1.27569,1.87903,1.40765,0.61438,3.68797,102.6098,9.82192
450000,广西壮族自治区,2001,337,120,15.125,0.48346,0.85231,5.7718,7.99933,0.011,0.0071,29.3282,5.64222,11.84862,6.03667,27.05367,30.75612,5.51758,62.01166,30.69622,,36.78961,25.22205,68.504,61.01511,2.49688,0.67494,3.02284,0.97828,0.73698,0.4824,0.50313,1.38406,0.27926,2.49339,70.21483,8.40096
450000,广西壮族自治区,2000,231,52,10.88118,0.40611,0.5445,4.80575,5.09627,0.009,0.01955,17.65972,4.22979,6.60603,3.14071,15.82956,18.20089,3.36922,37.01862,17.79557,,22.77355,14.24507,50.75476,42.5071,3.10506,0.90811,2.25144,0.82334,0.68705,0.69344,1.03151,0.60556,0.1806,1.4474,52.819,8.17293
460000,海南省,2019,81,,,,,,,,,113.61,23.27,27.64,4.99,,,,154.36,,,103.34,,,,5.72,,7.32,1.69,,,6.25,,,,,
460000,海南省,2018,50,,,,,,,,,67.8,12.9,18.6,4.0,,,,99.5,,,65.7,,,,3.4,,4.8,1.3,,,3.7,,,,,
460000,海南省,2017,50,10,12.83,0,0.26,6.08,6.49,0,0,54.6,10.07,13.4,4.58,19.6,27.91,12.95,87.08,52.89,10.37,57.92,29.16,72.66,61.67,3.17,,4.62,0.85,0.66,2.82,3.02,0.76,,,,
