省份编码,省份,年份,规模以上工业企业单位数(个),规模以上工业企业亏损企业单位数(个),规模以上工业企业实收资本(亿元),规模以上工业企业国家资本金(亿元),规模以上工业企业集体资本金(亿元),规模以上工业企业法人资本金(亿元),规模以上工业企业个人资本金(亿元),规模以上工业企业港澳台资本金(亿元),规模以上工业企业外商资本金(亿元),规模以上工业企业流动资产合计(亿元),规模以上工业企业应收账款净额(亿元),规模以上工业企业存货(亿元),规模以上工业企业产成品(亿元),规模以上工业企业固定资产合计(亿元),规模以上工业企业固定资产原价合计(亿元),规模以上工业企业累计折旧(亿元),规模以上工业企业资产总计(亿元),规模以上工业企业流动负债合计(亿元),规模以上工业企业应付帐款(亿元),规模以上工业企业负债合计(亿元),规模以上工业企业所有者权益合计(亿元),规模以上工业企业主营业务收入(亿元),规模以上工业企业主营业务成本(亿元),规模以上工业企业销售费用(亿元),规模以上工业企业主营业务税金及附加(亿元),规模以上工业企业管理费用(亿元),规模以上工业企业财务费用(亿元),规模以上工业企业利息支出(亿元),规模以上工业企业营业利润(亿元),规模以上工业企业利润总额(亿元),规模以上工业亏损企业亏损总额(亿元),规模以上工业企业应交所得税(亿元),规模以上工业企业本年应交增值税(亿元),规模以上工业企业工业销售产值(现价)(亿元),规模以上工业企业出口交货值(亿元)
510000,四川省,2001,4572,1197,994.00621,401.03614,44.0677,352.47757,134.35936,21.94237,40.12307,1980.48715,453.20462,597.59763,230.95476,2370.40334,3115.86694,1033.06857,4862.53829,1919.51824,,3054.14866,1808.38963,2290.88003,1784.01757,122.97055,52.49473,186.06776,85.3064,83.18692,66.35288,84.77394,34.13348,20.90824,117.00928,2258.75564,111.01961
510000,四川省,2000,4394,1210,1025.58424,514.28269,45.84987,295.37954,113.11164,21.09329,35.86721,1845.50636,465.06607,542.62499,227.53503,2291.638,2917.0365,954.73938,4586.10856,1773.71367,,2955.76667,1630.26372,2073.17137,1613.98407,108.44291,50.14774,176.0246,83.66418,79.91526,63.28432,71.32482,38.64734,24.17317,112.69163,2039.88535,91.65702
520000,贵州省,2019,4686,,,,,,,,,7257.03,1242.4,1457.36,320.6,,,,16346.93,,,9885.19,,,,333.8,,518.05,215.98,,,976.3,,,,,
520000,贵州省,2018,5583,,,,,,,,,6723.3,1039.5,1345.0,338.2,,,,15068.0,,,9293.4,,9390.8,7107.4,335.9,,403.8,214.5,,,879.2,144.1,,,,
520000,贵州省,2017,5311,713,2960.22,1019.94,47.75,1059.4,743.1,40.43,47.5,6541.43,1098.25,1396.81,364.53,5395.98,8163.58,2740.11,15228.11,6084.73,1337.42,9502.08,5669.15,10647.55,8307.78,359.68,,485.2,213.86,209.47,883.68,903.43,149.66,,,,
520000,贵州省,2016,5123,683,2303.6,864.06,30.18,840.16,502.69,16.56,52.33,5933.96,1014.13,1296.29,336.03,5541.54,7822.06,2642.92,14319.98,5856.7,1236.76,9074.84,5238.94,11172.44,8855.99,378.52,,514.46,228.7,209.74,820.19,847.02,114.79,,,11550.45,181.99
520000,贵州省,2015,4482,810,3358.27,1829.89,255.58,808.01,402.17,16.12,47.29,5623.13,1080.24,1199.34,414.04,5440.98,7076.53,2304.49,13540.06,5410.11,1201.58,8600.79,4927.23,9876.81,7723.95,329.4,,496.23,248.47,238.26,669.03,732.76,152.72,,,9821.08,140.15
520000,贵州省,2014,3895,739,2016.45,794.24,31.07,747.29,362.84,22.84,43.09,4721.66,796.03,1056.47,317.48,4807.09,6342.39,1911.23,11747.39,4783.14,977.83,7480.21,4177.65,8655.87,6732.87,296.89,314.44,435.9,238.95,224.14,599.93,628.68,136.32,129.88,359.07,9052.59,122.94
520000,贵州省,2013,3576,759,2041.23,633.74,30.83,623.98,423.86,13.38,37.46,4076.36,668.41,898.22,269.02,4326.55,5625.16,1689.01,10339.98,4162.44,876.02,6742.06,3605.59,7357.82,5653.41,256.96,290.17,389.07,196.18,197.02,631.61,636.6,123.47,123.67,336.59,7650.47,100
520000,贵州省,2012,2752,684,1443.25388,484.05526,27.59929,622.53825,249.1605,20.2057,29.56907,3211.46221,491.29285,766.71084,241.23233,3661.48843,4642.45959,1429.47582,8302.29158,3337.49409,686.17639,5388.11857,2886.53817,5966.52316,4486.91279,200.75455,213.82872,312.81166,165.38054,165.87377,596.51539,627.02466,71.77101,113.72736,300.63876,6170.82419,109.73765
520000,贵州省,2011,2329,586,1210.70428,301.28957,58.00206,577.78762,223.33933,18.16359,32.10821,2654.49981,380.25496,682.227,218.78569,2458.03816,3981.18901,1287.67476,6990.57813,2675.5621,590.91805,4520.64005,2444.26315,5022.10868,3866.29248,168.46663,203.51128,256.97541,120.63779,127.1823,439.54447,456.2018,66.95443,90.35528,237.22203,5248.66466,99.46871
520000,贵州省,2010,2963,796,1099.0855,331.66002,15.65079,500.03356,210.08541,8.54055,33.11517,2241.08755,348.22686,577.20017,182.69813,3077.15611,3771.93514,1118.72182,5960.13135,2163.86894,516.2863,3865.34475,2081.15116,3926.01034,3042.79896,145.59583,158.11079,228.56369,96.559,94.03169,301.28244,317.62836,51.22627,69.6236,195.65295,4014.54131,90.05654
520000,贵州省,2009,2791,947,1060.15951,434.59173,10.57086,400.28587,176.58961,8.10684,30.0146,1790.86985,300.79634,487.91909,156.67352,2771.50063,3225.98918,994.52855,5066.16815,1916.54631,469.78317,3394.3129,1660.65241,3234.59057,2539.00727,114.99232,123.12685,190.2933,76.77976,70.85067,182.57723,191.72972,69.65569,51.5498,155.74011,3248.35112,73.41706
520000,贵州省,2008,2676,913,855.33586,333.5939,14.35296,313.67954,142.43677,8.75357,42.51912,1642.81572,287.04669,486.37321,168.43735,2299.25736,2624.32178,841.69776,4566.09751,1775.62325,414.85839,3001.73696,1564.36055,2922.35488,2271.65093,102.25172,108.70721,177.93498,76.33505,73.52476,180.84953,181.82797,77.72389,45.04796,162.9943,2969.29886,88.19218
520000,贵州省,2007,2296,697,643.81701,238.07309,13.09532,254.9028,112.42618,7.46105,17.85857,1272.38156,243.58586,359.64011,106.08598,1771.61865,2241.4645,714.73256,3521.18796,1304.38289,352.49678,2269.59021,1257.42453,2430.6195,1874.33342,85.59777,87.35727,140.55427,51.6987,50.4275,166.0491,174.40594,28.18527,41.59314,141.72925,2436.78589,71.42957
520000,贵州省,2006,2594,1013,656.58064,217.22487,9.23856,306.68311,102.57574,6.9888,13.86956,1138.91667,219.53843,315.12545,96.60388,1788.08714,2052.34442,616.64348,3214.39164,1186.91268,278.75418,2115.04858,1094.76736,1948.56526,1524.92587,67.82875,70.84983,121.74014,40.32565,40.91359,114.43126,110.91038,32.71253,32.22774,117.3269,2004.31705,61.28902
520000,贵州省,2005,2585,1138,567.5777,223.59311,6.92445,234.36253,84.06742,7.76706,10.86313,1006.96362,193.26752,280.67536,86.95453,1472.95093,1711.11253,553.86502,2734.05425,1105.93867,246.50745,1784.20485,949.45463,1577.15526,1224.83382,60.37283,64.2951,118.24179,34.74697,33.89203,69.93488,70.79339,33.20407,22.15181,97.3972,1634.4563,62.28749
520000,贵州省,2004,2545,909,621.01507,331.17071,6.72537,190.90257,71.70644,10.57003,9.93995,907.69432,177.11585,233.09375,80.41762,1320.12801,1509.18437,480.16271,2441.51775,958.44916,199.45282,1595.0606,838.08312,1325.9506,1008.9146,51.79257,55.19048,110.25692,32.20957,31.89372,63.36348,61.98994,21.38571,19.72257,84.02597,1338.76814,65.89677
520000,贵州省,2003,2129,800,545.77011,309.97135,8.49131,170.9535,38.0709,8.34769,9.93536,783.10291,183.16232,196.4326,69.16929,935.44796,1215.52474,402.948,1958.59693,789.44265,172.70048,1236.2625,722.33443,974.29731,745.50815,51.03652,41.07443,90.16379,26.73591,24.10704,38.20164,37.51812,16.14852,9.96121,57.2772,949.1119,44.28547
520000,贵州省,2002,2067,813,418.96492,243.70497,10.19716,124.53043,24.75515,8.04684,7.73037,723.0101,196.09038,198.11783,72.99525,905.34399,1098.92873,367.62168,1797.46,742.80262,,1150.18593,647.27407,752.97493,576.51732,39.90406,35.11927,68.50395,23.68892,22.83192,16.5507,21.40516,17.65363,9.32266,48.21085,763.64805,31.45946
520000,贵州省,2001,2054,804,427.58398,251.85715,9.16537,130.64245,21.97997,6.61861,7.32043,704.47676,172.20324,216.99581,87.14007,830.70446,1015.09617,322.56205,1698.58414,699.44611,,1066.75574,631.82836,646.01285,494.02909,30.8763,33.91351,56.97249,21.626,22.61091,12.89163,18.59291,14.53356,8.4536,42.05202,666.8686,27.87044
520000,贵州省,2000,2087,744,332.03327,216.44069,13.7877,77.0982,14.0448,6.29339,4.36849,676.07235,209.23706,222.10398,86.44127,742.33619,913.14941,286.76681,1517.13205,689.99515,,1051.16004,460.98175,593.79979,434.80243,28.0143,31.42196,57.97175,22.68653,21.1081,22.16355,12.55835,16.11572,7.52919,43.72555,610.21017,27.40606
530000,云南省,2019,4366,,,,,,,,,8053.49,1456.27,2355.48,575.23,,,,21439.45,,,12342.49,,,,400.31,,591.55,320.75,,,950.8,,,,,
530000,云南省,2018,4260,,,,,,,,,7528.1,1230.3,2397.7,559.2,,,,20562.1,,,12479.4,,13227.4,10283.7,382.9,,503.1,302.0,,,925.2,162.6,,,,
530000,云南省,2017,4186,824,19891.88,17842.63,94.71,1354.52,488.68,42.51,71.28,7269.47,1197.29,2413.95,574.4,8687.17,12663.21,4198.21,20241.46,7567.64,1770.45,12555.54,7677.67,11684.53,9130.91,334.73,,485.31,314.03,312.5,699.49,782.65,185.27,,,,
530000,云南省,2016,4194,1005,4001.1,1254.27,122.34,2049.25,454.83,41.91,78.5,6700.95,1150.41,2220.37,540.81,8422.86,11758.63,3694.94,19474.18,7547.1,1697.04,12431.16,7031.04,10149.03,7908.07,280.9,,460.75,317.93,321.48,252.54,334.98,440.42,,,10080.39,269.81
530000,云南省,2015,3876,1207,3783.35,1458.59,97.16,1680.19,435.03,39.82,72.55,6365.64,1066.76,2111.46,559.16,8350.96,11208.76,3316.43,18180.58,7092.18,1621.41,11782.3,6386.35,9829.69,7585.45,275.24,,450.86,363.41,366.09,406.64,465.53,298.25,,,9667.86,172.95
530000,云南省,2014,3797,1147,2968.08,823.21,77.97,1500.8,449.08,33.7,68.44,5971.49,862.24,2154.84,565.88,7943.69,10542.89,3011.02,17458.16,6508.73,1358.51,10991.96,6459.49,10358.22,8043.73,267.73,824.19,463.0,356.27,356.79,465.98,516.08,228.59,95.81,472.75,10022.04,153.6
530000,云南省,2013,3551,939,2387.09,855.28,56.5,1024.45,349.35,37.7,63.79,5786.97,840.58,1979.12,518.55,6764.19,8728.66,2541.85,15854.9,6183.8,1258.88,10223.0,5627.01,10040.21,7685.72,274.62,786.38,468.02,285.71,292.54,616.04,630.63,163.97,112.27,478.02,9831.22,130.91
530000,云南省,2012,3211,805,1965.64733,456.91343,51.20611,1060.62645,297.85344,31.07093,62.97696,5108.90827,756.05107,1763.90729,513.52223,5301.08154,6861.41598,2193.8369,13076.96594,5390.34711,1071.14092,8255.51095,4801.03084,8942.15474,6851.53034,245.99147,706.72844,431.80574,227.57112,228.15556,588.62847,586.52454,130.29233,98.5803,463.84714,8783.3344,125.59448
530000,云南省,2011,2773,599,1772.94552,359.97296,34.26611,1038.37673,236.21085,36.47572,56.40262,4458.32432,578.7515,1536.77966,417.8154,4633.23161,5790.80251,1898.38348,11053.93009,4383.67392,872.07807,6763.80663,4291.2432,7621.90637,5784.39176,214.5016,619.98114,402.01528,169.53388,170.55321,664.28722,639.69792,57.08427,90.15116,404.79906,7527.74018,114.18984
530000,云南省,2010,3599,832,1612.2284,265.7282,36.0214,958.13163,267.86215,29.79383,54.69119,3818.98114,511.89815,1210.13182,317.04021,4475.90958,5218.33064,1650.44592,9611.09201,3603.97578,732.15722,5735.2406,3857.71779,6356.2417,4853.22675,198.83704,507.41151,371.07388,128.92584,120.15383,602.63788,599.34063,38.14486,78.0366,337.57299,6247.87319,115.1364
530000,云南省,2009,3489,1036,1512.27425,333.3689,38.03521,835.45337,214.89617,34.25071,56.26989,3171.38177,454.1956,1005.29317,266.08281,3711.01672,4318.17073,1390.18122,8174.11898,3038.55923,584.8239,4768.10555,3385.19526,4987.32271,3709.13405,150.00958,442.54914,282.24422,98.48795,92.07301,401.83161,365.23387,59.77092,59.24604,293.63639,4982.22753,99.1399
530000,云南省,2008,3320,1056,1347.14817,283.3206,41.67276,731.27635,201.45333,24.15451,51.97274,2907.12411,389.52981,940.68687,259.64127,2757.89008,3676.02169,1230.97278,7185.11489,2755.31238,552.13331,4168.3592,3016.75569,4961.11662,3739.17133,133.66169,389.50538,275.17342,102.3145,98.33361,297.79286,310.14425,99.66657,66.80416,305.87293,4896.84776,116.0282
530000,云南省,2007,2698,744,1193.13614,347.0888,51.60035,570.4646,157.87581,22.60495,43.50163,2504.97212,296.12599,790.36201,219.12716,2570.58899,3130.47623,1078.24501,5834.11567,2190.95903,380.37088,3173.66369,2660.45198,4306.61454,3210.97997,108.45115,327.10791,208.87911,72.01894,62.75611,362.39915,388.61049,28.20984,76.0968,280.41192,4225.6643,159.26391
530000,云南省,2006,2602,813,979.80372,397.95588,26.72492,361.45335,141.07674,15.40655,37.18628,2119.57912,278.0043,698.73292,186.20935,1988.92367,2649.63385,925.17719,4808.97692,1822.19124,338.3198,2638.14153,2170.83539,3357.52825,2499.9866,90.70371,278.2393,179.26473,52.2194,48.3328,278.22794,310.17543,32.78298,55.96057,218.44673,3338.22388,115.76281
530000,云南省,2005,2362,829,844.09348,302.70968,30.346,367.91879,101.7152,14.61923,26.78458,1709.36164,211.70518,566.13509,146.72234,1588.3034,2213.35833,814.82813,3964.32451,1471.10508,266.59865,2068.41928,1895.90523,2569.71056,1871.02905,76.28272,245.61895,154.21447,42.02959,39.54051,195.99453,227.91281,31.18288,46.76614,177.6838,2577.47296,89.62971
530000,云南省,2004,2332,850,797.61392,315.06211,30.4313,330.56748,83.50086,11.81385,26.23832,1451.72933,175.57173,471.24334,116.54102,1546.83001,1998.92939,713.95036,3567.16549,1288.46199,220.09522,1878.60481,1688.56068,2050.29138,1408.92145,64.73547,227.22244,148.00545,45.40003,43.98833,171.79947,213.7248,20.44547,44.41288,151.21016,2059.67537,94.21511
530000,云南省,2003,1995,846,644.09523,322.70507,35.16822,195.78325,58.95743,10.92348,20.55778,1268.40534,165.06222,440.76313,131.00659,1346.84875,1843.0793,651.08539,3033.4981,1105.2533,153.69644,1664.86239,1368.63571,1537.36868,1036.9499,57.36565,207.07741,119.5511,39.84814,38.67368,94.39231,108.05665,29.44278,31.73677,123.89968,1547.13829,60.2143
530000,云南省,2002,2072,911,573.13284,299.97828,35.00474,164.10393,46.45275,9.98048,17.61266,1083.1002,173.64321,338.14082,82.86141,1239.53367,1639.84796,571.02034,2722.14217,967.61059,,1475.14009,1247.00208,1313.29329,856.99454,52.00344,192.48381,102.95313,38.33724,38.07029,77.52939,73.16003,30.03912,25.55996,105.83054,1307.43099,50.58053
530000,云南省,2001,2031,853,532.55657,310.93113,38.0537,123.02665,34.01827,8.33886,18.18796,1035.6127,197.85542,326.96518,80.16794,1172.09081,1525.74152,496.2026,2585.05561,949.06376,,1399.5638,1185.49181,1161.38438,747.94936,36.39904,171.02956,94.08968,35.94346,33.73225,83.01182,82.19101,20.14831,27.7747,94.17702,1141.31101,50.04253
530000,云南省,2000,2124,862,510.44865,297.83744,38.27421,120.71327,27.95434,8.21628,17.45311,812.80678,178.39039,201.29718,75.60506,1156.65332,1409.92089,420.94201,2310.21779,806.72098,,1281.74288,1028.47491,1058.90752,685.25688,26.5753,174.861,86.11862,33.04491,31.81554,59.48624,69.75028,23.14734,24.16586,88.52128,1050.45004,41.82913
540000,西藏自治区,2019,148,,,,,,,,,446.04,59.91,35.04,11.05,,,,1726.29,,,900.32,,,,9.98,,30.11,9.57,,,6.94,,,,,
540000,西藏自治区,2018,123,,,,,,,,,423.7,42.1,32.1,8.1,,,,1570.0,,,833.2,,257.6,199.4,9.0,,20.2,8.1,,,17.4,24.1,,,,
540000,西藏自治区,2017,116,31,199.12,74.04,7.27,98.48,16.31,2.7,0.32,343.63,31.84,30.78,10.47,665.97,844.06,184.73,1393.75,439.35,112.44,777.54,615.3,214.98,159.3,8.36,,15.59,5.93,6.03,26.1,26.6,18.13,,,,
540000,西藏自治区,2016,108,24,181.16,69.2,8.7,85.44,14.74,2.72,0.35,239.35,22.03,29.41,10.55,529.86,659.69,148.38,1110.65,333.02,66.0,550.52,554.21,171.82,129.87,6.97,,12.26,4.55,4.98,16.42,16.94,14.5,,,163.73,0.03
540000,西藏自治区,2015,104,27,141.17,70.66,4.54,53.53,11.97,0.0,0.47,188.51,17.84,23.92,7.78,466.6,567.95,130.51,895.0,274.16,66.39,447.88,447.12,136.38,108.99,6.29,,10.11,4.9,5.61,5.23,6.93,17.49,,,126.12,0.03
540000,西藏自治区,2014,97,27,139.57,50.43,5.9,67.51,12.38,1.3,2.05,177.18,19.45,21.95,8.11,340.69,380.58,103.2,668.52,147.92,39.76,267.16,401.01,117.14,88.48,8.84,1.67,10.35,1.91,2.91,6.22,12.56,12.35,3.47,7.71,109.27,0.41
540000,西藏自治区,2013,76,26,127.26,49.25,2.16,60.59,10.2,1.3,3.55,141.07,14.85,18.88,4.44,267.56,343.8,84.9,554.55,109.04,37.25,198.51,357.17,98.1,83.57,6.42,1.66,9.54,1.63,2.56,-3.81,7.34,13.41,2.85,8.28,97.09,0.15
540000,西藏自治区,2012,64,17,117.26488,44.58948,2.3861,57.16886,9.12041,,3.36767,154.94669,13.02637,13.32178,3.11513,244.17718,309.16503,70.4086,506.86366,115.78698,23.88114,163.37827,343.15606,91.87911,75.76714,3.75796,1.57372,7.83556,2.14059,2.60028,2.85759,12.8885,10.42314,3.16991,7.69582,88.95909,0.02896
540000,西藏自治区,2011,56,14,92.14417,32.30416,1.29018,50.9777,4.34213,,3.23,102.87767,10.48017,13.90009,4.97692,180.41365,206.44159,58.45893,346.14906,66.57365,16.46125,99.72552,246.1677,72.63312,56.45856,3.41585,1.28026,6.50148,0.72848,0.98307,4.91942,12.83136,4.58229,2.63288,6.07955,74.47675,0.0227
540000,西藏自治区,2010,97,24,89.82425,27.09782,3.58489,52.35515,4.47359,,2.3128,90.75746,9.60181,13.22668,3.38311,173.9738,189.8472,51.91512,315.23549,58.37545,19.40841,91.89228,223.22265,59.7092,48.31032,3.81287,0.84087,5.97095,0.29042,0.3644,2.90007,10.82002,3.13009,1.46419,5.00837,60.06266,0.02537
540000,西藏自治区,2009,90,24,76.24,23.11062,2.14797,45.90544,2.91317,0.06,2.1028,76.72453,8.11918,9.89325,2.28869,141.23307,163.36481,43.57224,251.08368,42.08728,9.92817,59.29272,191.57296,48.87641,36.73975,3.01144,0.80187,4.47431,0.15626,0.26963,6.20929,6.81917,4.22693,0.67317,3.58428,50.16488,0.07822
540000,西藏自治区,2008,88,20,80.99073,26.8964,19.48176,28.11811,4.59446,,1.9,59.53547,8.66989,8.9008,2.75491,131.00244,150.44596,38.64964,223.87014,34.85453,6.94227,52.83294,171.0372,45.20263,33.33285,2.70526,0.67937,4.09286,0.33502,0.31556,3.65127,4.4998,4.04327,0.76173,4.48026,44.26113,0.03783
540000,西藏自治区,2007,100,14,55.45198,6.0148,2.61342,42.78117,1.00059,1.142,1.9,57.32174,5.73156,8.30127,2.13403,103.7796,120.40255,32.98054,172.18256,29.08426,4.81655,39.37942,132.80314,36.73081,22.81649,3.12444,0.56488,3.00156,0.15283,0.18481,6.58951,7.14648,1.43004,0.56493,4.37723,38.71627,0.00899
540000,西藏自治区,2006,204,35,58.37529,43.13506,3.71583,8.23225,1.39215,,1.9,36.02239,6.45939,6.7088,2.28921,76.05064,91.69636,21.49208,119.86799,42.33636,4.33276,52.98623,66.88176,33.71185,21.23746,2.44346,0.61455,3.51278,0.15626,0.12331,5.50057,5.53624,0.66336,0.45264,3.12614,30.55824,0.02494
540000,西藏自治区,2005,197,38,62.83311,50.03006,1.57288,7.79431,1.53586,,1.9,29.97472,7.07425,5.90114,2.19672,75.3275,88.48189,18.8945,112.42775,17.98686,3.86966,27.4017,85.02605,28.39297,18.62049,1.46508,0.43314,2.87105,0.17866,0.17983,4.19608,4.47188,0.55825,0.34523,2.57062,25.60108,0.08072
540000,西藏自治区,2004,187,30,64.50244,55.97345,3.10136,3.41998,1.94816,0.028,0.03149,27.60403,6.1444,6.04021,2.18396,68.89855,75.40162,15.95929,108.60199,17.07658,3.03786,23.24697,85.35502,23.75862,15.9608,2.36464,0.38353,3.35103,0.12392,0.10569,3.09717,3.44285,0.2326,0.41206,2.00646,21.06652,0.10055
540000,西藏自治区,2003,325,48,50.90291,43.22002,2.95653,2.41514,2.16091,0.00221,0.1481,26.68054,6.30474,5.60735,1.97457,53.57833,63.75334,14.59076,91.53378,18.48408,3.39346,24.63288,66.9009,19.95694,13.15543,1.53779,0.51912,2.90846,0.08207,0.09526,2.03273,2.96689,0.35326,0.33936,1.73148,20.11084,0.04698
540000,西藏自治区,2002,344,72,50.62047,22.00314,3.40995,22.23214,2.87178,0.00221,0.10125,26.38555,7.45462,5.37728,1.89656,54.12112,63.67765,12.16117,90.46073,20.09504,,24.68773,65.77298,17.29878,11.67713,1.19001,0.39122,2.34777,0.22878,0.20059,1.63541,2.02016,0.91797,0.18264,1.11345,17.716,0.05449
540000,西藏自治区,2001,378,66,50.76222,22.36921,2.993,22.80358,2.50598,0.00221,0.08824,24.24947,8.73946,5.20482,1.44262,52.86696,62.29907,11.69494,86.73293,16.10694,,20.65937,66.07356,16.736,11.05564,1.24027,0.42529,2.11826,0.25317,0.15379,1.9798,2.77375,0.41017,0.16345,1.18415,15.97487,0.06962
540000,西藏自治区,2000,362,64,47.25176,21.87871,2.3194,20.65229,2.19966,0.04469,0.15701,25.62144,9.43722,5.69157,1.80784,50.73913,59.58442,10.75286,83.72019,17.20686,,22.58295,61.13724,15.24181,8.62998,1.31471,0.43812,1.93226,0.28964,0.19787,1.32726,2.67245,0.47977,0.15104,1.13718,15.13594,0.11709
610000,陕西省,2019,7037,,,,,,,,,14897.66,3107.72,2882.47,1069.22,,,,38238.67,,,20771.19,,,,646.66,,1210.72,370.62,,,2360.44,,,,,
610000,陕西省,2018,6426,,,,,,,,,12254.6,2402.8,2287.6,947.0,,,,32432.5,,,17486.7,,23060.4,18136.6,590.7,,957.4,342.3,,,2436.3,190.2,,,,
610000,陕西省,2017,6271,848,7486.74,4170.77,122.52,1823.1,950.34,44.0,390.86,12378.59,2610.75,2413.39,929.59,13120.9,23451.76,10367.68,32602.7,12031.79,3495.67,17745.74,14696.67,23081.68,18170.85,589.13,,1048.47,350.57,326.0,2289.41,2274.43,189.94,,,,
610000,陕西省,2016,5862,857,7657.3,3674.42,155.98,2290.61,1161.08,47.83,351.07,11198.33,2375.28,2323.04,886.25,15087.7,22256.61,9584.16,30828.91,11531.85,3129.68,17380.7,13368.89,21027.9,17014.27,544.33,,972.06,341.49,325.67,1587.45,1589.0,140,,,21788.47,757.01
610000,陕西省,2015,5413,974,6734.26,3418.13,148.77,1779.04,1009.97,38.59,349.47,10097.67,2305.79,2183.34,850.77,12874.63,20060.42,7983.3,28227.39,10275.98,3139.54,15940.52,12329.59,19690.66,15798.81,501.52,,926.23,329.96,315.94,1473.14,1441.3,181.43,,,20248.22,580.13
610000,陕西省,2014,5081,870,6108.18,3281.16,136.81,1399.85,925.7,51.95,296.17,9533.76,2007.91,2252.66,871.35,11632.19,18096.18,7173.26,26169.19,9925.89,2819.62,14936.32,11218.3,19524.89,15133.95,491.96,721.97,987.22,327.46,327.21,1903.0,1877.44,134.85,181.82,948.84,19946.75,479.53
610000,陕西省,2013,4751,782,5265.28,2863.02,105.67,1472.23,641.57,46.64,117.51,8699.13,1755.21,2125.4,793.17,8237.81,12642.41,4951.26,22807.15,8790.15,2605.79,12996.26,9760.44,18151.91,13885.16,439.55,531.73,949.23,278.07,291.92,2197.31,2151.37,96.57,208.89,938.66,18151.04,341.72
610000,陕西省,2012,4284,809,4624.94921,2351.4504,58.86833,1522.41888,527.00907,41.17574,123.47989,8743.3327,1484.96675,1931.73647,749.12428,9317.97355,13117.97811,4940.80653,20591.1639,7934.02438,2237.16112,11719.05081,8823.27424,16328.24954,12197.90425,402.36077,506.94223,927.48335,235.48069,255.06159,2091.13613,2057.22337,151.89935,189.26399,893.13131,16307.31296,342.40418
610000,陕西省,2011,3684,628,3733.57333,1906.29747,37.04134,1221.54631,440.78199,33.04343,93.97719,7587.33067,1167.91909,1696.25856,648.44797,7605.83168,10643.40278,3909.21508,17234.60797,6756.55508,1880.9318,9755.85862,7462.86089,13790.11869,10051.40651,343.65327,420.07764,841.84501,159.6703,172.39334,2005.02185,1976.30812,166.7128,205.17783,720.68785,13786.44703,302.05204
610000,陕西省,2010,4564,898,2308.31492,550.22978,43.51838,1200.88942,393.19756,25.75454,94.72524,6503.07662,1199.98573,1416.38482,521.55071,5253.91753,7236.9911,2753.54087,14688.6951,5711.19912,1757.2341,8348.75276,6311.19156,10888.8021,7982.20855,288.94848,348.15531,712.13668,121.35162,111.75126,1495.83121,1469.56823,55.09283,152.17565,584.23218,10853.24554,244.00557
610000,陕西省,2009,4480,1093,2158.76806,859.90988,40.05669,822.88744,324.03232,16.81946,94.61227,4987.34887,936.86176,1153.09463,433.08106,5765.08853,6135.50672,2180.56192,12119.26153,4663.09533,1290.541,6788.23088,5168.30921,8188.52068,6088.60107,232.57825,296.60703,518.4044,100.7775,91.21186,883.12403,854.11336,82.28914,90.09019,403.21707,8125.13645,227.29853
610000,陕西省,2008,4025,1023,2382.6541,1159.19785,57.71508,794.34845,262.84077,30.35112,78.20083,4087.88737,740.94662,1038.77008,389.68613,4626.96313,5999.40171,2071.92135,9905.90764,3807.71728,1068.47041,5445.12687,4460.78077,7194.59557,5351.48233,196.78419,141.67455,401.40584,90.75596,99.1984,1025.79123,1008.98554,104.26188,103.2968,427.64887,7254.62945,280.89731
610000,陕西省,2007,3372,878,1440.41633,395.85512,42.43985,733.49454,181.00362,27.14597,60.47523,3083.50576,651.56571,823.31725,304.10725,3754.99649,4956.67231,1793.32031,7494.03217,3079.22043,779.32477,4297.97616,3196.05601,5512.62903,4177.40574,150.66018,108.08138,362.55604,66.02247,78.32558,679.87984,691.83218,51.42727,97.37387,297.88754,5549.47858,243.72592
610000,陕西省,2006,3375,1069,1200.16993,392.05137,51.40307,540.97136,141.5693,21.96317,52.21166,2514.53846,451.42563,706.596,251.78186,3050.44491,4126.14524,1468.97348,6130.01649,2570.77547,643.56621,3663.06676,2455.69371,4380.17844,3303.86989,123.8526,91.7872,249.96125,64.39284,68.62858,517.91765,523.95315,58.98708,51.48429,247.70527,4360.57303,191.61399
610000,陕西省,2005,2997,1070,1043.59553,447.35848,31.75964,408.65892,102.53236,21.76087,31.52526,2010.56702,403.44553,564.11235,195.32286,2615.98344,3439.5404,1190.17096,5085.86798,2088.05528,498.34806,3160.73836,1907.45385,3302.50783,2404.22715,97.45766,89.57584,211.0846,57.64648,55.65793,407.50931,400.65492,63.01402,68.74313,186.20417,3320.82821,156.11044
610000,陕西省,2004,3012,1004,919.37629,485.58406,26.68833,274.55532,86.0788,19.30583,27.16395,1782.22267,380.51203,486.50799,168.85417,2282.92793,3050.64429,1037.57984,4432.45448,1843.93528,435.77188,2897.75223,1534.70225,2632.18092,1974.83304,84.22652,67.36747,201.4871,59.21652,61.15694,265.21833,253.89784,43.78598,46.51251,145.07829,2664.98089,104.04019
610000,陕西省,2003,2493,906,786.38924,496.553,27.1746,160.41751,69.13853,15.31129,17.79431,1487.8748,330.58363,408.80103,144.66387,1872.41933,2503.21215,847.46032,3672.71926,1518.32159,310.23068,2348.29118,1306.73782,1843.32981,1360.80472,68.78856,50.07568,152.58699,51.98339,48.37562,166.38086,158.61761,32.6791,28.62037,101.88162,1833.97814,75.70908
