省份编码,省份,年份,外商及港澳台商投资工业企业单位数(个),外商及港澳台商投资工业企业亏损企业单位数(个),外商及港澳台商投资工业企业实收资本(亿元),外商及港澳台商投资工业企业国家资本金(亿元),外商及港澳台商投资工业企业集体资本金(亿元),外商及港澳台商投资工业企业法人资本金(亿元),外商及港澳台商投资工业企业个人资本金(亿元),外商及港澳台商投资工业企业港澳台资本金(亿元),外商及港澳台商投资工业企业外商资本金(亿元),外商及港澳台商投资工业企业流动资产合计(亿元),外商及港澳台商投资工业企业应收账款净额(亿元),外商及港澳台商投资工业企业存货(亿元),外商及港澳台商投资工业企业产成品(亿元),外商及港澳台商投资工业企业固定资产合计(亿元),外商及港澳台商投资工业企业固定资产原价合计(亿元),外商及港澳台商投资工业企业累计折旧(亿元),外商及港澳台商投资工业企业资产总计(亿元),外商及港澳台商投资工业企业流动负债合计(亿元),外商及港澳台商投资工业企业应付帐款(亿元),外商及港澳台商投资工业企业负债合计(亿元),外商及港澳台商投资工业企业所有者权益合计(亿元),外商及港澳台商投资工业企业主营业务收入(亿元),外商及港澳台商投资工业企业主营业务成本(亿元),外商及港澳台商投资工业企业销售费用(亿元),外商及港澳台商投资工业企业主营业务税金及附加(亿元),外商及港澳台商投资工业企业管理费用(亿元),外商及港澳台商投资工业企业财务费用(亿元),外商及港澳台商投资工业企业利息支出(亿元),外商及港澳台商投资工业企业营业利润(亿元),外商及港澳台商投资工业企业利润总额(亿元),外商及港澳台商投资工业亏损企业亏损总额(亿元),外商及港澳台商投资工业企业应交所得税(亿元),外商及港澳台商投资工业企业本年应交增值税(亿元),外商及港澳台商投资工业企业工业销售产值(现价)(亿元),外商及港澳台商投资工业企业出口交货值(亿元)
340000,安徽省,2007,707,221,337.26491,21.1401,8.84254,47.29346,12.33389,76.2479,171.40702,542.42621,171.52333,144.07819,61.57117,429.29034,582.72819,190.72686,1056.42756,511.70191,152.54587,624.37268,432.05488,1110.18634,910.42837,67.64103,3.31353,46.90596,13.93431,12.95627,66.13104,63.81231,8.64401,7.1641,38.76368,1180.81496,196.41759
340000,安徽省,2006,624,219,282.54,28.2,9.19,34.87,14.33,46.36,149.59,433.14,140.08,108.91,44.31,378.06,502.59,171.03,890.85,412.23,137.37,501.9,388.94,897.67,737.62,52.66,6.31,39.02,10.31,10.04,52.78,56.08,4.75,6.27,32.84,953.73,150.65
340000,安徽省,2005,496,177,235.58273,13.06126,8.29573,49.41816,12.01946,38.92644,113.86168,339.0739,107.89737,89.61555,34.74454,284.02587,388.08632,141.75331,677.89829,298.43358,88.43733,373.67293,304.22536,698.85066,576.3579,40.73786,5.34905,31.79424,8.95813,8.44352,39.46581,39.26718,6.31046,5.83537,24.5122,733.62199,105.87787
340000,安徽省,2004,439,156,193.33746,13.9463,2.75639,34.59229,4.07861,29.48344,108.48043,288.27205,92.53643,71.58991,25.97247,225.8661,323.37878,110.61037,556.77874,240.57345,74.31862,322.88895,233.88979,556.94642,458.3299,29.04932,4.75791,23.82464,8.08566,7.53404,35.16675,36.7143,4.24296,4.31547,20.53244,587.93393,83.48102
340000,安徽省,2003,377,117,174.882,12.11431,9.43381,36.03676,4.71009,26.19746,86.38957,226.26763,60.23499,61.85284,26.05995,211.75578,300.5879,100.73005,481.64553,198.13991,52.96139,273.56823,208.0773,412.53827,332.24154,19.04618,3.17093,18.31884,7.99986,6.71609,34.45775,33.93271,3.07986,3.41796,17.9158,439.59295,45.38576
340000,安徽省,2002,327,92,162.00152,11.41748,9.60579,29.51539,3.52356,28.25622,79.68308,166.3999,48.01844,49.5656,22.23966,198.63409,268.49058,80.81142,398.99751,140.42022,,220.26415,178.73336,311.35124,249.87737,15.01825,2.16567,15.53824,7.32325,6.66067,23.05912,24.01836,2.40086,2.19176,16.62218,329.74688,31.32383
340000,安徽省,2001,277,95,149.86361,15.70939,9.49073,25.21927,1.35932,27.31341,70.77149,141.12667,32.52293,47.99615,23.8616,195.3766,251.69979,67.24258,364.68578,124.87689,,205.79209,158.89369,239.20241,191.70264,13.65228,2.78068,12.74836,6.52853,6.25164,12.54571,12.65874,4.2554,1.07658,12.10915,244.25729,29.10614
340000,安徽省,2000,251,90,127.81327,15.88874,10.0087,15.14563,1.26957,24.37759,61.12304,130.96652,34.40464,48.4286,20.1204,147.85411,190.93426,56.16907,302.92914,121.78729,,172.1516,130.77754,199.27292,163.17636,10.87012,1.96124,10.6138,5.48391,4.94312,9.39997,9.40318,3.13667,1.65646,8.92393,212.41988,39.52624
350000,福建省,2019,3264,,,,,,,,,7204.97,2038.25,1471.89,611.41,,,,12239.48,,,6203.13,,,,471.82,,700.38,78.66,,,1409.05,,,,,
350000,福建省,2018,3548,,,,,,,,,6931.0,1925.9,1517.4,621.3,,,,11470.7,,,5730.6,,,,490.2,,646.6,98.3,,,1231.3,,,,,
350000,福建省,2017,3541,316,2610.79,66.03,8.77,517.53,121.15,1083.74,818.79,6489.86,1843.83,1372.35,554.27,2586.89,5290.2,2586.74,10999.63,4476.47,1344.09,5578.58,5358.18,14827.77,12457.82,466.58,,610.8,93.15,107.33,1123.65,1156.5,59.18,,,,
350000,福建省,2016,3730,355,2747.15,55.21,14.74,528.52,116.35,1104.76,927.31,6980.94,2053.81,1370.38,556.64,2799.36,5210.75,2463.23,11560.53,4905.77,1456.23,5887.23,5628.36,14302.47,11978.19,438.9,,587.28,105.56,116.26,1097.9,1129.53,65.6,,,14405.74,4428.53
350000,福建省,2015,3954,483,2583.33,53.29,7.88,559.79,107.12,1071.58,783.16,6335.9,1822.8,1298.43,545.96,2714.64,4761.15,2190.09,10707.28,4305.19,1216.1,5508.68,5129.95,13873.32,11712.89,434.96,,563.16,119.76,123.15,895.05,901.53,128.99,,,13988.74,4388.3
350000,福建省,2014,4094,451,2699.16,58.77,10.7,539.18,114.33,976.8,980.43,6449.44,1747.92,1350.86,542.64,2991.38,4970.2,2152.23,10833.87,4698.16,1291.64,5695.82,5076.73,14277.06,12205.99,434.64,138.12,537.89,123.51,132.24,885.56,912.24,77.63,126.42,384.8,14326.13,4691.09
350000,福建省,2013,4264,469,2688.67,130.92,8.63,517.49,104.23,1038.03,889.33,6109.78,1728.73,1400.0,517.99,2792.29,4527.96,1873.53,10503.07,4564.95,1385.13,5602.35,4843.78,13493.43,11512.98,420.89,122.68,600.38,99.29,126.36,877.99,894.8,69.24,121.82,354.61,13406.19,4626.11
350000,福建省,2012,4326,490,2582.15,115.28,7.36,548.54,104.62,970.86,833.7,5589.23,1604.8,1291.91,490.11,2675.89,4058.52,1582.63,9353.89,4033.05,1261.3,4884.36,4424.09,12650.2,10759.82,399.33,124.37,559.93,109.92,119.85,858.67,876.62,72.06,112.02,346.17,12609.7,4376.86
350000,福建省,2011,4245,456,2248.18942,34.14711,11.23879,420.2162,76.93626,940.70557,762.87736,5096.413,1348.69828,1260.68783,456.48022,2550.51953,3727.22549,1404.16091,8572.09155,3612.57223,1156.6227,4397.17269,4133.33193,12340.02025,10490.63751,362.05879,98.46461,521.16327,87.96546,103.56642,999.79503,1001.23037,41.03489,124.71967,304.63241,12315.18154,4150.15382
350000,福建省,2010,5703,688,2186.64851,42.69762,7.96774,361.11608,63.00931,888.02599,823.94708,4540.58674,1264.9863,1123.18572,412.67764,2333.0863,3413.114,1246.08944,7562.51795,3229.55708,1033.75491,3949.15902,3599.41352,10428.64825,8824.6771,306.29085,102.87398,454.02162,79.03984,66.46442,957.96041,915.33471,20.40441,93.52308,251.62002,10404.68175,3647.41805
350000,福建省,2009,5752,984,2047.03323,85.05778,4.64028,281.34573,32.86125,833.1206,810.00759,3675.63664,984.65954,914.40919,358.08955,2183.45258,3158.09044,1103.44727,6504.82363,2739.28646,900.69039,3426.02411,3059.89172,8118.22108,6856.22302,248.8203,65.32027,307.55755,71.07406,55.09948,652.05393,613.16511,28.43478,58.87124,204.79872,8088.72187,2890.12834
350000,福建省,2008,5831,1117,1972.67224,85.78924,4.73369,219.97482,46.0467,781.94313,834.18466,3204.88716,851.87227,856.01397,303.07702,1862.64001,2705.86509,968.08982,5805.8349,2556.0885,757.51043,3085.48604,2720.34886,7711.37313,6699.77975,257.01684,30.97091,292.7094,73.16357,63.99881,469.54255,468.67569,73.49982,48.36746,177.5683,7744.45917,3097.66229
350000,福建省,2007,5587,868,1675.52385,72.39545,3.43501,194.52793,21.91229,674.95928,708.29389,2985.95784,888.90504,791.82049,282.08409,1662.52245,2442.17833,887.46549,5200.27893,2455.49119,765.39078,2849.4925,2350.78643,6658.03937,5612.70579,238.53335,32.67871,232.50414,43.44945,52.79198,480.05202,466.3311,39.21311,39.59556,149.01821,6686.02404,2854.77799
350000,福建省,2006,5312,791,1349.14,33.27,2.75,145.85,16.86,579.39,571.02,2498.67,726.13,692.18,261.24,1450.09,2166.54,784.06,4294.09,1963.15,650.34,2243.34,2050.75,5479.04,4666.85,198.06,22.4,182.36,41.49,39.98,367.53,334.02,28.42,34.5,122.14,5504.38,2453.85
350000,福建省,2005,4943,925,1189.73586,37.84931,2.9336,103.23271,11.9758,529.81139,503.93305,2102.28586,608.87079,562.42235,182.74389,1331.36078,1890.88438,657.1388,3719.82265,1658.41838,584.95535,1960.29615,1759.5265,4573.59975,3973.09268,163.18302,12.73324,154.51275,31.9873,30.76181,236.50078,250.35172,31.6785,28.8386,93.09643,4626.41211,2165.62063
350000,福建省,2004,4824,925,1100.27298,46.89084,4.51266,100.60879,12.35974,506.2599,429.64105,1834.90133,544.86791,511.71395,171.90151,1249.91747,1709.15651,563.55046,3296.96511,1471.80801,524.07156,1733.25442,1556.83124,3910.49784,3339.77065,133.97685,12.97229,136.76552,35.73657,25.99349,222.65723,264.64194,17.76703,24.70629,85.81706,3916.43978,1970.817
350000,福建省,2003,3904,780,930.6211,52.92473,6.63546,83.41802,16.06637,427.10328,344.47324,1431.08927,450.13449,393.33299,120.9589,1055.128,1500.846,494.90321,2693.50867,1201.14292,425.67366,1423.75529,1261.99766,3005.73994,2530.40118,112.0608,11.43497,107.77893,32.97658,26.55364,204.6918,214.05051,12.24246,20.33279,68.70055,3049.02962,1398.53774
350000,福建省,2002,3230,733,768.98746,41.00761,6.73598,95.46052,16.41889,354.634,254.73046,1061.02443,330.62708,317.16575,111.42636,922.67072,1279.30119,383.35225,2136.03671,883.30487,,1148.31344,983.16991,2181.72939,1850.33793,87.45047,8.84877,81.71686,30.46076,26.11722,130.92758,126.82987,18.59884,17.81661,51.94835,2245.93629,1049.5344
350000,福建省,2001,2923,772,689.95872,39.79474,9.40778,55.59566,11.15984,347.66622,226.33448,893.99593,277.49827,305.15945,101.22361,882.98304,1179.72183,318.19813,1940.2776,787.56783,,1059.46511,880.8123,1692.0547,1461.08655,67.10862,7.69231,69.7748,30.99761,24.29321,58.04031,64.05429,29.27956,8.13698,44.48978,1763.9167,847.33452
350000,福建省,2000,2691,742,634.82416,40.84237,9.30493,49.6969,10.71813,345.38677,178.87506,800.84438,250.8553,286.08104,99.21098,783.08789,1013.19682,252.72468,1810.53673,744.41063,,1009.3564,801.05033,1491.1358,1264.1104,59.05145,8.20767,72.41932,28.75609,23.29229,56.95113,62.55266,27.68149,7.40855,42.64061,1548.51853,777.88272
360000,江西省,2019,682,,,,,,,,,1358.91,403.8,273.25,116.16,,,,2848.84,,,1436.9,,,,74.91,,150.72,23.5,,,258.65,,,,,
360000,江西省,2018,744,,,,,,,,,1443.2,424.5,300.9,130.2,,,,2965.1,,,1522.1,,,,75.9,,129.7,29.4,,,277.4,,,,,
360000,江西省,2017,732,71,826.24,55.08,3.49,200.0,55.11,289.06,223.54,1383.9,433.79,302.17,127.46,1375.24,2213.97,1027.1,3093.57,1195.85,348.02,1653.27,1439.29,4258.2,3614.03,79.34,,131.09,35.62,27.89,367.88,367.8,8.98,,,,
360000,江西省,2016,820,73,824.49,46.29,3.69,186.7,64.84,299.7,223.28,1327.24,417.32,269.87,118.3,1578.17,2405.72,1102.38,3259.09,1232.98,359.41,1682.52,1571.92,4494.86,3896.1,82.44,,110.58,30.32,24.78,359.25,359.34,6.05,,,4326.25,967.42
360000,江西省,2015,825,92,786.18,34.24,4.07,192.94,65.69,273.44,215.8,1194.76,319.67,244.86,117.05,1441.48,2125.02,980.1,3000.87,1154.86,293.94,1541.01,1454.02,4464.21,3887.82,85.1,,115.98,27.67,25.53,314.11,318.62,8.72,,,4317.38,1027.54
360000,江西省,2014,855,79,689.04,35.52,3.96,150.41,40.58,249.31,210.05,1102.75,307.58,233.55,102.0,1115.74,1848.14,851.69,2536.8,1057.76,289.37,1330.42,1182.73,4352.47,3793.31,71.81,19.59,109.27,30.62,22.1,335.52,332.99,8.24,26.26,124.6,4231.13,1008.28
360000,江西省,2013,844,78,667.23,43.28,5.25,119.81,39.12,264.55,195.22,934.11,229.46,209.12,88.6,1083.91,1689.4,731.21,2292.33,947.12,242.33,1218.51,1055.81,3892.31,3358.07,65.48,19.51,99.61,29.31,26.38,284.23,276.34,10.39,21.5,110.27,3716.17,829.19
360000,江西省,2012,814,81,613.08,39.59,1.16,111.17,24.14,249.0,187.86,879.97,189.36,173.93,71.59,957.08,1491.05,614.3,2043.98,883.54,188.91,1107.21,921.81,3368.89,2907.38,52.38,13.2,82.27,27.34,23.69,234.22,228.52,6.59,18.27,89.86,3261.15,787.67
360000,江西省,2011,782,70,570.95987,32.38169,3.60864,125.67394,17.00488,221.30565,170.98507,827.96808,177.7068,178.89845,77.70812,905.83232,1294.98931,472.71882,1883.15927,751.78601,137.63238,994.35769,883.96141,2898.35343,2527.45814,42.47228,10.2568,70.56454,21.24895,18.97288,218.44312,196.11612,13.18834,14.81538,80.0038,2850.01936,749.854
360000,江西省,2010,859,74,501.63708,21.76003,1.66498,134.98318,6.01761,141.46744,195.74384,808.67301,143.94296,171.91567,69.54386,870.83858,1041.89291,328.06282,1863.09768,827.39253,156.28737,1019.83864,819.40314,2352.77515,1997.40186,49.01981,11.41996,75.7129,16.55069,14.1776,198.2121,193.49903,5.03995,13.28659,65.82831,2296.09286,599.50315
360000,江西省,2009,820,84,418.76635,17.44514,0.23339,100.64225,8.34674,143.48312,148.61571,578.60498,96.9821,109.49314,55.53503,738.97172,817.08861,210.04856,1438.076,627.93071,106.50391,792.75942,600.61464,1571.06601,1333.18492,39.83828,10.70422,52.75531,12.84888,12.17189,107.15446,103.90594,4.41079,6.2354,44.94237,1546.3368,449.72871
360000,江西省,2008,787,78,385.44619,21.03191,1.13024,75.27286,7.43211,136.91637,143.6627,490.15876,88.01136,110.22629,43.78564,591.74218,816.84872,253.96289,1172.29507,400.03096,131.67952,540.90894,624.76401,1285.62991,1061.59238,34.31543,10.75216,48.60875,13.37509,13.74795,116.34498,115.24037,5.69229,13.42089,37.75499,1261.95611,356.58345
360000,江西省,2007,682,111,297.36172,18.1419,0.98856,42.92279,6.21206,128.00774,101.08867,381.93738,64.95247,114.78461,44.74689,397.64897,412.88493,76.8905,861.92953,351.34215,88.96624,429.69197,432.1219,902.86468,748.13865,26.44551,6.41385,30.75529,7.39053,6.07511,57.76932,57.4295,2.10411,3.72412,24.9976,892.35959,248.8421
360000,江西省,2006,586,118,185.12,15.91,0.13,40.67,5.2,51.16,72.05,253.15,50.9,77.17,32.57,256.75,294.89,65.66,557.12,214.65,59.61,288.13,241.09,618.59,525.6,23.85,3.73,23.32,5.86,4.79,29.56,30.09,3.08,3.23,19.49,613.19,166.4
360000,江西省,2005,497,105,119.4835,13.67928,0.34889,26.28543,6.0244,47.8147,25.3308,190.9426,40.73064,48.64663,20.51354,199.23232,231.20688,49.92885,434.21471,156.5627,38.22471,225.62248,182.81126,434.75804,364.90652,18.73972,3.42299,18.61513,3.73358,3.6456,21.63623,22.25872,2.04949,2.13305,13.66383,434.74512,89.72056
360000,江西省,2004,429,116,119.08718,4.83928,3.79632,27.21335,9.37316,49.72725,24.13782,143.95784,31.42185,57.41619,14.66132,181.97078,240.22221,73.68567,348.89486,109.45852,28.73688,171.01705,177.87781,382.65273,331.91091,9.27548,1.01817,10.65298,4.99096,4.35604,23.57562,23.4906,2.48637,2.02416,13.53557,369.62795,78.12167
360000,江西省,2003,236,50,45.02403,6.78776,0.71686,8.91066,1.82262,16.79977,9.98636,85.0205,15.47718,25.1918,10.10908,75.83686,99.04371,30.10476,182.69071,69.96898,17.0703,94.82754,71.72525,169.28798,132.74,10.03277,1.61022,11.60593,1.94808,1.89857,12.79028,11.14551,0.76867,1.22997,7.14444,172.40929,16.51749
360000,江西省,2002,208,57,42.60523,8.03286,0.82906,5.75292,1.64314,19.68867,6.65858,70.62688,11.60671,19.86617,7.55861,63.8304,83.62427,25.57007,150.70071,65.41689,,82.16574,55.29947,124.40431,97.89428,8.12055,1.36565,9.42288,2.38599,2.18476,6.87957,6.50871,0.73616,0.62958,5.28347,127.72577,9.11377
360000,江西省,2001,177,67,46.50318,9.76779,1.04805,5.2796,2.69613,17.91123,9.80038,63.57692,9.33109,19.03531,7.95688,61.35712,79.84901,21.7136,139.39668,59.08881,,81.05239,57.07679,103.83331,82.12616,6.58802,1.29146,7.94534,2.79655,2.72895,3.63555,4.06685,0.82582,0.52492,4.8296,104.75762,7.20571
360000,江西省,2000,160,48,47.11944,11.4053,1.95189,4.71106,1.90362,9.46299,17.68458,69.88875,10.66406,21.64406,8.59644,65.08085,79.23807,19.89674,153.50034,65.20849,,96.45045,56.40983,90.08339,71.16335,4.81514,1.08341,6.98725,3.12091,3.04249,3.42933,3.54111,1.06445,0.53767,3.50177,93.56145,6.33118
370000,山东省,2019,2636,,,,,,,,,9160.65,2510.9,1611.68,665.3,,,,15855.78,,,8880.0,,,,441.6,,630.14,120.31,,,893.95,,,,,
370000,山东省,2018,3355,,,,,,,,,7625.7,2345.2,1455.1,532.1,,,,12533.1,,,6859.4,,,,443.8,,472.8,115.2,,,773.8,,,,,
370000,山东省,2017,3349,544,2738.19,176.99,54.31,726.33,246.67,394.71,1138.56,7210.39,2179.77,1441.59,530.82,4018.27,13893.08,10099.98,12817.23,5398.73,1861.95,6543.32,6237.23,17363.5,14974.77,510.81,,512.61,142.19,133.09,1128.02,1140.05,62.97,,,,
370000,山东省,2016,3727,542,2804.29,128.96,59.5,757.84,271.47,403.19,1183.33,6962.95,2093.58,1347.36,519.04,4626.82,13046.22,8755.52,13029.04,5309.44,1709.67,6480.76,6497.65,19623.58,17073.41,496.87,,534.11,169.91,139.37,1247.59,1265.01,64.97,,,19866.12,3611.03
370000,山东省,2015,4013,678,2804.56,130.69,47.95,769.4,332.29,370.66,1153.57,6452.46,1849.21,1374.34,592.99,4441.64,8965.23,4925.58,12121.44,4851.03,1538.61,6061.29,6004.99,18872.68,16454.35,474.44,,530.37,154.04,134.35,1170.74,1189.3,89.63,,,19105.23,3787.9
370000,山东省,2014,4155,606,3213.74,91.88,73.83,872.38,281.83,347.63,1544.18,6866.78,1915.32,1567.86,610.04,4603.03,9193.29,4916.8,12789.37,5220.13,1694.78,6422.68,6165.09,19021.92,16583.85,467.18,128.46,547.86,152.03,146.31,1197.08,1207.45,69.2,177.44,512.28,19052.72,4080.38
370000,山东省,2013,4365,679,2667.34,94.23,55.11,812.38,190.69,294.75,1220.03,6116.39,1668.86,1413.76,487.59,3947.41,8672.66,5023.17,11263.38,4758.81,1485.51,5926.65,5270.51,18078.22,15656.07,433.06,116.23,565.5,150.69,145.2,1216.36,1207.04,67.49,170.14,500.14,18327.39,3958.01
370000,山东省,2012,4457,701,2635.15,93.46,35.42,836.66,198.61,344.29,1121.43,5833.75,1504.66,1441.51,488.49,4085.69,7636.17,3851.88,10962.94,4600.02,1444.94,5727.24,5185.83,16940.95,14604.04,401.77,106.4,559.27,179.81,167.84,1158.08,1137.41,79.33,160.42,448.43,17019.98,3571.87
370000,山东省,2011,4481,590,2135.25039,123.93224,30.18836,639.77073,151.63167,278.56905,1000.23537,5253.46871,1191.86,1384.61742,455.48202,3649.3277,6698.75572,3426.52798,9736.97684,4104.75343,1255.8489,5171.28451,4521.33345,15298.50885,13092.01363,342.7756,73.23745,471.39393,119.82386,126.27675,1181.74493,1085.11221,52.74226,141.579,410.93478,15592.92172,3607.14122
370000,山东省,2010,5536,756,2178.92578,122.42172,44.19017,514.48594,161.09055,272.06713,1064.67027,4788.9846,1103.33114,1320.21349,412.36964,3445.09934,6020.39815,2882.98358,9455.49083,4041.22592,1190.16316,4918.14333,4505.59364,13863.97001,11876.40508,366.82941,77.00206,570.06453,108.16481,91.14931,1077.3245,1001.01722,35.13159,117.28603,364.90736,14091.45654,3475.58023
370000,山东省,2009,6052,986,1984.1369,121.62366,34.68563,446.29415,132.40923,246.61689,1050.04389,3958.50964,875.20718,959.45035,387.80361,3343.04923,5572.55248,2492.06449,8637.96096,3531.15951,944.32692,4539.49573,4078.43262,12700.57186,11057.84921,306.10107,56.12097,348.29126,116.79807,97.85475,768.17813,721.37955,55.87277,95.91566,310.42779,12799.88315,3242.46544
370000,山东省,2008,6071,1077,2017.03034,115.65875,50.48255,325.37331,217.53808,248.09433,1059.88332,3565.94804,738.72351,1078.02105,417.32093,2979.05461,4208.89299,1525.84351,7401.00835,3190.50034,863.59649,3936.40999,3464.59836,11326.87629,9850.69867,293.65889,44.572,340.6086,100.56587,99.13111,659.89992,617.49727,61.28394,85.9335,269.29069,11572.93942,3432.82653
370000,山东省,2007,5747,847,1641.60391,133.20822,66.7884,280.19644,102.67596,201.60363,857.13127,2869.1361,653.64687,865.38622,318.64102,2699.54422,3674.8657,1265.33488,6315.81038,2787.77796,739.71699,3426.16581,2889.64457,9456.13295,8192.15438,262.19166,41.06398,264.09895,86.4962,129.24072,567.87523,553.58202,25.20424,77.92547,228.02952,9510.49105,2897.92855
370000,山东省,2006,5227,819,1369.41,62.64,38.41,284.27,79.26,177.1,727.73,2320.58,579.2,701.06,263.52,2235.82,2896.98,895.7,4990.4,2103.62,626.22,2683.25,2287.85,7045.63,6026.54,198.95,30.52,215.67,66.84,59.73,480.44,437.35,23.51,56.72,179.44,7113.85,2245.48
370000,山东省,2005,4684,773,1111.33244,43.83793,33.13626,275.56142,64.28981,132.19688,562.31014,1769.66877,462.42382,559.95239,206.3357,1735.3384,2249.5043,681.10015,3844.7493,1688.09614,526.66667,2108.3916,1716.43413,5237.70714,4496.58748,140.45909,25.68751,157.84019,48.69377,44.4898,356.81752,349.89643,21.57911,42.2033,146.49685,5303.18346,1675.6713
370000,山东省,2004,4315,1059,907.42842,47.04563,26.41569,177.12905,36.03375,119.28987,501.51443,1385.13545,362.70674,443.4417,163.66522,1359.38568,1776.52247,553.87828,3038.60158,1317.17778,362.71363,1649.8501,1370.97459,3582.85284,3059.53269,115.56556,14.26749,140.98285,39.55333,30.80603,235.59317,238.88752,23.85216,29.23921,108.48955,3691.26795,1353.55744
370000,山东省,2003,2925,665,664.59963,49.05641,26.34766,154.01636,31.26735,100.80107,303.11078,1048.05219,267.29436,322.06198,118.99672,1016.67289,1351.68429,409.87726,2238.73428,995.29186,258.64532,1260.28824,978.44604,2317.6116,1970.09931,84.47326,7.72137,89.35026,33.16578,25.8309,128.11311,143.73565,17.39752,25.46792,70.37654,2433.60502,928.3568
370000,山东省,2002,2385,541,501.67282,42.45403,32.99548,81.8629,16.78463,79.07605,248.49973,770.97232,194.9671,265.88047,96.59036,726.70079,962.87144,292.54939,1605.62321,710.98042,,900.27051,705.3527,1565.55081,1309.00471,65.66968,5.27705,71.53046,23.12367,18.7205,95.25863,94.642,12.14962,13.12479,58.60261,1722.4508,672.05525
370000,山东省,2001,2020,484,493.52205,40.92391,36.1679,105.05843,12.36138,71.3783,227.63213,657.5553,162.48535,229.86536,88.56692,646.57865,805.65334,245.15358,1397.82189,611.02972,,797.53122,600.29067,1269.55966,1070.83017,50.04092,4.27491,58.78029,21.18512,18.81417,69.35417,74.77354,13.35683,7.87005,59.10693,1418.47819,544.87371
370000,山东省,2000,1740,373,445.72523,47.25217,32.55255,85.42655,10.14899,60.58034,209.76463,546.4169,137.33497,194.81966,76.64904,510.18476,673.825,198.70462,1145.04172,541.61278,,697.41873,447.62299,1060.83352,890.19155,39.77522,4.51892,51.18199,19.99002,17.41707,56.19883,60.74093,12.35858,6.30418,41.63023,1140.79022,481.70201
410000,河南省,2019,420,,,,,,,,,4221.55,1611.97,400.88,130.84,,,,5727.78,,,4164.4,,,,92.82,,116.14,19.77,,,233.18,,,,,
410000,河南省,2018,511,,,,,,,,,4755.6,1594.1,636.2,296.7,,,,6721.6,,,4866.1,,,,127.5,,136.5,53.1,,,209.6,,,,,
410000,河南省,2017,507,79,879.79,67.11,6.11,226.92,167.08,235.21,175.59,4861.29,1903.82,595.0,189.15,1438.09,2296.52,883.57,7049.25,4550.05,1981.16,4942.41,2105.58,6925.97,6352.15,117.31,,140.34,41.95,71.23,261.83,270.95,38.46,,,,
410000,河南省,2016,538,72,902.96,66.94,6.69,221.57,106.43,300.34,200.99,4735.09,1741.67,579.12,241.2,1489.03,2228.66,809.13,6845.17,4354.93,1816.82,4760.18,2082.56,6652.56,6045.57,109.3,,140.11,53.32,56.71,299.34,304.25,27.96,,,6232.64,2824.98
410000,河南省,2015,545,87,788.33,67.44,5.74,230.72,144.01,155.0,185.41,3822.88,1158.05,540.0,214.0,1468.92,2045.63,694.63,5835.75,3449.18,1386.47,3935.78,1879.64,6405.79,5801.58,105.19,,127.33,56.42,54.98,311.08,315.18,36.6,,,6042.6,2925.64
410000,河南省,2014,550,75,918.53,46.66,9.4,382.97,96.27,132.86,248.02,3168.3,1026.13,443.07,102.99,1383.96,1851.57,618.76,5096.31,2941.5,1409.85,3389.35,1702.47,5900.6,5332.04,105.07,19.37,124.76,36.85,55.4,294.64,307.97,29.67,44.74,217.86,5538.49,2402.83
410000,河南省,2013,546,85,648.03,44.17,9.7,141.08,75.76,164.18,211.8,2579.85,647.61,424.1,85.49,1207.53,1682.06,559.73,4303.63,2406.46,1027.87,2824.86,1472.87,5254.25,4674.15,99.18,17.09,129.45,38.97,53.87,259.79,274.25,35.77,41.81,196.4,4961.55,1998.04
410000,河南省,2012,502,73,583.83,21.53,10.74,185.01,39.49,142.6,183.96,2008.99,599.85,468.0,83.77,1137.54,1571.99,510.85,3497.36,1930.06,940.28,2243.83,1239.87,4314.65,3856.39,106.84,17.13,131.16,43.49,50.05,215.52,229.78,27.62,29.91,154.94,4167.63,1372.85
410000,河南省,2011,513,54,460.6783,18.8752,5.84959,126.75217,50.65492,126.65072,131.87805,1292.00422,308.82878,284.53006,72.4898,1059.42539,1352.90972,438.89603,2553.18475,1211.26404,415.53322,1546.32165,1003.31403,3706.08495,3242.93155,101.12126,18.75752,86.31597,42.05546,42.89847,231.29207,231.00483,23.1432,28.3382,95.89168,3410.22854,651.2576
410000,河南省,2010,542,65,371.95679,12.37906,4.88263,110.46443,35.8487,107.10966,101.27231,909.19316,175.68795,190.00591,57.84442,852.85689,1097.0143,347.90217,1933.61815,911.45713,201.39666,1133.39938,791.80274,2541.74815,2172.04004,77.72064,13.31604,59.82785,29.86459,25.82727,218.74532,210.55277,12.09773,26.51287,63.86848,2263.16887,148.75613
410000,河南省,2009,542,70,367.46899,25.88789,6.67704,102.93867,35.88561,75.01534,121.06444,741.54602,158.3004,168.12896,63.92349,729.71627,918.90142,263.24243,1607.14145,685.90385,166.0013,905.57481,698.52163,1961.90761,1667.33236,64.58315,10.49601,51.71124,22.69196,19.89587,159.13419,163.40717,8.19829,19.73252,56.79099,1800.91054,119.28171
410000,河南省,2008,592,129,365.53471,17.17871,4.02511,105.32104,30.61844,84.23479,124.15662,666.67026,147.27946,179.34108,59.89345,679.7579,886.26073,256.61575,1530.21253,685.11611,166.75596,908.72679,621.48574,1909.2321,1636.2338,60.01449,10.50594,47.71576,27.20324,21.9209,134.13322,136.66575,17.50578,14.91795,66.50921,1790.25971,138.68137
