省份编码,省份,年份,邮电业务总量(亿元),邮政业务总量(亿元),电信业务总量(亿元),函件数(亿件),包裹数(万件),报刊期发数(万份),汇票业务(万笔),集邮业务量(万枚),固定本地电话通话时长(万分钟),固定长途电话通话时长(万分钟),移动短信业务量(亿条),移动电话通话时长(万分钟),移动电话去话通话时长(万分钟),移动电话非漫游去话通话时长(万分钟),移动电话国内漫游去话通话时长(万分钟),移动电话国际及港澳台漫游去话通话时长(万分钟),移动电话年末用户(万户),3G移动电话用户(万户),固定电话年末用户(万户),城市电话年末用户数(万户),城市住宅电话年末用户数(万户),农村电话年末用户数(万户),农村住宅电话年末用户数(万户),公用电话用户(万户)
360000,江西省,2017,790.8,129.65,661.479818,0.299696,50.12,343.49,87.13,5166.436,310765.63,58370.28,99.075785,13208379.41,6402531.25,5549330.74,852542.04,658.22,3449.1828,259.4524,476.9773,317.3833,157.8751,159.594,143.5332,32.1369
360000,江西省,2016,,100.320202556,386.54,0.324381,56.53,410.82,111.49,5935.5401,361606.34,68913.52,110.86664128,13435384.75,6469996.31,5667231.74,802119.81,644.76,3140.68,307.11,517.5,337.37,167.6,180.13,161.82,41.4
360000,江西省,2015,620.0747497276,69.7047497276,550.37,0.363204,83.44,346.49,129.89,7349.5135,394001.71,99120.89,122.780995,13697037.81,6587959.75,5815858.77,771215.0,885.97,3030.4,622.21,568.4,363.83,183.6,204.57,182.41,48.0
360000,江西省,2014,445.805146186,51.425146186,394.38,0.477084,103.9139,346.94,172.39,7356.3121,452177.69,102054.45,133.403149,13716405.33,6613142.1,5902130.52,710058.85,952.72,2938.48,1150.68,577.35,354.1,189.0,223.25,187.74,50.15
360000,江西省,2013,379.2307211176,40.9449391176,338.285782,0.75078397,118.892,366.8993,261.15,5275.6,506376.5,116212.0,153.83425,13400769.3,6460505.6,5858281.1,601391.5,833.0,2806.9,938.2,622.4,395.9,207.2,226.6,191.6,51.9
360000,江西省,2012,310.3840930992,31.6403080992,278.743785,1.02467103,120.3658,346.2829,341.58,4412.8,584036.0,118804.9847,167.8626,12688607.0,6116254.0,5629556.0,486059.0,639.0,2573.423,507.0227,644.1626,405.409,217.6463,238.7536,201.2842,55.0842
360000,江西省,2011,279.19546251752,28.15546251752,251.04,1.31686,126.1121,394.8228,429.2,4252.5,698077.6,140102.7,167.37461,11529849.3,5557322.9,5241352.9,315537.6,432.4,2322.1,249.4,673.9,421.9,230.9,252.0,214.5,59.6
360000,江西省,2010,692.004800271,36.854800271,655.15,1.79708906,122.4689,361.1061,480.5647,2539.7,,125897.6,160.47434,10224215.9,,,,,1811.3,73.7,709.6,439.7,235.6,269.9,233.9,64.1
360000,江西省,2009,592.68014871569,32.25997871569,560.42017,1.741376,131.59,362.68,502.54,2923.5637,,137276.1,152.80988,8592423.1,,,,,1548.0,14.9,748.5,448.0,257.4,300.5,265.5,67.0
360000,江西省,2008,493.781255723,27.519795723,466.26146,1.646866,146.99,341.33,426.99,3802.9833,,163694.3,150.8904,,,,,,1277.3,,846.9,495.9,329.9,351.0,318.9,69.4
360000,江西省,2007,409.1066160625,25.7928560625,383.31376,1.52848,159.3,324.0,294.2,5042.5,,171605.7,123.09107,,,,,,1182.4,,885.2,505.9,341.9,379.3,347.7,72.8
360000,江西省,2006,318.314478,21.9766,296.337878,1.959185,170.9,332.76,193.6,3855.27,,184041.2308,71.93130854,,,,,,933.2922,,880.6198,499.05963,347.08302,381.56017,351.5525,74.1009
360000,江西省,2005,259.481217,17.64484,241.836377,1.86654,,333.3,,3328.0,,,,,,,,,798.3591,,829.2633,488.09836,349.42557,341.16494,315.7147,63.6254
360000,江西省,2004,201.63,15.17,186.46,2.14,,404.5,,3534.0,,,,,,,,,671.3,,693.4,411.5,298.8,281.9,260.9,56.0
360000,江西省,2003,139.58,13.7,125.88,2.21,,324.8,,2605.0,,,,,,,,,532.1,,630.3,387.1,292.2,243.2,226.4,37.9
360000,江西省,2002,122.25,12.19,110.06,2.6,,344.0,,5047.6,,,,,,,,,434.5,,512.2,310.1,253.6,202.0,190.5,25.2
360000,江西省,2001,89.6792,11.0192,78.66,2.3232,,345.8,,7594.7,,,,,,,,,315.4,,436.4,274.2,222.9,162.2,148.4,5.3
360000,江西省,2000,81.3107,,,1.401,,,,,,,,,,,,,,,,236.0506,,,,
370000,山东省,2019,,717.9873824122,5786.387078,0.626341,175.13,920.58,60.66,5121.55,,,875.04354932,37288179.5487,18544909.3664,,,,10785.5063,266.0827,1185.2205,,,,,
370000,山东省,2018,,528.4353220688,3659.14,0.636872,173.04,853.93,115.04,6905.9078,,,595.401641,38097104.11,18934989.01,,,,10569.57,1074.21,1031.56,,,,,
370000,山东省,2017,1891.3,392.88,1499.002151,0.697776,198.81,1150.65,167.75,8097.1561,993177.58,129862.12,282.956303,38982670.15,19327144.74,17406331.05,1918942.2,1871.48,9943.8569,926.1151,883.5065,638.544,195.0738,244.9625,149.0926,85.6305
370000,山东省,2016,,301.6096178568,863.38,1.062711,193.02,927.65,256.14,7570.0818,1186112.36,153906.8,306.37680163,40062757.62,19729525.06,17913018.54,1814935.6,1570.91,9594.52,1250.32,970.4,678.17,237.0,292.23,187.68,90.1
370000,山东省,2015,1474.5871147572,205.5271147572,1269.06,1.94916,253.52,943.18,313.47,7545.0938,1480698.26,169853.47,380.098444,39184857.37,19278338.72,17572578.31,1704084.34,1676.07,9088.81,1969.97,1117.99,774.11,323.0,343.89,254.94,96.9
370000,山东省,2014,1212.6516611796,145.8116611796,1066.84,2.923268,338.3176,975.66,442.03,6999.9705,1800313.34,221385.13,413.344044,40031000.36,19842618.21,18072187.88,1768923.53,1506.8,8664.07,3262.12,1418.28,815.98,432.81,528.2,439.85,142.34
370000,山东省,2013,1063.8314750736,117.4404370736,946.391038,4.23898082,383.7451,925.9884,804.21,8906.1,2018799.2,254837.9,440.07826,39050646.9,19495379.1,17780526.7,1713760.5,1091.8,8333.4,2592.4,1707.6,995.4,546.6,712.2,600.2,152.4
370000,山东省,2012,891.56689780176,94.09124480176,797.475653,4.56625678,371.1884,976.3857,922.66,9350.3,2067678.0,278777.819024,436.8542,36143364.0,18068735.0,16625111.0,1442797.0,827.0,7588.9184,1516.8148,1854.2006,1067.3785,630.2367,786.8221,675.0224,157.6915
370000,山东省,2011,809.0233837664,81.3733837664,727.65,4.60292,354.6339,795.655,1106.87,8463.3,2654146.5,323590.1,460.31734,32493931.9,16201479.0,15177824.0,1023007.5,647.5,7118.1,881.2,1896.6,1088.0,658.7,808.6,715.8,173.2
370000,山东省,2010,1960.681814385,104.821814385,1855.86,5.39510202,349.1992,1617.9826,1223.3635,4360.8,,290478.2,447.76358,27717675.5,,,,,6190.4,371.2,1992.2,1162.6,720.2,829.6,746.9,182.0
370000,山东省,2009,1676.60316821404,83.25407821404,1593.34909,5.219445,357.47,868.27,1251.26,5346.78986,,371326.5,448.84744,23102554.2,,,,,5334.5,93.1,2217.3,1260.3,864.0,957.0,866.3,187.4
370000,山东省,2008,1499.518123207,74.302053207,1425.21607,4.744929,396.25,842.91,1247.72,4990.05891,,417611.6,480.33612,,,,,,4627.9,,2421.1,1362.3,979.2,1058.8,968.3,193.9
370000,山东省,2007,1237.38278064879,69.23496064879,1168.14782,4.68743,453.4,763.1,1071.2,4600.9,,427095.9,453.65444,,,,,,3738.1,,2493.9,1324.3,962.1,1169.5,1125.3,181.8
370000,山东省,2006,968.457411,51.0996,917.357811,4.435592,472.0,703.38,794.5,4152.21,,440575.4512,289.2573508,,,,,,2915.9564,,2544.1255,1292.139,1090.7557,1251.9865,1215.9434,173.4613
370000,山东省,2005,711.715741,44.70948,667.006261,4.81959,,823.1,,5197.5,,,,,,,,,2347.317,,2637.8559,1364.2557,1103.4807,1273.6002,1200.7381,153.7761
370000,山东省,2004,538.86,39.71,499.15,5.03,,716.1,,6188.0,,,,,,,,,1909.4,,2464.1,1265.8,1031.5,1198.2,1135.6,128.3
370000,山东省,2003,382.36,36.08,346.28,5.82,,1151.7,,7002.0,,,,,,,,,1510.2,,2088.8,1004.2,814.4,1084.5,1028.6,89.0
370000,山东省,2002,325.68,31.58,294.09,5.15,,971.4,,10648.4,,,,,,,,,1188.8,,1742.6,792.3,628.6,950.3,895.9,73.8
370000,山东省,2001,259.2295,29.0395,230.19,4.1956,,1324.3,,17389.4,,,,,,,,,817.8,,1487.4,660.6,534.5,826.8,772.2,24.5
370000,山东省,2000,260.7,,,3.2878,,,,,,,,,,,,,,,,547.0,,,,
410000,河南省,2019,,590.4545024578,5999.119018,0.953285,110.15,836.2,251.4,3882.94,,,1028.89598654,29645827.53449,14390384.05449,,,,9841.078,621.5014,757.8362,,,,,
410000,河南省,2018,,436.7142513504,3950.31,1.072199,120.91,869.74,341.44,6648.2322,,,540.793322,30957205.66,14930236.3,,,,9354.14,639.54,777.24,,,,,
410000,河南省,2017,1816.04,332.71,1484.618467,1.186466,153.78,883.44,425.87,6758.4355,619649.35,71389.55,144.509567,31806944.52,15253701.67,12713927.64,2538424.93,1349.08,8553.3636,787.1663,735.0386,519.9921,206.472,215.0465,144.2148,75.1628
410000,河南省,2016,,233.2231595992,757.67,0.949642,160.0,1031.85,490.34,7128.619,684049.87,90399.71,157.7954061,32656933.54,15483936.85,13054956.17,2427638.75,1341.94,7889.01,1031.81,798.6,543.23,242.4,255.37,184.8,76.8
410000,河南省,2015,1328.1455950564,163.7755950564,1164.37,1.201051,198.22,980.35,548.1,6766.5484,896886.73,101516.7,212.016568,32889452.86,15356543.85,13121703.13,2233140.68,1700.05,7537.42,1574.61,1009.66,679.54,302.6,330.11,253.56,97.1
410000,河南省,2014,1011.0557564792,116.5357564792,894.52,1.582818,263.8485,1028.54,744.7,5337.9873,1186388.2,127457.15,251.388971,32688147.7,15239684.44,13157035.41,2080736.08,1912.95,7712.93,3002.64,1143.04,736.57,355.74,437.05,337.6,113.52
410000,河南省,2013,837.8322070256,92.4592640256,745.372943,1.75701155,295.6004,951.5,1115.43,4905.7,1424007.2,177532.2,292.33449,31136226.4,14495594.9,12641073.9,1852981.5,1539.5,7200.2,2314.4,1224.4,753.7,367.6,470.6,383.0,118.1
410000,河南省,2012,680.0325855196,69.1593635196,610.873222,1.75168091,286.4348,1010.6416,1297.35,5343.0,2225320.0,218561.9568,314.9716,28794856.0,13271328.0,11698427.0,1571831.0,1070.0,5787.553,1144.6065,1288.6787,789.8556,389.2518,498.8231,405.6695,125.0915
410000,河南省,2011,603.669545378,62.799545378,540.87,3.232817,264.479,1062.2665,1422.79,5572.3,3025893.9,281058.0,327.91078,25267023.2,11378837.6,10209284.3,1168744.3,809.0,5062.0,548.2,1341.4,845.4,608.0,495.9,413.5,134.6
410000,河南省,2010,1473.446215649,89.796215649,1383.65,2.47046424,253.1442,802.8456,1399.8785,8158.2,,291668.9,317.15866,21775955.4,,,,,4402.0,199.6,1426.8,926.5,688.7,500.4,424.4,141.1
410000,河南省,2009,1278.55697598417,58.78438598417,1219.77259,1.978604,270.76,808.51,1327.92,6063.7028,,347406.3,307.36602,18570059.2,,,,,3987.2,68.9,1460.6,1009.0,824.4,451.6,424.9,140.4
410000,河南省,2008,1124.626933409,49.336563409,1075.29037,2.214683,315.37,846.07,1183.98,7085.3046,,430807.3,280.61378,,,,,,3501.0,,1562.4,1045.0,840.5,517.4,485.8,153.1
410000,河南省,2007,927.67149107226,42.77834107226,884.89315,2.15151,367.0,759.5,905.9,6882.7,,423413.9,221.83027,,,,,,2914.5,,1854.6,1142.4,932.2,712.2,684.5,162.4
410000,河南省,2006,717.343117,36.5236,680.819517,2.302981,404.6,707.26,515.3,7038.46,,393866.9388,153.9326235,,,,,,2353.2581,,1945.3757,1189.448,914.7269,755.9277,719.4359,160.0206
410000,河南省,2005,549.413183,31.80932,517.603863,2.44707,,685.8,,8768.7,,,,,,,,,1814.9717,,1796.3272,1066.1498,830.4078,730.1774,676.8617,142.2088
410000,河南省,2004,433.98,28.27,405.27,2.65,,768.1,,10495.0,,,,,,,,,1392.3,,1583.9,927.3,710.9,656.5,615.4,123.5
410000,河南省,2003,290.46,26.42,264.04,3.59,,880.3,,9159.0,,,,,,,,,1072.6,,1362.6,752.7,576.0,609.9,573.0,89.2
410000,河南省,2002,225.99,23.65,202.33,4.13,,1063.3,,10441.4,,,,,,,,,733.1,,1181.3,641.2,503.3,540.1,515.5,59.8
410000,河南省,2001,175.91,20.86,155.05,3.72399,,1060.7,,12326.3,,,,,,,,,494.0,,1096.1,599.2,470.8,496.9,456.6,12.6
410000,河南省,2000,186.9359,,,2.1408,,,,,,,,,,,,,,,,507.7,,,,
420000,湖北省,2019,,458.5082591546,3370.835109,0.653041,54.91,371.9,28.83,3869.42,,,355.1450777,15909684.46301,7771214.44681,,,,5688.0234,304.0377,518.9267,,,,,
420000,湖北省,2018,,345.24395717,2040.03,0.74374,61.58,391.28,37.65,4976.7323,,,280.317277,16939446.61,8293392.38,,,,5569.79,403.26,602.81,,,,,
420000,湖北省,2017,,265.74,857.644646,0.678043,72.62,396.25,49.87,6520.9922,489936.47,97908.2,101.948558,17618518.18,8588295.68,7290552.59,1296644.5,1098.59,4994.1132,356.2887,658.7759,495.7712,247.0983,163.0047,136.7232,63.7254
420000,湖北省,2016,,192.095618776,515.29,0.631824,71.92,433.98,73.02,6533.1292,577238.13,113784.37,127.34938717,18257032.78,8789874.9,7558085.82,1230780.25,1008.83,4683.75,567.04,731.65,531.73,282.5,199.92,171.14,65.5
420000,湖北省,2015,965.7511124136,137.4111124136,828.34,0.675744,105.81,586.77,105.45,7204.6486,715952.17,158320.3,160.311234,18520342.24,8893410.99,7695126.17,1197121.12,1163.69,4530.52,948.49,872.52,632.54,322.5,239.97,209.55,78.6
420000,湖北省,2014,719.0901423492,98.6601423492,620.43,0.6675,141.5693,725.02,214.16,7740.7,822648.22,173621.9,194.896464,18560628.7,8936626.52,7807091.72,1128199.97,1334.83,4606.77,1716.61,907.44,613.03,328.04,294.41,240.35,81.71
420000,湖北省,2013,610.163061586,74.149887586,536.013174,1.05314714,170.5533,842.1694,432.73,5241.7,867371.0,200893.4,214.0476,17888597.5,8620136.5,7630000.9,989007.4,1128.2,4416.8,1509.3,984.0,662.9,358.2,321.1,268.8,89.5
420000,湖北省,2012,491.2944711886,52.5545261886,438.739945,1.30970702,176.7558,596.449,553.08,4893.5,941633.0,224054.99025,239.304,16853370.0,8133135.0,7299627.0,832696.0,811.0,4554.113,873.8515,1003.5826,666.1728,367.7835,337.4098,287.1327,95.5855
420000,湖北省,2011,431.7661153348,42.8761153348,388.89,1.054117,197.412,600.3204,655.51,4923.9,1060705.7,281571.0,293.01911,15554881.4,7502985.8,6880114.8,622274.1,597.0,3953.7,491.4,1020.3,681.3,384.1,338.9,293.1,103.6
420000,湖北省,2010,1039.029381737,55.709381737,983.32,0.99297667,210.8558,556.2389,654.1247,6842.8,,321186.4,253.51181,13273235.0,,,,,3454.7,155.3,1026.4,670.7,388.7,355.7,315.0,106.8
420000,湖北省,2009,841.77623158264,45.51534158264,796.26089,1.447426,197.21,564.05,604.28,4162.6326,,360856.6,252.6731,10715922.4,,,,,3136.9,42.6,1088.3,710.2,385.3,378.0,338.1,111.2
420000,湖北省,2008,714.280850183,38.701520183,675.57933,1.357207,234.21,910.06,590.38,4714.608416,,384368.1,204.47165,,,,,,2528.7,,1171.8,771.2,507.2,400.6,368.3,111.2
420000,湖北省,2007,584.25856875246,33.30638875246,550.95218,1.26651,294.1,561.6,487.1,4744.7,,375295.9,163.02958,,,,,,1940.6,,1280.2,865.4,576.3,414.9,378.4,126.7
420000,湖北省,2006,457.791767,28.4023,429.389467,1.512125,327.0,570.79,349.2,4787.94,,326087.9612,123.2304451,,,,,,1683.2606,,1324.9542,921.23006,633.02344,403.72414,366.1133,127.7999
420000,湖北省,2005,370.737095,23.42887,347.308225,1.51985,,635.1,,5113.1,,,,,,,,,1401.2648,,1236.4364,887.60622,614.86664,348.83018,313.596,133.2191
420000,湖北省,2004,290.58,20.57,270.01,2.24,,457.4,,7539.0,,,,,,,,,1129.8,,1072.9,777.1,563.5,295.8,265.7,102.2
420000,湖北省,2003,210.91,22.31,188.6,5.68,,720.5,,15782.0,,,,,,,,,874.2,,889.8,640.5,483.5,249.3,222.7,79.5
420000,湖北省,2002,170.47,20.86,149.61,5.85,,1160.8,,21565.5,,,,,,,,,615.7,,735.5,539.3,415.1,196.3,184.5,54.9
420000,湖北省,2001,133.836,20.146,113.69,4.825,,1587.8,,32117.6,,,,,,,,,428.5,,642.8,442.3,345.9,200.5,184.6,11.3
420000,湖北省,2000,116.60134,,,3.62,,,,,,,,,,,,,,,,546.1389,,,,
430000,湖南省,2019,,321.7880337278,4248.818302,0.209608,24.58,481.52,21.95,3057.57,,,344.58803696,20052042.70028,9786418.04523,,,,6648.0849,318.0859,623.1355,,,,,
430000,湖南省,2018,,248.2403155212,2477.1,0.217316,41.47,540.29,42.77,3880.8467,,,282.300846,20532504.08,9974039.35,,,,6302.89,505.17,646.77,,,,,
430000,湖南省,2017,,192.64,929.106812,0.254248,45.41,516.4,94.61,4490.8646,504642.28,81617.41,159.577779,21616568.06,10484255.43,9054956.34,1428206.39,1092.64,5683.4246,391.2811,674.3604,467.4405,237.2817,206.9199,172.7343,44.6561
430000,湖南省,2016,,143.3710602152,555.75,0.30401,40.47,559.85,135.11,4664.2217,639442.07,83787.03,201.84996003,22360245.04,10751454.71,9404771.81,1345628.35,1054.55,4993.63,384.55,682.74,470.32,243.6,212.42,181.52,48.8
430000,湖南省,2015,906.6608853716,104.1508853716,802.51,0.455372,89.24,536.03,183.32,5010.5003,827171.23,107014.32,229.525751,22449868.51,10716806.61,9470680.99,1244831.39,1294.22,4692.02,1108.27,786.99,559.16,296.7,227.83,196.07,63.8
430000,湖南省,2014,744.878797828,81.208797828,663.67,0.453494,235.7473,513.18,310.26,4346.7158,990178.82,118202.73,243.736451,22635943.74,10829463.86,9638413.47,1189624.22,1426.17,4726.09,2037.7,844.12,582.41,329.3,261.7,212.05,77.79
430000,湖南省,2013,595.2872257304,60.2707437304,535.016482,0.57608555,209.2729,526.5153,495.15,4317.9,1152053.1,140628.5,300.58237,21881335.6,10487682.7,9448959.3,1037282.4,1441.0,4570.0,1580.5,914.4,624.8,358.3,289.6,236.4,80.1
430000,湖南省,2012,491.2071129724,48.6880349724,442.519078,0.69188054,188.0858,674.00061,668.33,3666.4,1416495.0,173355.3126,332.3784,20579991.0,9866181.0,9006132.0,858950.0,1099.0,4261.9924,899.7572,953.8768,645.2156,365.561,308.6612,252.1644,88.7464
430000,湖南省,2011,439.9404546848,39.4704546848,400.47,0.875825,181.3335,671.9244,765.04,2832.6,1769584.7,215593.2,321.73513,18679649.4,8951565.7,8309774.9,641053.0,737.7,3749.1,475.0,1011.6,666.7,378.6,344.9,283.4,96.0
430000,湖南省,2010,1057.985158796,49.045158796,1008.94,0.83576055,167.3325,717.9497,830.8733,2275.8,,222929.7,251.85734,15929987.9,,,,,3257.0,160.7,1077.0,735.2,417.4,341.7,280.4,98.7
430000,湖南省,2009,900.40274007599,42.09299007599,858.30975,1.020359,175.32,708.75,964.63,2350.889,,246315.2,228.13724,12953757.2,,,,,2752.4,30.3,1166.9,764.6,443.6,402.4,352.1,101.8
430000,湖南省,2008,769.391155359,35.342555359,734.0486,0.821937,195.73,647.51,992.17,2982.3902,,312612.4,200.90766,,,,,,2240.3,,1257.3,812.8,516.7,444.5,397.3,108.5
430000,湖南省,2007,635.38041781088,31.52739781088,603.85302,0.82929,232.6,400.1,856.4,4571.5,,322023.5,178.79902,,,,,,1798.0,,1321.7,786.8,542.4,534.9,501.7,112.5
430000,湖南省,2006,491.097661,26.6204,464.477261,0.93442,242.4,664.1,592.3,2137.5,,267734.5606,124.5051656,,,,,,1494.4978,,1341.2544,803.58807,569.51692,537.66633,503.6558,111.348
430000,湖南省,2005,366.638781,22.27589,344.362891,1.13388,,582.9,,3072.1,,,,,,,,,1266.2181,,1227.7785,718.15388,523.40141,509.62462,478.9742,92.0286
430000,湖南省,2004,285.5,19.27,266.24,1.58,,660.8,,3257.0,,,,,,,,,1036.4,,1085.3,616.5,451.5,468.8,437.5,71.1
430000,湖南省,2003,227.01,21.17,205.84,5.06,,834.5,,5161.0,,,,,,,,,846.2,,941.9,541.3,408.2,400.6,367.5,72.1
430000,湖南省,2002,188.85,20.18,168.68,4.95,,903.1,,9743.2,,,,,,,,,630.2,,809.9,445.9,342.1,364.0,326.2,58.9
430000,湖南省,2001,144.5045,19.2345,125.27,3.947,,1021.9,,20257.5,,,,,,,,,410.4,,717.6,415.2,313.5,302.4,268.4,16.4
430000,湖南省,2000,140.9225,,,2.1255,,,,,,,,,,,,,,,,382.01,,,,
440000,广东省,2019,,4403.4387987168,12046.363744,4.559289,156.12,544.12,65.66,6672.21,,,1499.39474462,45404041.1139,23145310.1348,,,,16533.0488,425.3557,2303.2834,,,,,
440000,广东省,2018,,3215.7474633852,7798.43,5.290993,156.82,569.2,132.27,6975.9449,,,1137.31585,50147023.02,25501992.2,,,,16823.26,1190.4,2211.42,,,,,
440000,广东省,2017,6107.29,2526.29,3579.696232,6.658751,140.18,548.3,299.05,8318.8832,1784734.88,517519.11,655.01502,55549120.61,28296071.91,22574307.73,5702676.94,19086.89,14796.1922,1095.1011,2406.0948,1850.7184,819.5418,555.3764,414.3064,198.3541
440000,广东省,2016,,1886.2515808272,1991.31,7.041075,148.77,677.58,707.93,8702.0034,2348258.5,662092.41,639.34168509,59742223.0,30207211.68,24438090.41,5747075.61,22045.66,14348.96,1578.55,2609.71,1991.31,901.0,618.4,460.44,215.5
440000,广东省,2015,4378.7781290432,1228.7481290432,3150.03,6.454663,311.48,763.38,1352.15,9496.4663,2900588.95,980016.81,821.487812,64552456.54,32402751.55,26441952.28,5934703.78,26095.49,14479.67,3089.08,2807.11,2131.32,984.0,675.79,514.0,251.2
440000,广东省,2014,3353.351170104,859.811170104,2493.54,6.916806,529.6111,772.57,2133.79,7361.1767,3457759.28,1148308.24,880.519266,68753916.08,34712281.08,28637576.73,6045037.19,29667.16,14943.37,4981.24,2950.57,2166.54,1047.64,784.04,555.15,297.36
440000,广东省,2013,2768.090382328,591.998960328,2176.091422,7.01150585,671.3083,862.865,3182.67,8963.4,4060509.9,1307696.8,1098.55479,70250435.4,35560984.4,29845947.0,5685508.1,29529.2,14706.1,4469.1,3099.9,2265.7,1129.8,834.2,595.8,356.3
440000,广东省,2012,2161.56115320449,395.182420204492,1766.378733,8.04060885,675.6282,1036.9578,4217.47,7937.5,4697473.0,1669195.2756,1117.3085,69373368.0,35005905.0,29989740.0,4989589.0,26576.0,12467.9925,2784.2805,3135.8017,2220.8653,1168.1167,914.9364,666.6318,362.4386
440000,广东省,2011,1888.00459530652,270.84459530652,1617.16,8.094302,681.1572,797.929,5190.24,8474.7,5539441.3,2279265.1,992.23091,63954227.9,31930276.1,27978027.1,3928491.6,23757.4,10792.8,1659.4,3147.1,2206.1,1162.3,941.0,690.2,372.4
440000,广东省,2010,4553.379502081,377.999502081,4175.38,7.63118898,659.6605,1904.615,6324.4682,11470.1,,1499495.7,931.48699,55360067.6,,,,,9624.6,622.1,3169.1,2236.1,1187.2,933.1,695.6,376.8
440000,广东省,2009,4149.11283279627,301.77889279627,3847.33394,7.982963,722.45,766.73,6371.37,7929.5396,,1470300.5,824.92398,44915007.7,,,,,8923.3,176.2,3366.7,2554.4,1239.7,812.2,579.1,382.9
440000,广东省,2008,3688.663187824,248.273457824,3440.38973,8.212576,852.66,882.43,6852.87,8390.1604,,1754955.9,829.95769,,,,,,8395.7,,3573.3,2764.5,1645.6,808.9,598.9,377.6
440000,广东省,2007,3171.72895271335,192.59537271335,2979.13358,8.1395,967.3,867.3,6859.9,6805.1,,1808476.7,808.56835,,,,,,7842.1,,3750.2,2941.7,1788.1,808.5,609.9,388.5
440000,广东省,2006,2657.142644,69.483,2587.659644,8.092057,1034.5,1067.18,6398.4,6757.98,,1574276.869,653.4263923,,,,,,7117.489,,3633.4635,2838.58689,1762.58457,794.87661,611.5277,362.3393
440000,广东省,2005,2129.249317,59.81895,2069.430367,9.12671,,1001.9,,7068.3,,,,,,,,,6406.6016,,3442.5339,2614.60705,1653.18115,827.92685,651.9005,349.955
440000,广东省,2004,1786.05,55.12,1730.92,10.67,,1055.8,,7856.0,,,,,,,,,5373.9,,2954.9,2179.3,1403.9,775.7,618.5,298.7
440000,广东省,2003,1160.41,54.33,1106.08,13.07,,1042.7,,8076.0,,,,,,,,,4007.0,,2567.0,1759.5,1144.4,807.5,647.1,241.0
440000,广东省,2002,919.03,48.36,870.67,13.56,,991.6,,14738.3,,,,,,,,,3214.4,,1996.8,1277.6,798.9,719.2,579.6,147.4
440000,广东省,2001,782.6282,42.1382,740.49,10.9078,,1109.3,,18828.7,,,,,,,,,2410.7,,1711.1,1092.4,758.9,618.6,512.9,33.4
440000,广东省,2000,757.22,,,10.6603,,,,,,,,,,,,,,,,916.03,,,,
450000,广西壮族自治区,2019,,159.440276694,3587.751268,0.233087,38.42,284.76,40.41,1469.66,,,279.78035043,13066725.836358,6445038.737258,,,,5127.4532,101.1348,330.7178,,,,,
450000,广西壮族自治区,2018,,126.7654994872,2053.66,0.286735,48.19,417.83,71.78,1463.8545,,,218.735868,14067281.27,6881828.48,,,,5045.33,436.57,331.06,,,,,
450000,广西壮族自治区,2017,799.92,88.04,711.649153,0.297754,64.99,324.93,97.31,1942.4954,382415.91,29306.47,122.762343,14946428.78,7285581.95,6390053.67,894658.79,869.48,4385.0819,368.0947,307.7138,221.3091,89.1663,86.4047,66.5021,7.1532
450000,广西壮族自治区,2016,,63.69663722,388.96,0.27847,72.7,331.96,134.46,2297.3598,488057.62,40291.21,128.75473368,15359489.26,7438849.41,6589244.42,848782.92,822.07,3774.15,442.9,348.94,244.36,107.9,104.58,85.94,9.7
450000,广西壮族自治区,2015,651.5337227572,43.6437227572,607.89,0.360254,95.91,396.7,196.01,2023.5691,698949.39,74160.05,145.349692,15563987.95,7533360.47,6710179.68,822229.51,951.29,3594.88,666.72,439.67,312.01,130.0,127.65,109.69,18.8
450000,广西壮族自治区,2014,502.0975189432,36.2275189432,465.87,0.499374,117.3003,372.48,286.81,2188.0512,703771.48,92797.65,172.864065,15631968.26,7595205.11,6823545.0,770618.65,1041.46,3553.78,1359.02,499.85,336.91,146.67,162.95,133.71,42.06
450000,广西壮族自治区,2013,435.2635800244,29.5667010244,405.696879,0.53945149,117.6452,379.4248,411.63,826.2,794127.7,117200.3,204.01943,15356433.0,7467760.8,6761542.7,705213.6,1004.5,3285.6,1067.4,546.3,354.7,165.9,191.6,161.3,42.6
450000,广西壮族自治区,2012,366.3615434032,24.1440514032,342.217492,0.60530614,119.5428,387.2619,418.46,845.0,989943.0,161259.2061,210.0527,14533676.0,7044637.0,6430866.0,612979.0,792.0,2884.1272,560.6709,599.2809,376.4736,188.1652,222.8073,192.4613,46.5635
450000,广西壮族自治区,2011,326.5473985944,21.8773985944,304.67,0.63883,124.9572,389.8501,308.09,984.2,1226124.4,208402.7,200.7506,13181493.5,6354234.3,5883304.4,470408.0,521.9,2532.7,278.6,650.9,399.6,213.5,251.3,222.3,47.5
450000,广西壮族自治区,2010,821.894202285,28.584202285,793.31,0.72102572,126.2253,360.2248,299.8381,1191.0,,238548.1,188.18476,11676986.4,,,,,2214.5,98.8,708.9,430.3,243.4,278.6,250.3,57.4
450000,广西壮族自治区,2009,694.29587409869,22.47266409869,671.82321,0.726288,129.36,380.05,279.11,1284.3499,,290044.4,192.11891,9875951.5,,,,,1960.1,18.9,787.6,485.8,268.8,301.8,273.8,60.6
