省份编码,省份,年份,人均粮食产量(公斤),人均棉花产量(公斤),人均油料产量(公斤),人均糖料产量(公斤/人),人均水果产量(公斤),人均园林水果产量(公斤/人),人均瓜果类产量(公斤/人),人均蔬菜产量(公斤)
330000,浙江省,2009,137.888139740221,0.347063310450038,8.80625476735317,13.6975591151793,135.854309687262,73.5087719298246,62.3455377574371,331.205186880244
330000,浙江省,2008,141.129247909461,0.380052088357288,8.52898620623131,15.1712163596026,144.290537281759,79.6083727211344,64.6821645606251,332.958425774091
330000,浙江省,2007,141.484328466319,0.3813435024934,8.23897526156253,16.3215019067175,137.183201329813,69.5935073824191,67.5896939473941,358.318177373619
330000,浙江省,2006,155.802794087872,0.484632516703786,7.2086859688196,11.2471957886212,131.612573395424,66.0662684753999,65.5463049200243,368.743004656813
330000,浙江省,2005,166.832334626458,0.441623435443009,10.266936002414,18.4242119118016,118.354179677157,58.093652357246,60.2605273199112,361.350993817704
330000,浙江省,2004,177.646802240533,0.484448723609109,10.3773052965302,22.615337968307,134.489778766005,70.2607890803283,64.2289896856765,376.397295615216
330000,浙江省,2003,170.136387030365,0.450913535769429,9.38531480528393,26.5771787613656,121.885186138274,61.3931849373821,60.4920012008921,385.622062103277
330000,浙江省,2002,203.517335593989,0.483377160537158,10.1451751378262,24.502146363062,,,,
330000,浙江省,2001,230.932185145318,0.680688912809473,12.5339074273412,22.8129386437029,,,,
330000,浙江省,2000,266.105769230769,0.639182692307692,12.6486232517483,21.5295017482518,,,,
340000,安徽省,2019,638.953465463572,0.875306355648371,25.4347767839552,,,,,
340000,安徽省,2018,637.133317433818,1.40725017886954,25.1272120200334,1.60527863900151,102.366118133397,51.8165513951824,50.5495667382145,336.784768264568
340000,安徽省,2017,645.684186222807,1.37403952757785,24.8428527570709,1.80081620167711,97.3972766020591,50.856787758706,46.5404888433531,324.413748817421
340000,安徽省,2016,642.100447837066,1.7954489465154,25.8431538502541,1.81763969525184,94.2897692760003,48.3503983123926,45.9393709636077,313.875036801767
340000,安徽省,2015,666.922762785138,3.82759466753905,37.2702707123579,3.32388975218778,168.44630735258,48.9802404514599,119.46606690112,443.963964995502
340000,安徽省,2014,632.467780123871,4.34739536035664,37.7783703459094,3.24776686204904,159.379740774375,46.9838850821432,112.395855692231,421.195888714604
340000,安徽省,2013,589.25913390832,4.17914794474954,37.5157264103844,3.3630720585788,150.616858046264,42.5853719420869,108.031486104177,402.388284240306
340000,安徽省,2012,592.660424607061,4.91758113081298,38.0885915021746,3.44777517564403,148.109267313483,43.7140682502509,104.395199063232,385.847089327534
340000,安徽省,2011,555.805515067927,6.30607966457023,35.8490901467505,3.62867924528302,141.991329140461,40.5518155136268,101.439513626834,371.318691823899
340000,安徽省,2010,530.726071830229,5.22832561217737,37.6577763070814,3.70130708140305,133.240254798147,38.9920582395764,94.2481965585705,353.633587028458
340000,安徽省,2009,516.694870642176,6.22527311266917,39.1891733246372,3.5539377140062,121.597766182945,35.1731452796348,86.42462090331,330.679047774336
340000,安徽省,2008,512.670131183018,6.02038684403819,37.2207949073696,4.81762833591773,112.928801109932,28.177785032237,84.7510160776953,313.962278625643
340000,安徽省,2007,486.41765547589,6.12777232580962,32.5643441282303,3.88302257114818,121.843375858685,33.8717697088649,87.9716061498201,309.987945698397
340000,安徽省,2006,466.673753066231,5.77972199509403,34.4033614063778,3.96899427636958,119.965167620605,29.2091414554374,90.7560261651676,282.340457890433
340000,安徽省,2005,426.980074928042,5.32038839489348,44.3606288662084,3.49457288668316,116.621921890801,24.865259150996,91.7566627398054,273.896876807383
340000,安徽省,2004,426.223292673452,6.4019889674462,46.563437184368,3.88485743143501,111.812819516743,22.1728226245047,89.6399968922384,257.394561417139
340000,安徽省,2003,347.474113586445,3.78098525258864,36.3100564794478,4.09469720740508,95.5558675870725,21.0139002196423,74.5419673674302,237.446768120489
340000,安徽省,2002,436.60192641718,5.32133270172114,44.579298910469,4.95283435970314,,,,
340000,安徽省,2001,406.090628552867,5.79827838232906,48.5320448270261,4.76079259379568,,,,
340000,安徽省,2000,404.499713654586,4.48335105947803,46.6432136136791,5.24548801439908,,,,
350000,福建省,2019,124.816679302502,0.001111953500126,5.56851149861006,,,,,
350000,福建省,2018,126.994192562404,0.001833927661742,5.41079979623026,6.65573102394294,173.996306673459,162.970708099847,11.0255985736118,380.285481406011
350000,福建省,2017,125.151600593359,1.3170410478e-05,5.02288680185621,6.77443344270356,165.618748545921,154.435452793834,11.1832957520872,363.598277571206
350000,福建省,2016,123.758654277836,0.002100350058343,5.03200744959515,7.47449245263534,153.446070491419,142.230001296512,11.2160691949068,356.533498863622
350000,福建省,2015,130.817090100648,0.00211903204709,5.25929741519043,9.10096806717531,157.221642734834,145.009170038949,12.2124726958848,366.637339699309
350000,福建省,2014,137.317395225312,0.002242744063325,5.40531711500607,11.4745411225786,139.839383614979,127.004513094892,12.8348705200866,367.050428151528
350000,福建省,2013,142.163564701055,0.00194097314544,5.51788805730167,13.083980214829,161.702182373801,148.278435195231,13.4237471785696,377.342601251115
350000,福建省,2012,146.579600411309,0.001901446170327,5.67282874359638,13.0160028904689,158.953911885421,144.83841677181,14.1154951136118,365.614024076471
350000,福建省,2011,155.438099199355,0.001969513017672,5.85933722623213,13.3258733802306,153.878508194863,138.735572996306,15.1429351985576,394.198065144113
350000,福建省,2010,158.89384573184,0.001630656339177,6.00157855395739,15.1355738354906,150.255056128678,134.53698450494,15.7180716237379,398.346832662553
350000,福建省,2009,166.355293746227,0.007063655030801,6.24662931689785,16.7265904717242,157.616833126797,139.955729852608,17.6611032741897,442.328099406262
350000,福建省,2008,169.072062881546,0.010895048958764,6.37752673834023,18.6029989293809,161.684549291992,142.93483371359,18.7497155784029,451.993014637064
350000,福建省,2007,171.087594282705,0.01852322830346,6.17833636358763,15.2739057173571,158.92587520835,139.110450991509,19.8154242168407,463.374629196476
350000,福建省,2006,178.457634287326,0.016766121528267,6.66349922458762,16.3818209910491,160.939602424926,139.687945862118,21.2516565628084,399.518370224165
350000,福建省,2005,202.921112459817,,7.78121516881309,26.4822294569087,158.630582012349,136.010260413169,22.6203215991798,397.982897691953
350000,福建省,2004,210.444349192742,0.001943134733533,7.94876410915845,29.0240320045721,157.996656665238,133.990627232462,24.0060294327761,391.438719817117
350000,福建省,2003,205.107851596204,0.003192407247627,7.48492953695715,33.971297095197,150.126632154156,127.029134311188,23.0974978429681,384.882341098648
350000,福建省,2002,221.025195482189,0.001708659136982,7.48786562409499,34.148450622647,,,,
350000,福建省,2001,236.521487483722,0.003154391549703,7.54631746491101,27.6487339024743,,,,
350000,福建省,2000,251.863857374392,0.002475320465596,7.59944010608516,24.3730366877855,,,,
360000,江西省,2019,463.285178402426,1.41134001090737,25.9362394445568,,,,,
360000,江西省,2018,472.642934196332,1.55587918015102,26.0625674217907,13.9312621359223,147.653182308522,101.447055016181,46.2061272923409,331.608176914779
360000,江西省,2017,482.251967364711,2.2714449756894,26.1862383329716,14.6042150728854,145.457238984155,98.8135880182331,46.6436509659214,323.436118949425
360000,江西省,2016,487.967864683128,2.17594126328763,25.7130377811749,14.5686573300382,134.896396593143,88.5286525442236,46.367744048919,310.205284996724
360000,江西省,2015,490.91173943533,2.53010540184453,27.2208168642951,14.4541941150637,145.678107158542,98.8842775581906,46.7938296003513,298.439174352218
360000,江西省,2014,489.935651857373,2.94973521624007,26.8552736098853,14.23746690203,137.03898940865,91.5189982347749,45.5199911738747,289.593181818182
360000,江西省,2013,483.574207163897,2.90007090627077,26.4316286284068,14.3141568801241,141.317937070685,97.7937292266785,43.5242078440062,278.65446931088
360000,江西省,2012,476.120837082106,3.38529804270463,26.0398798932384,13.6958185053381,127.066414590747,82.357384341637,44.7090302491103,268.806338967972
360000,江西省,2011,468.942408803222,3.19224581005587,25.3821675977654,14.0441340782123,129.737899441341,86.6265698324022,43.1113296089385,259.27130726257
360000,江西省,2010,447.36881990539,2.94070159658197,24.1896784348999,13.2894310771307,105.330380031482,66.8154935911851,38.5148864402968,249.529053294356
360000,江西省,2009,459.520291200164,2.83297101449275,23.1032608695652,14.085643115942,112.648211050725,74.066213768116,38.5819972826087,284.657382246377
360000,江西省,2008,450.599479955005,2.55280565693431,20.801072080292,14.6456660583942,101.398312043796,62.8094434306569,38.5888686131387,284.75022810219
360000,江西省,2007,439.280148346093,2.61731939818537,18.9031354082922,16.1097967152866,85.9322154588262,50.1114735270472,35.820741931779,282.054278166992
360000,江西省,2006,438.483044081115,2.63445418228243,19.0268884145944,12.0535902706667,73.2637442378612,37.2084949396434,36.0552492982178,246.382515464341
360000,江西省,2005,408.762317969016,2.02859641876075,17.709830992899,18.2197486073125,75.7116219071462,30.3098538337343,45.4017680734119,266.597273111664
360000,江西省,2004,389.542094790138,1.98664125937109,17.4574355574867,20.0786814128924,68.1616213196412,23.980192616034,44.1814287036072,262.053634067014
360000,江西省,2003,342.186663143266,1.79665103944242,17.926046343725,27.8999039716115,64.44970070759,18.3489959488761,46.1007047587139,259.537742459884
360000,江西省,2002,368.558696451062,1.59104612870655,19.6037072319089,31.12267093857,,,,
360000,江西省,2001,384.338217631516,1.93394186884458,21.7462166706702,29.7152534230123,,,,
360000,江西省,2000,385.760363158523,1.62525385258631,23.110667781627,32.6868713415363,,,,
370000,山东省,2019,532.572433261671,1.94881796649178,28.7266825566859,,,,,
370000,山东省,2018,530.545329421034,2.16453897172493,31.0075300453797,0,278.142302897322,166.936039495337,111.206263401985,817.03914116591
370000,山东省,2017,538.696986874592,2.07686916834703,31.9049973233578,0.001195198716985,281.090722880187,165.145886346728,115.94483653346,815.292993254695
370000,山东省,2016,538.777748183365,3.32379508942104,32.0437630693101,0.001212488632919,282.835711306885,165.277134133331,117.558577173554,811.833952445495
370000,山东省,2015,524.859242699604,4.86574658789978,32.4629275819923,0,281.792733570992,164.051037359951,117.741696211041,815.834056712161
370000,山东省,2014,516.170277692498,6.06305706382544,33.7670821739576,0.00042318409999,274.579473926852,159.87217371171,114.707300215142,811.50325711505
370000,山东省,2013,502.9803498916,5.49105984138428,35.1888659491194,0.000687279843444,268.270175404264,157.157804542177,111.112370862087,803.388628705325
370000,山东省,2012,498.479771038991,6.02245109201947,35.3830053824656,0.000747334644447,268.484400993686,156.423581254529,112.060819739157,782.201994638236
370000,山东省,2011,489.086503943889,6.37427308192457,35.759611609883,0.000650195058518,263.077990491547,152.83325256697,110.244737924577,785.269637856957
370000,山东省,2010,472.532641790672,7.59890859481582,36.4833929793263,0.002172316087732,261.528722499738,149.418603179767,112.110119319971,791.505736824431
370000,山东省,2009,470.450796682834,9.75485783872505,36.9788815375655,0.009322189866045,260.814906750675,148.599257330439,112.215649420236,948.505441599096
370000,山东省,2008,463.578903629305,11.0796422487223,39.8910015651618,0.018135114991482,263.621831782368,147.614188436968,116.0076433454,989.402250612549
370000,山东省,2007,440.442135643113,10.7185692867852,39.4905284000857,0.00096380381238,262.152780638252,142.43935430499,119.713426333262,1001.87828706178
370000,山东省,2006,441.124104111656,11.0265667942016,35.3734008729859,,270.88445330603,135.670183758151,135.214269547879,865.054866627149
370000,山东省,2005,424.863255368991,9.1786539913791,39.4624971199555,,276.219508685138,130.307323265037,145.9121854201,933.478305472412
370000,山东省,2004,384.233815897296,11.9935408904671,40.3942092324502,,270.803070199399,126.262376399891,144.540693799508,970.627391423108
370000,山东省,2003,377.38671939364,9.63165815345746,39.7430438842204,,277.475674191245,116.432679738562,161.042994452683,958.891492283188
370000,山东省,2002,363.371406500028,7.96827456822822,37.5623461899244,0.020349831705567,,,,
370000,山东省,2001,410.662251655629,8.61985651214128,41.6420309050773,0.009580573951435,,,,
370000,山东省,2000,427.317670638014,6.56831087852132,39.7420109119252,0.010065694243403,,,,
410000,河南省,2019,695.811584977721,0.281832707621559,67.0781200067551,,,,,
410000,河南省,2018,693.895846378627,0.395564600292215,65.856254226675,1.60657482780213,260.149857023586,94.6970048006679,165.452852222918,757.740253496139
410000,河南省,2017,683.489493244787,0.456606241587403,61.4892896232309,1.70099635817835,272.63506929967,97.6356962966843,174.999373002986,788.876138075533
410000,河南省,2016,683.569166679872,0.512833999579213,57.8390771297926,1.75342108700311,267.310179781191,97.5297187039764,169.780461077214,761.432421312855
410000,河南省,2015,684.099910396728,0.716177657351382,56.9882386927841,1.89052886132578,257.942855327635,97.2385138551386,160.704341472496,737.047107581134
410000,河南省,2014,650.813875543453,0.895849425351817,56.386424636761,2.20054116387593,251.272951117181,95.4279195999515,155.84503151723,726.628231300602
410000,河南省,2013,640.182351603065,1.24102287694102,57.6150028170668,2.36798847156761,257.759416807541,94.718431628854,163.040985178688,716.85908470977
410000,河南省,2012,627.687266776029,1.80366916184716,56.4409666379951,2.32954923079029,254.189493241359,92.892477931508,161.297015309851,727.885905938436
410000,河南省,2011,610.21916259008,2.8776420276245,53.3916670522715,2.39371052483696,244.492553230327,88.9226499736176,155.569903256709,724.865457788348
410000,河南省,2010,590.918599759361,3.58791260080166,54.5898421382185,2.41144060932251,243.355313165405,84.427276555342,158.928036610064,715.668933258621
410000,河南省,2009,582.244531795181,4.44428647826551,54.3816164482534,2.69736677031561,228.566283797375,80.0355663714206,148.530717425955,691.133530814721
410000,河南省,2008,575.422307252702,6.03070207667378,52.5290715913259,2.06158041920409,222.123234921798,76.0836382242294,146.039596697569,790.613203518289
410000,河南省,2007,560.251494968073,7.46346782905936,51.0101561650262,1.71091456747767,220.438405741915,70.7982916885156,149.640114053399,786.083857872678
410000,河南省,2006,544.67291711059,8.62987428084381,49.0165885361176,1.60877903260175,213.680034093331,63.0507457916045,150.629288301726,613.679948860004
410000,河南省,2005,489.952003870745,7.23914244042982,48.0755726657978,2.69410513590655,196.982422983361,59.4200787639775,137.562344219383,628.773092743983
410000,河南省,2004,439.537763103591,6.87886917044986,42.1735039207594,2.30581923235658,169.065961617829,52.3180148576145,116.747946760215,540.396430045398
410000,河南省,2003,370.276970954357,3.90767634854772,32.1485684647303,2.19798755186722,136.775342323651,44.6453630705394,92.129979253112,467.887033195021
410000,河南省,2002,439.271702838063,7.97996661101836,43.8943969115192,2.91199916527546,,,,
410000,河南省,2001,438.028812928606,8.80017011323162,38.5505502099835,2.78582744139068,,,,
410000,河南省,2000,440.004291154857,7.55028697098107,42.1124604409162,3.49444831840369,,,,
420000,湖北省,2019,460.145693534216,2.42506089339317,53.0141122931442,,,,,
420000,湖北省,2018,480.492427447331,2.52667738387342,51.1859378966072,4.69843472374989,168.8794991116,110.916185802521,57.9633133090786,670.774650985701
420000,湖北省,2017,482.926910109567,3.11589118230191,52.2079868054083,4.58039552727141,160.930486456823,105.412398555711,55.5180879011123,649.257575514901
420000,湖北省,2016,476.501957294337,3.23762460594701,51.9982546999761,4.59678393595107,170.949415696381,116.943194311019,54.0062213853625,632.660118686339
420000,湖北省,2015,499.614565171204,5.10113129928008,54.2870336737885,4.0814348609213,164.359122333217,110.891772781695,53.4673495515214,628.056663666941
420000,湖北省,2014,457.728625842061,6.19027120103315,55.3041338071412,4.02373748193128,166.104502562508,110.503152341902,55.6013502206067,605.027182279158
420000,湖北省,2013,446.746264956114,7.94092243910865,54.511932544257,3.93964570617981,157.596886298653,102.204254826017,55.3926314726366,593.980380293476
420000,湖北省,2012,430.812016922339,9.21383375227529,52.8958788601352,4.42195446403468,152.222251805573,97.0455855733884,55.1766662321849,585.161602551668
420000,湖北省,2011,419.197825789068,9.15549364443671,51.0410184962565,4.7979901000244,139.089891419407,84.6698946402903,54.4199967791171,564.985366469942
420000,湖北省,2010,402.560537145877,8.24248777078966,52.8093516951945,4.95617027308462,134.695432385371,78.0591594726727,56.6362729126985,540.043668445983
420000,湖北省,2009,400.848399824127,8.40696352025195,53.683566617065,5.45666958104668,126.218748044377,71.5268435201441,54.6919045242328,511.733994626784
420000,湖北省,2008,376.06861278257,8.73970201577563,48.9388598979902,4.34410074764883,119.631955198317,66.9273853489181,52.7045698493994,501.534529673002
420000,湖北省,2007,375.538457216326,9.78405898876404,44.3790335426415,2.53110710650031,114.542189498835,58.8225981116795,55.7195913871551,470.309167694732
420000,湖北省,2006,368.166272033675,9.68166272033675,44.6292203806016,2.84137507673419,109.663755152153,53.0421643427168,56.6215908094361,464.602578268877
420000,湖北省,2005,382.471794048447,6.58642943002049,51.625471454198,7.53522377261381,99.5567907325076,45.8097353891781,53.7470553433295,512.375472703566
420000,湖北省,2004,349.504480890686,6.58079183204773,52.3199780324022,7.70057498523012,90.3143862802366,40.9382993418042,49.3760869384325,498.632417184653
420000,湖北省,2003,320.450394094833,5.42141040076734,45.4932732807874,12.6722715709579,102.018049126319,39.9885232912131,62.0295258351057,524.087910254806
420000,湖北省,2002,342.227572140302,5.39326913431638,41.008342528505,15.3664359514495,,,,
420000,湖北省,2001,356.32591852037,6.22344413896526,46.5626426726652,13.0664333916521,,,,
420000,湖北省,2000,370.798930302524,5.08607721878656,47.9967909075715,16.9911415677754,,,,
430000,湖南省,2019,430.601100805883,1.18457134792631,34.6235511664851,,,,,
430000,湖南省,2018,439.406933643433,1.245584708191,34.0789882985682,4.91477578312377,147.804311398219,91.3961479758703,56.4081634223484,555.56891796229
430000,湖南省,2017,449.291039321737,1.60068716908214,33.0475503638141,4.85774457820349,139.802056347216,85.7214761610059,54.08058018621,536.708438441963
430000,湖南省,2016,448.702682837192,1.85531723557516,32.5199651173161,4.59847564157023,135.912691022032,82.5257074919626,53.3869835300691,520.210916777314
430000,湖南省,2015,457.723372781065,1.81952662721894,33.0344090908772,5.06424175726482,130.589002525531,78.2960562378557,52.2929462876757,507.188258614901
430000,湖南省,2014,458.585046172178,1.92135835567471,32.3117832675586,5.47668200960469,124.710089034091,75.4589547097876,49.2511343243036,488.991731280087
430000,湖南省,2013,448.543135783946,2.97074268567142,31.514188322139,6.02426376333364,121.575176598472,72.5723534052807,49.0028231931909,479.665533595851
430000,湖南省,2012,462.69285984133,3.79297317718172,29.6926549999369,7.20577932176005,128.842424555889,82.0919994632852,46.7504250926034,474.627221924662
430000,湖南省,2011,453.231049673401,3.58499164514659,31.2114965504262,7.62209150965026,119.057068525491,73.2018556377407,45.8552128877499,465.276753097363
430000,湖南省,2010,444.13532675709,3.49876695437731,27.4516303777434,4.21090328383056,116.093589463671,70.0835868073078,46.0100026563636,449.343486334898
430000,湖南省,2009,458.13076802753,3.31612701392148,27.2630682390629,9.82559385911416,108.004416815644,61.9074324021329,46.0969844135106,422.483317666741
430000,湖南省,2008,443.217903415783,3.87907341970946,22.019847256466,10.2545779984928,101.565642022791,55.3852451965497,46.180396826241,391.156851982633
430000,湖南省,2007,425.054737339529,3.57564779081673,24.0627081199791,17.549740074196,98.0447720734926,49.6831733546884,48.3615987188042,410.607302962399
430000,湖南省,2006,419.040101041996,3.58947460225568,17.2978578064204,9.96491953092253,92.5551468266498,45.0038995895169,47.5512472371329,358.889232712346
430000,湖南省,2005,424.69775834502,3.13157914389917,22.3533305578623,15.918603000929,82.3663931571107,38.5704555252708,43.7959376318399,380.373816723435
430000,湖南省,2004,395.185917010957,3.03874019519789,20.8980749655709,16.580204778157,74.7487575594276,34.5862223818933,40.1625351775343,345.086895994252
430000,湖南省,2003,367.568258936297,2.45423698208603,18.9150496941608,21.4119010179591,77.1006899249885,31.659747353532,45.4409425714565,345.480743042441
430000,湖南省,2002,378.282732806533,2.31388710348217,18.0351317630156,27.2796703088964,,,,
430000,湖南省,2001,414.28352255293,2.91500460263885,21.0791500460264,25.5301319423136,,,,
430000,湖南省,2000,426.749922910885,2.43601603453592,21.4842429848905,17.8620875732347,,,,
440000,广东省,2019,108.520921413291,,9.64017897905672,,,,,
440000,广东省,2018,106.017321785476,0.0,9.43828558738619,125.48836775483,148.271099267155,137.491743282256,10.779355984899,295.823708638685
440000,广东省,2017,109.036115120895,0.0,9.13793757949218,121.208455177303,138.824634754178,128.224000009525,10.6006347446535,286.67345853599
440000,广东省,2016,110.235859984337,0.0,9.09441527026251,118.442854804314,132.238558383663,121.932846761671,10.3057116219927,277.961351372123
440000,广东省,2015,112.331135294228,0.0,9.08737788039771,119.176048878342,130.420656678654,120.384216417578,10.0364402610764,277.652741037894
440000,广东省,2014,115.122163373465,0.0,8.87249357175646,126.087440653743,126.654371546698,116.826945792935,9.82742575376315,271.329892379099
440000,广东省,2013,113.238280903443,0.0,8.65338786418827,132.359254448298,123.252186697527,113.607006936541,9.64517976098669,252.206374336002
440000,广东省,2012,122.819599591151,0.0,8.43892867732152,127.719253058274,118.17431651705,108.736771616815,9.43754490023583,258.030032970989
440000,广东省,2011,121.811477557992,0.0,8.18197362100945,123.270939084468,114.555548658262,105.050673399022,9.50487525924002,251.388544359864
440000,广东省,2010,121.447498590262,0.0,8.10279957469359,119.072975722306,111.675835237737,102.008772598698,9.66706263903825,248.006177303783
440000,广东省,2009,126.054189253795,0.0,8.10293042855211,119.793213227999,109.739923115944,100.383910587295,9.35601252864848,244.508023185439
440000,广东省,2008,123.768565903103,0.0,8.11291635324918,118.95908646682,106.634105223613,96.9995872675576,9.63451795605518,240.999205888866
440000,广东省,2007,132.659599944226,0.0,8.02551615837819,121.695699315646,108.742728686771,97.8034154433614,10.9393132434096,242.532377034084
440000,广东省,2006,134.329689529773,,8.38650734914507,120.543321546518,108.236556570496,96.6012994869194,11.6352570835768,257.384570390316
440000,广东省,2005,152.18032571753,,8.40142618085728,121.55580389148,103.251745415251,90.7304325150781,12.5213129001733,283.205360625995
440000,广东省,2004,170.99042822646,,9.53532428519235,136.591914736054,111.814909627253,96.9170548805466,14.8978547467066,314.629141443528
440000,广东省,2003,180.91672569058,,10.3630097136497,143.438303146818,105.856217747647,90.8867373267227,14.9694804209248,326.848894566427
440000,广东省,2002,189.099822396459,,9.76481915509814,168.202304370786,,,,
440000,广东省,2001,194.837138508371,,9.85067884322679,147.705229832572,,,,
440000,广东省,2000,221.229260935143,,9.90193564605329,157.517559074912,,,,
450000,广西壮族自治区,2019,269.471980578596,0.023204733967226,14.4910060691888,,,,,
450000,广西壮族自治区,2018,279.849148914484,0.026185302211803,13.589037610845,1486.64993599022,431.46686290898,365.00793925186,66.4589236571196,699.654960146774
450000,广西壮族自治区,2017,281.906911011335,0.03073076012783,13.3549532670067,1467.10801690449,390.907227446705,324.400186047395,66.5070413993098,675.229748748421
450000,广西壮族自治区,2016,294.588837921761,0.035960692834772,12.9744211703071,1451.41116870736,359.09447272998,293.508541264645,65.5859314653351,646.541415818974
450000,广西壮族自治区,2015,300.136783181811,0.053047120418848,12.4408113540404,1482.34409124658,333.623312373644,267.96187222881,65.6614401448344,610.652736400877
450000,广西壮族自治区,2014,306.687891241449,0.052844927689222,11.9946605037378,1593.86300318739,307.797441139321,244.989460562946,62.807980576375,573.576454042434
450000,广西壮族自治区,2013,308.628237988191,0.051547707690671,11.3902729129649,1647.38423743025,286.668748813123,226.009271453166,60.6594773599569,535.438986198605
450000,广西壮族自治区,2012,305.849043307758,0.047303527393589,10.9254458999876,1614.67310872327,269.289075807264,210.717348476557,58.5717273307066,519.899337153843
450000,广西壮族自治区,2011,298.704668779903,0.049076175040519,10.3310686284786,1520.76265697598,252.947704521032,196.219151505534,56.7285530154974,497.846321655554
450000,广西壮族自治区,2010,289.895620907653,0.043735474329178,9.31454572341296,1465.61770884256,223.191379385992,172.378815409619,50.8125639763728,458.90034141535
450000,广西壮族自治区,2009,296.275941646266,0.042741935483871,8.45510308642188,1522.81221486785,203.488208010735,156.438156639893,47.0500513708427,524.877479063704
450000,广西壮族自治区,2008,287.00525402552,0.042153589315526,7.6826457776841,1692.27823187853,175.453269526963,135.604533841907,39.8487356850556,513.992881833425
450000,广西壮族自治区,2007,292.35322028535,0.043635501212185,7.38487354770468,1505.40100180016,179.966303477993,144.441195375542,35.5251081024509,508.550178008404
450000,广西壮族自治区,2006,304.420812453353,0.042648469986139,7.16494295767139,1359.71852009809,164.67832391513,130.687493336177,33.990830578953,405.992110033053
450000,广西壮族自治区,2005,320.120843834161,0.019156024407477,13.5996796245392,1109.47586660851,165.05116893667,123.023755378829,42.0274135578412,458.580243873437
450000,广西壮族自治区,2004,286.989534167864,0.01797660578699,11.9684588549148,1026.8555099528,144.127334290991,108.031890006156,36.0954442848348,399.496778165401
450000,广西壮族自治区,2003,302.738332472363,0.014753590246926,11.5091848331439,1004.61700588904,132.484574852774,95.5131315218514,36.9714433309226,386.6022316355
450000,广西壮族自治区,2002,309.42767950052,0.017190426638918,11.6523829344433,955.958959417274,,,,
450000,广西壮族自治区,2001,325.838094211491,0.020480758866013,12.3375013474183,787.609873881643,,,,
450000,广西壮族自治区,2000,332.21038904586,0.018474244729407,12.7390132579874,638.533840469463,,,,
460000,海南省,2019,154.295785081744,,9.25300685456403,,,,,
460000,海南省,2018,158.193548387097,0.0,9.0795935483871,142.500111827957,462.808567741935,346.365207526882,116.443360215054,609.427613978494
460000,海南省,2017,149.879615828829,0.0,9.79750189907759,144.435638978056,440.018768965836,329.687330439501,110.331438526335,600.163924403127
460000,海南省,2016,159.847437146627,0.0,10.4973194748359,187.28767127085,426.767262559143,318.965748358862,107.801514200281,605.48363349612
460000,海南省,2015,170.340856859893,0.0,10.9744311317643,268.881826575158,444.215144562275,327.100329658214,117.114814904061,607.043017828877
460000,海南省,2014,179.879080026591,0.0,11.5854359991998,409.772680067935,454.734324392466,346.327126807564,108.407197584902,591.792575774747
460000,海南省,2013,189.169187684961,0.0,11.0048544702116,436.635507782835,489.310506904288,384.446830527497,104.863676376791,571.661030891782
460000,海南省,2012,201.881496737214,0.0,10.7030824388678,423.71014408216,482.746223612704,379.399835600907,103.346388011797,551.895421158141
460000,海南省,2011,195.585909266199,0.0,10.7504950274604,410.688895864028,459.577924762957,353.000760595647,106.577164167309,524.879828342537
460000,海南省,2010,192.20858397347,0.0,10.482609346299,414.116937040016,430.702454912419,329.319948066936,101.382506845483,501.450795052423
460000,海南省,2009,205.192844197365,0.0,10.1514033924741,528.768646038332,406.424241554772,311.930803259604,94.4934382951678,485.458487344066
460000,海南省,2008,207.043216412932,0.0,9.91618513035562,589.331882401483,381.859027804598,291.780831077104,90.078196727494,458.403756099883
460000,海南省,2007,207.753470779378,0.0,8.01547169561694,474.308694098384,364.62214563836,277.625936942296,86.996208696064,440.074207674869
460000,海南省,2006,194.591346153846,,7.38130769230769,322.116502403846,297.151115384615,225.781524038462,71.3695913461538,409.672956730769
460000,海南省,2005,185.337109618993,,10.3332101057706,337.844475814712,266.936084547776,196.87599213375,70.0600924140263,378.136884581247
460000,海南省,2004,233.469653427652,,11.1614226414167,513.223786014295,234.12288458232,176.171001891288,57.9518826910323,385.678775820991
460000,海南省,2003,253.591547113686,,11.9175781613113,498.348216775633,239.804542496824,183.502494345118,56.3020481517058,369.831128187649
460000,海南省,2002,235.865752002651,,12.5559522990626,468.740002376292,,,,
460000,海南省,2001,247.327858496526,,13.0150347441567,405.303095388503,,,,
460000,海南省,2000,257.753389283409,,13.0264686894771,437.515429309232,,,,
500000,重庆市,2019,345.369164808497,,20.9407800376158,,,,,
500000,重庆市,2018,349.469781370661,0.0,20.6249673951756,2.9428453281321,139.635923907125,120.686796114746,18.9491277923784,625.781123522745
500000,重庆市,2017,352.727928255142,0.0,20.3809335486344,2.87200006969097,131.757578171864,113.53121854423,18.2263596276335,608.403760499524
500000,重庆市,2016,355.546758046227,0.0,20.0668243583567,2.93820503313696,121.762104534213,104.05394295136,17.7081615828524,592.082447590231
500000,重庆市,2015,349.883192695594,0.0,19.3462007158208,3.01365613443292,123.927929787014,107.635245471021,16.2926843159927,568.52740392153
500000,重庆市,2014,350.242113666042,0.0,18.6086414592218,3.22626281784552,115.072839784,100.129128167603,14.9437116163971,546.873716276085
500000,重庆市,2013,356.772277643252,0.0,17.5825499574855,3.48406779260716,105.450521542023,90.9766077634939,14.4739137785292,522.339245651141
