省份编码,省份,年份,农林牧渔业总产值(亿元),农业总产值(亿元),林业总产值(亿元),牧业总产值(亿元),渔业总产值(亿元),农林牧渔业总产值指数(上年=100)(%),农业总产值指数(上年=100)(%),林业总产值指数(上年=100)(%),牧业总产值指数(上年=100)(%),渔业总产值指数(上年=100)(%)
320000,江苏省,2017,7161.2062,3764.7337,136.7319,1157.9847,1623.4309,102.385135106335,103.504581714116,106.063120226278,99.4449101892998,100.635948740841
320000,江苏省,2016,7178.9602,3663.4215,129.3278,1326.6682,1621.876,100.801661692618,100.485967886174,104.173573821084,98.8515604003022,101.152159278058
320000,江苏省,2015,6980.3697,3675.8727,129.0932,1257.9224,1517.5072,102.606375463159,103.320383067299,106.086610708725,97.6587174388178,102.49946871711
320000,江苏省,2014,6402.748,3325.6653,118.184,1179.216,1426.7352,103.086420073856,104.035426912657,105.762328975854,98.8619269236943,102.456660233461
320000,江苏省,2013,6124.2491,3137.1428,107.3021,1219.0863,1351.1148,102.55279803741,103.275977027995,103.879210523414,96.9349372994376,105.261222439391
320000,江苏省,2012,5781.5021,2942.1103,99.7471,1223.4787,1235.3954,104.789438716388,104.497734031154,102.842022018183,105.294276946813,104.403426879409
320000,江苏省,2011,5216.9912,2622.6736,92.8142,1188.3207,1060.44,104.165134154728,104.309398229305,104.039880394657,102.743500494121,104.445844978289
320000,江苏省,2010,4283.2126,2256.9894,78.1236,921.8997,805.2484,104.4,103.8,105.6,105.3,104.5
320000,江苏省,2009,3806.9614,1940.0966,70.7932,873.0097,719.2475,104.551515257515,103.28877497606,105.216359855195,106.564730401384,105.179836361236
320000,江苏省,2008,3585.12,1741.9884,64.915,915.7822,665.7469,104.508234044527,103.209713463057,104.66304434597,107.074504966941,105.412004388947
320000,江苏省,2007,3062.3221,1540.3867,58.8757,704.1186,578.9999,103.057535329739,102.584244580702,109.887328513334,100.708139518013,104.417137518221
320000,江苏省,2006,2718.6073,1416.9131,54.2462,544.4831,543.3949,104.920236786907,105.391514663685,115.735660517388,101.237201706973,106.823345261751
320000,江苏省,2005,2576.9837,1291.0602,45.2736,599.1424,511.8589,103.702980007061,101.0955709042,107.499800769032,103.58334192633,110.652239594295
320000,江苏省,2004,2417.6285,1242.4116,40.1544,563.4433,449.4698,108.914794181836,113.657728404266,116.690851244209,99.0441749021107,108.300855655933
320000,江苏省,2003,1952.1965,981.2459,31.4939,458.8601,371.5629,101.046682265496,94.3251222098991,119.971407126774,102.827011252122,106.635173122812
320000,江苏省,2002,2011.5,1165.5,36.3,456.0,353.7,103.8,102.3,115.7,103.9,108.0
320000,江苏省,2001,1956.1022,1142.6661,30.7589,448.5068,334.1704,104.546972471229,104.988429828687,99.1499656357388,102.373145468116,106.733936045978
320000,江苏省,2000,1869.7336,1096.0189,30.1723,430.529,313.0134,105.018709683339,103.066271095014,119.891232696111,107.513602379927,107.389854391733
330000,浙江省,2019,3355.24661785,1594.96021785,185.4811,395.1618,1080.9305,101.750130596243,102.503314656017,102.327843791258,94.2798278625951,102.242476473268
330000,浙江省,2018,3157.2501,1517.9554,177.0093,331.8047,1043.2707,101.664053108907,102.902224020232,105.913763009891,92.0178297287834,102.100246988768
330000,浙江省,2017,3093.3568,1494.4918,170.159,371.29,979.2753,102.281636214035,104.594792772046,106.558258145657,89.8549095947815,103.577865006486
330000,浙江省,2016,3038.4949,1455.2887,158.1487,455.5987,899.0669,102.490101731672,103.391544196445,101.225451885795,93.685634681635,105.19637162191
330000,浙江省,2015,2845.55765407225,1378.64754312248,151.628878234759,444.926678853872,805.292973346153,101.160392183056,103.392331990412,104.237276605934,86.7417862247869,104.830015610248
330000,浙江省,2014,2773.69595255013,1337.71393959783,146.999033322,490.649874028386,738.291809103074,100.964990311505,103.596485643868,101.551114938931,91.4211630925404,102.654466559759
330000,浙江省,2013,2780.11351402318,1295.98261248157,141.53918557345,564.776537328729,722.904141134038,100.403537584076,100.752856001495,101.163873829126,96.5910082305164,102.342863621921
330000,浙江省,2012,2615.08138690948,1197.12222990454,142.139298960593,565.024883491966,659.714147291612,101.803868480759,101.044664325959,99.3718756013838,101.884407071903,103.197663025717
330000,浙江省,2011,2501.07720181466,1126.8092570596,134.069448968201,559.553185979115,633.934679402845,103.104998861639,101.853934353874,102.782381240438,101.490202060276,106.789730987665
330000,浙江省,2010,2149.29304899088,1023.01534137196,119.349607574119,457.081909864527,508.235740921231,102.9,100.9,95.1,103.5,108.1
330000,浙江省,2009,1858.89806662325,867.447674095646,117.639709897363,410.731601509023,426.728786771109,102.390779532554,102.562582577715,100.180094086537,102.995809562372,101.536155486947
330000,浙江省,2008,1771.38365449853,805.929587760777,106.949824172675,422.886107307807,402.337955597325,104.610373864,105.040657388548,108.835581570253,102.853585391837,103.834533292097
330000,浙江省,2007,1593.17582026759,732.667918474644,95.4699215229471,369.362471448462,367.405432514749,102.275612031729,102.634576023392,104.039438983597,101.003887020148,101.749524068221
330000,浙江省,2006,1422.6019,684.0,86.0367,279.0055,347.5288,103.5452258031,104.632374130494,105.462111414475,101.518938914421,102.557872905181
330000,浙江省,2005,1428.2842,654.8111,83.508,285.9562,380.8086,102.427780938641,102.685768797015,101.090235734923,105.19314566523,99.90336837726
330000,浙江省,2004,1332.266,592.5901,78.3592,277.8913,361.9933,104.381152229008,105.081919621819,106.693002119831,101.335538631485,104.640488714177
330000,浙江省,2003,1184.0424,529.4397,65.6656,233.0146,337.1132,104.167681420208,105.048191392963,102.694227273148,101.951823154697,103.046066291439
330000,浙江省,2002,1136.3,532.2,74.5,205.09,324.51,100.7,97.7,102.5,104.2,102.4
330000,浙江省,2001,1107.975,529.4706,73.7238,195.9417,308.8389,103.203762189353,100.509921544658,97.9257764860636,111.567045017314,103.707994600435
330000,浙江省,2000,1062.872,520.3883,67.7894,177.3391,297.3552,104.599159853495,98.6380819166487,111.148069241012,108.608441287087,110.894207317073
340000,安徽省,2019,5162.13384047065,2365.39416323606,351.283842806825,1628.90062838893,521.309054038834,102.264022269593,103.42176990989,104.3,98.1728118448366,103.303404792228
340000,安徽省,2018,4672.71406928121,2253.66467715742,332.938,1315.84009993898,505.650092184819,102.575922636974,102.111191724318,103.124708930198,101.949269594613,103.229819994552
340000,安徽省,2017,4597.9418412293,2241.4199426315,319.0831,1321.68911592791,476.20987910496,103.540295994772,104.437316777076,109.611349792675,101.864804871442,103.24
340000,安徽省,2016,4432.31711354197,2137.0276986917,291.0818,1319.74236142626,466.110681424,103.448280225657,102.452880057429,104.878692323032,102.038066341262,103.052291492049
340000,安徽省,2015,4183.1434402712,2080.08624381446,290.1057,1207.78850587269,431.520156974407,104.200361231933,104.918248087441,105.691316306352,102.657235017016,103.349472202589
340000,安徽省,2014,4024.20369021968,2027.09340396525,283.0736,1134.00736028331,417.558278082278,104.593769736881,105.04124617387,107.900156754793,102.932118695306,103.971910259877
340000,安徽省,2013,3818.73032015579,1916.19183011648,233.0736,1123.7306455241,398.815152809797,103.406554105128,103.237003777011,106.934453601811,102.014855753336,104.627164967936
340000,安徽省,2012,3552.26910837124,1786.46288210405,209.4974,1074.19725068912,349.191486969267,105.572589829593,105.800000186606,105.400000549244,105.599998523353,103.500000722066
340000,安徽省,2011,3296.58969102064,1640.30334858421,182.0685,1039.4770873981,314.488347277567,103.950489418021,103.930526453602,109.043142983019,102.633713474726,103.910006058028
340000,安徽省,2010,2815.01848619589,1477.29751963558,135.2804,829.804592500939,267.788491987155,104.5,103.2,107.6,104.9,105.5
340000,安徽省,2009,2447.13378585145,1246.9776751433,111.2508,763.462447477943,233.976874261015,105.53750150265,103.980195110386,110.589106934262,106.405019158693,107.497810193844
340000,安徽省,2008,2331.24456804968,1145.81936236027,114.4563,774.082221449263,211.028199624761,106.296793708598,105.467157934984,107.15427453867,107.147639176165,106.315830548169
340000,安徽省,2007,1972.51685030328,1008.19364760385,100.50453,611.439633355973,177.145723387634,103.788797378666,103.680950728642,106.759099061363,101.986169379585,105.054568362184
340000,安徽省,2006,1742.72212,907.5313,88.38027,491.15801,174.50313,106.483258454785,108.652635949818,107.288378327023,103.009331773711,106.724201567253
340000,安徽省,2005,1666.19148,818.48087,78.4147,553.56143,165.62353,101.412461251339,97.8538134844416,105.184683954461,103.908382500995,106.675141177943
340000,安徽省,2004,1644.42458,842.02048,71.92666,540.78228,146.90326,108.924281671505,118.100147234887,95.7240374405535,100.520426421923,104.216619677471
340000,安徽省,2003,1305.3603,617.9242,73.3643,443.4575,129.6752,94.0002393164778,83.2786488861842,95.0499899902258,109.150788757388,99.6565417297103
340000,安徽省,2002,1305.56,712.38,69.3,391.7,132.19,104.4,104.5,102.6,104.9,103.5
340000,安徽省,2001,1258.059,687.9654,66.2077,371.5891,132.2968,102.794905935705,101.683698471858,103.064961205965,105.328301102714,101.718266120017
340000,安徽省,2000,1219.9576,675.2705,64.0199,349.3827,131.2845,101.6608491259,98.5986701434159,107.57546337158,105.513648576034,105.025557861962
350000,福建省,2019,4636.564742,1774.769589,417.33335,914.38675,1361.675385,103.608067198775,103.99659607195,104.14486181602,100.548285584112,104.347003736175
350000,福建省,2018,4229.520947,1653.44858,388.999072,718.424667,1318.203997,103.514695885844,104.716171526259,104.132973800093,97.8598285986297,105.084434862408
350000,福建省,2017,3947.15903,1527.000971,327.734185,750.492133,1202.053004,103.494811069215,103.909016877326,104.08478515962,102.13184632177,104.388971371424
350000,福建省,2016,3784.243972,1474.488081,318.28188,768.109669,1091.294662,103.749885038453,103.048027322016,104.03049214668,103.448843192212,104.626266153725
350000,福建省,2015,3399.29782812498,1358.57766960443,317.698918617111,633.828469247619,967.018485390389,103.94430604324,104.532684038385,104.065433154633,98.7543631338112,105.367151735989
350000,福建省,2014,3247.1142454311,1307.63431045956,326.30870926593,574.603899311505,926.076417305313,104.548304695095,104.451033191722,105.517912099592,101.540974563701,105.745677105479
350000,福建省,2013,3057.35927244684,1196.59044546743,296.02023252764,558.673454693847,902.178256338293,104.48130082407,104.068476686399,105.489630580767,103.951908083093,104.846919931909
350000,福建省,2012,2843.47392535476,1119.41533717608,258.061823154811,533.561767568545,836.573029503341,104.346356560035,103.949102190088,103.109177371152,105.262514861858,104.630289645069
350000,福建省,2011,2614.56862370263,1025.03255739233,239.000103159056,527.116374779067,733.827307627671,104.096509709965,104.702890877534,107.005379910983,102.264574257285,103.404140098483
350000,福建省,2010,2226.41075069482,899.389714429812,190.129553320965,414.488768968935,640.188257830126,103.5,102.6,107.2,102.4,104.2
350000,福建省,2009,1957.61825528283,776.155328086749,162.589609896011,397.999909181466,543.858295844006,104.957087657174,104.860237009187,106.753917466816,102.94174628902,106.023927777436
350000,福建省,2008,1931.3573659589,731.595315617652,150.003376163071,439.869997086682,534.941327225395,105.247781205479,104.584304955232,108.12154571428,104.636743271242,106.456484474555
350000,福建省,2007,1672.67022660906,670.947528839216,120.814510314953,342.468780361648,468.055559740215,104.224396269823,105.96583986996,106.547950370027,96.3865528232506,105.9854564481
350000,福建省,2006,1449.7805350155,601.964073425608,105.784804,266.906291173963,410.625177325929,102.962245010536,102.633069003984,104.892154708074,102.087889583152,103.356356053739
350000,福建省,2005,1396.148423,571.007975,96.921199,276.478749,434.369172,102.222611056008,102.6619271175,107.516028503053,95.4669370546639,105.350068933712
350000,福建省,2004,1317.284092,525.804441,86.180381,291.692864,397.536261,105.023529741866,103.768227607252,105.826492372528,106.091852208276,106.166804508244
350000,福建省,2003,1151.1601,466.7549,79.253,237.3367,351.8532,103.73102931324,102.582651413403,101.501676999695,105.44634006089,104.750751177041
350000,福建省,2002,1088.7,444.2,84.2,222.7,337.6,103.5,103.1,102.1,104.3,104.0
350000,福建省,2001,1061.6063,433.2433,82.3431,215.5006,330.5193,103.949498574476,105.274861393409,98.817658727001,103.836797707613,104.234371914166
350000,福建省,2000,1037.2675,420.9775,82.2932,208.179,325.8178,103.134735002313,98.2919124722815,105.894132066799,105.459246540753,107.279090404881
360000,江西省,2019,3481.29260899382,1624.25159947987,342.805409923949,888.9401839,476.52491569,103.036293682901,104.039081500169,105.070424586235,100.592628524658,101.10381601611
360000,江西省,2018,3148.57360473105,1549.21923438642,319.55500528501,672.175581914393,473.915640581698,103.527999732183,104.15867447189,106.048141247303,100.798361921719,102.402771158359
360000,江西省,2017,3069.005086055,1489.289017115,296.48899704,709.6764276,453.0639443,104.367222327341,105.692446159397,106.861268699153,101.129396315945,103.827245843375
360000,江西省,2016,3019.87177431003,1435.30748905,294.6136173398,770.509223369356,408.111584550873,104.097767009834,104.830737675483,107.547352589559,102.119938680349,102.593494026278
360000,江西省,2015,2808.3704366345,1361.84932499762,270.682122192476,654.654918415219,415.214919251139,103.995503010726,106.246374274276,106.920261258646,99.5619857154796,104.098693105565
360000,江西省,2014,2670.17950122467,1170.82681026552,255.005707938746,748.95302619461,396.600941913665,104.812900864631,103.799995540766,106.499980498075,105.600010446516,104.580000680804
360000,江西省,2013,2529.689039886,1094.71553045977,237.139847487162,739.761441143897,366.873620721758,104.482344169626,105.222307013335,106.399997960978,103.404659739729,103.000011597257
360000,江西省,2012,2359.95606055375,1020.74457260357,216.796638188642,706.52684811497,330.528930086213,104.608317395438,102.688878250169,106.392955047185,104.992692750162,108.299489019747
360000,江西省,2011,2175.14093293569,931.173347079296,196.974253212613,696.621041482966,270.478805103752,104.172664164384,105.95544373514,105.492914164818,102.439482920983,101.200480943607
360000,江西省,2010,1880.16489177487,810.6770470381,180.145102666943,559.9250909364,254.285475263999,104.0,101.1,106.5,105.8,107.2
360000,江西省,2009,1719.7613439883,736.073245769986,157.445703663586,524.631516344936,230.301029858298,104.559425503972,102.593456688755,105.921716786478,105.759023507305,107.246206951308
360000,江西省,2008,1670.75256033944,698.347057945996,148.057379439929,544.409869471312,211.060672198088,104.828158400957,103.940284554108,107.928282567885,105.052169616915,105.41133441163
360000,江西省,2007,1423.2763476812,623.056819822998,125.316551505371,431.009763482108,181.969586252636,104.236628717523,103.35360994814,108.65435815271,102.950627169953,105.950161735484
360000,江西省,2006,1225.2714,557.1936,104.6051,344.0455,164.3115,106.085201783914,105.445749664771,118.348130335705,103.127804053943,107.449460852191
360000,江西省,2005,1142.9925,510.4715,87.3713,365.0964,162.5621,106.823418562635,103.44445580319,104.420456815946,112.256513662436,107.868395595492
360000,江西省,2004,1054.958,491.0558,79.0778,324.9823,143.1715,108.04800209118,110.667668805333,104.534471432362,105.316457589911,108.015146441185
360000,江西省,2003,841.63,383.7127,70.4801,254.0056,118.5493,102.73997540715,99.4956027593239,106.972658524693,103.595427116894,107.932804479701
360000,江西省,2002,824.54,421.49,59.16,233.94,109.95,104.0,102.7,105.9,103.3,108.5
360000,江西省,2001,790.2741,405.9183,53.9761,226.1129,104.2668,103.00457570828,103.403418745037,101.235440803475,101.630789657397,105.085249056051
360000,江西省,2000,760.267,387.2737,51.1086,221.7976,100.0871,102.823168253289,101.749706789453,108.041271468854,99.8367521367522,108.961892436008
370000,山东省,2019,9671.6671,4914.4349,197.6995,2412.0557,1397.418,100.795816456756,103.074478742597,109.157862688217,95.4315466372505,97.3787577725041
370000,山东省,2018,9397.393,4678.2597,181.6319,2432.6745,1425.9079,103.038646766719,103.897525379426,109.273840133984,99.926136373858,100.846636076354
370000,山东省,2017,9140.35965682153,4403.23249595503,165.0945,2501.3665,1475.9634608665,103.967768844621,104.391938098217,109.930044536019,103.66359287886,99.5179210018196
370000,山东省,2016,9075.59505914725,4387.51215899261,147.4762,2620.29210015463,1409.6519,104.442541606231,104.970236138622,109.516428658035,102.647147085498,102.02296102641
370000,山东省,2015,9283.91791076553,4662.60590753731,139.920493358634,2602.07755725386,1447.28121149897,104.267810128934,104.713893576761,108.108712246779,103.136327301672,103.191457125513
370000,山东省,2014,8988.18484713762,4556.09771977594,131.53,2478.81070762139,1420.84641974029,103.95647692864,104.590850451056,109.736148641438,102.359518237925,102.711362317696
370000,山东省,2013,8577.06351654263,4335.77409395828,120.3,2410.55829754826,1347.03112503609,103.848079644535,104.427643890606,109.042553191489,102.093977215892,103.300275959541
370000,山东省,2012,7817.83670896512,3829.19476186744,107.01,2328.68592428049,1227.80602281719,104.497132149782,102.54154972623,103.447451353109,107.748262324416,104.118660962516
370000,山东省,2011,7311.10730255745,3737.03654152367,99.96,2205.7285612862,973.242199747583,103.800137872181,103.92866749528,109.347372362482,102.460370765149,104.390060666626
370000,山东省,2010,6573.77084012776,3588.42495047963,86.53,1796.52310784204,829.772781806091,103.6,102.5,109.9,103.9,104.9
370000,山东省,2009,5953.15415204805,3170.0479109555,101.27,1699.50790205891,735.748339033639,104.338823867285,102.729513496877,109.87778217938,105.247120500535,106.153394219922
370000,山东省,2008,5583.98297355271,2863.28993415198,102.24,1715.46636644734,679.116672953386,105.072951817796,103.589154393764,113.857951544617,105.938997235954,105.895522542368
370000,山东省,2007,4752.65063915659,2589.46493427232,81.98,1317.0624698003,577.313235083967,103.255489040595,103.37707306874,107.7575463226,100.791522169496,104.667444060889
370000,山东省,2006,4058.6191,2283.2938,65.4756,1025.3661,522.9436,105.197776618437,105.395447244927,110.685780807064,104.381632511927,103.87814267809
370000,山东省,2005,3741.8076,2033.9505,57.5746,1125.0376,465.5175,105.225728978974,103.942172553541,96.3317346936222,107.302337916874,106.674356319007
370000,山东省,2004,3453.9052,1891.7303,59.4894,1022.8363,426.0892,105.972658505501,105.599191505581,104.304236828924,107.376463322893,104.412391828502
370000,山东省,2003,2902.4529,1599.3184,53.7029,831.3442,370.0374,105.536245181306,106.461773063263,107.608394017397,105.666891547666,101.702988403506
370000,山东省,2002,2526.05,1420.88,48.25,698.44,358.48,101.1,97.5,95.5,106.8,102.3
370000,山东省,2001,2453.9625,1401.3394,47.2255,654.7048,350.6928,103.977743334573,104.143931974396,93.8429156334698,107.357536166891,98.6457983496599
370000,山东省,2000,2294.3481,1300.4351,47.62,599.174,347.119,103.870782435559,103.981428892206,106.158555249464,105.441108128229,100.5010843421
410000,河南省,2019,8541.77460578064,5408.59309442366,140.758551379456,2316.49980635264,118.159980526632,102.951763081941,105.249881024804,105.949946533225,94.8437963115795,109.949992871044
410000,河南省,2018,7757.93681849509,4973.6819428234,129.005532762,2067.70580910969,122.7119338,103.910603433168,103.592298215622,107.350013350246,102.350006358794,105.950071876195
410000,河南省,2017,7562.52975476583,4552.68133802689,128.8788301672,2368.92473646334,107.786350108401,104.500003016631,105.024141778768,106.299973500139,102.500011388395,106.399956603214
410000,河南省,2016,7405.41556882057,4459.29431955312,121.282630234928,2355.98577593333,107.267494099192,104.490634611664,105.934412169903,104.860796715354,101.005187979116,105.516056647239
410000,河南省,2015,7299.58281006342,4503.71051559474,134.28,2229.01332159623,105.200824396523,104.631540622323,105.637198139824,101.70041808975,102.160062165706,110.47292832285
410000,河南省,2014,7244.33615740018,4399.16950073255,152.401209888084,2307.23291444691,91.0671380463326,104.242748057071,103.897119817518,104.799017394068,104.102828408492,107.766696458323
410000,河南省,2013,6938.23670197759,4126.25239206123,152.35,2313.49313807831,82.4960679264823,104.36283994551,104.097910244948,107.00024240825,104.104148241625,106.499550555378
410000,河南省,2012,6473.70055673045,3897.46111050818,140.85,2120.56223153426,77.5932781535499,104.450720642006,104.214995686811,104.911839390977,104.610481638416,105.788525504027
410000,河南省,2011,6055.52566968596,3553.24887578607,127.320307961357,2088.12888104773,66.3308888699089,103.779877677334,104.285568711388,107.122120245486,102.248138026582,107.21399028699
410000,河南省,2010,5619.69640906048,3504.07122547164,115.29,1733.06945103112,66.3035094443609,104.6,104.3,104.5,105.0,107.5
410000,河南省,2009,4795.73711562764,2811.18126569123,134.09,1604.0029027271,61.5414129578905,104.460616517013,103.115227270016,107.472853646545,106.037470115827,106.634998557166
410000,河南省,2008,4618.27126134136,2547.77141492543,122.89,1725.30579835952,56.9231333035493,105.824915521556,105.061156347043,107.889437929414,106.962911959821,108.548079114422
410000,河南省,2007,3859.6911958955,2248.64581312951,104.85,1312.51467698333,43.6802909418767,103.878286013689,104.70118213854,105.006497049802,101.945981326993,113.054993639462
410000,河南省,2006,3348.93877114447,2011.09404965,94.9151324,1067.84739441263,29.38219468184,107.427738942271,108.141033121162,107.712146885447,106.627312937807,119.02357298511
410000,河南省,2005,3309.69566809021,1790.37182549,83.92309206,1251.64779711021,35.25580463,107.535838505948,107.660460057787,104.679617415204,107.62005576004,122.531075013162
410000,河南省,2004,2963.91746,1602.8806,75.84804,1117.22869,27.96013,112.867095306638,118.767338951597,105.454857202388,106.729756744227,109.88403251226
410000,河南省,2003,2193.08681,1137.7418,69.1118,835.92754,23.30567,97.9516242632401,90.4271905170863,103.804988020039,106.863939921724,108.331348773417
410000,河南省,2002,2194.81,1360.26,60.45,750.73,23.37,104.6,103.9,103.2,105.4,119.3
410000,河南省,2001,2102.7888,1331.5504,56.9959,693.8154,20.4271,105.558463898589,105.40127454536,101.2611461505,106.236311961473,104.448277789757
410000,河南省,2000,1981.5399,1264.2958,56.1783,641.5575,19.5083,105.42426739841,104.245043863757,105.579793340987,107.193598320871,112.101163831692
420000,湖北省,2019,6681.85479401675,3257.85079161487,258.4714,1521.4882690969,1152.68173330497,103.455246818193,103.948488013309,109.728990388141,97.1452129073189,106.693317968073
420000,湖北省,2018,6207.83227020825,3033.76101141919,235.234071559457,1386.52894977542,1105.95239177651,103.429353550905,103.811393302449,109.119732927782,102.482983298832,99.7943771982602
420000,湖北省,2017,6129.71816081561,2962.490205,213.2627,1478.0987,1089.0808,103.209516891502,104.64,110.13998131092,102.639998407636,102.735598105291
420000,湖北省,2016,5863.9803834915,2794.7936834915,203.4343,1527.2888,1030.0051,104.899998291018,104.957199584429,111.997685447946,99.0350346794702,107.83898863002
420000,湖北省,2015,5387.13369381028,2674.06712471115,180.603435684321,1354.27708426642,922.766049148389,105.366501520172,104.523527775927,121.467320875349,100.461559517412,105.595337291974
420000,湖北省,2014,5162.94094645822,2651.1612429196,157.002654863385,1301.05516082763,844.196787151995,105.599999767467,103.100904582042,123.300023932935,105.883641214405,107.190652746036
420000,湖北省,2013,4920.13194250969,2585.15291725952,122.001805136094,1286.55021818741,748.397507777758,105.572887471229,104.647958842863,110.707696428536,104.475503885104,108.701582776641
420000,湖北省,2012,4542.15662113063,2416.34764172716,100.101269512403,1244.29314179294,626.198212609828,105.560135436996,103.569542904362,108.129732868757,107.667979764472,108.810298742138
420000,湖北省,2011,4110.15939212795,2244.54890841823,86.1009099642226,1137.83951276169,508.798789757883,104.438405049593,106.200000499566,109.89993896292,101.199997751457,102.100003445417
420000,湖北省,2010,3407.63991022919,1883.22301179329,65.3705526996364,883.090266296284,458.579127369557,104.5,103.5,117.5,105.3,105.8
420000,湖北省,2009,2924.66463695865,1490.91373912417,57.6703656970439,851.6157467092,413.139410377752,105.413971799028,103.758226794548,107.578882970053,106.912006627459,107.200009008557
420000,湖北省,2008,2900.58869586568,1385.20748298102,49.6902100626196,985.513971221965,372.979645128595,106.199276589901,102.79999770852,105.000059720746,110.000001457325,111.99998970502
420000,湖北省,2007,2281.21091814708,1147.30796109898,41.8600884807,678.274564195712,310.829852130537,103.931389986578,104.272958805682,99.5031976098175,102.923760261226,105.140482371282
420000,湖北省,2006,1842.2034,995.4601,40.499,487.0885,221.4228,104.891783249531,105.578717756798,99.4600492765357,103.325097795107,105.735114403752
420000,湖北省,2005,1775.5754,932.1461,37.2997,545.4005,236.487,104.158917432703,103.046674632623,106.391814852569,105.116750045674,105.877359440021
420000,湖北省,2004,1695.4364,921.5884,31.7844,514.518,205.6791,105.472008035226,106.021120638814,91.3005727166088,105.144117916104,106.167170578954
420000,湖北省,2003,1342.0905,733.3585,34.7816,383.7101,170.4331,105.25266319951,101.772285315,107.941032627681,104.375828163329,105.486418163248
420000,湖北省,2002,1203.3,671.2,28.33,354.84,148.93,102.0,97.6,103.0,104.6,112.4
420000,湖北省,2001,1172.8239,658.2628,27.1096,352.6308,134.8207,103.011376291805,105.504087486025,72.946604541747,102.944006429529,102.500029683971
420000,湖北省,2000,1125.6375,615.7378,40.2354,338.7704,130.8939,102.77104904143,102.761012881693,98.4698379869011,103.620142503411,102.400579872802
430000,湖南省,2019,6405.05540225405,3052.05876953278,430.659263736509,2003.08688782692,441.822681157843,103.187514930999,103.689518442567,109.482416486606,98.0829629259287,106.949883690255
430000,湖南省,2018,5361.62326221439,2664.3047281891,387.147650457197,1464.5928903331,417.2114159136,103.570832627081,103.165299666859,109.447510809377,101.087842310566,107.539659125753
430000,湖南省,2017,5213.4774192051,2597.63007835694,325.0140524365,1505.78392417658,393.064398015465,104.028760985086,103.017223154812,109.051014911487,103.01076105811,106.424611247064
430000,湖南省,2016,5057.52252334426,2485.48951258908,321.59735708055,1549.59087006662,354.947401488197,103.595007860855,103.913902802185,108.259845147737,100.499528844759,106.414622749346
430000,湖南省,2015,4682.31175322779,2325.93059776934,317.384418914488,1408.13387518631,328.343477516103,103.671306178838,104.430193537072,108.158824502133,99.5902717964259,107.058660955099
430000,湖南省,2014,4577.07954262969,2324.77999877955,304.81,1356.00062810355,310.031680881009,104.655542837542,104.171379625964,105.825571650984,104.686046451141,105.549346272503
430000,湖南省,2013,4432.68628014354,2257.55024584934,287.67,1340.83346581683,286.702396920228,102.700939269577,102.8,106.0,100.7,106.3
430000,湖南省,2012,4390.33513286653,2255.43475261203,259.97,1377.851316562,261.886973621755,103.0,101.232179136924,105.0,104.7,105.5
430000,湖南省,2011,4111.04096532863,2089.89365238632,239.11,1336.66579055385,241.25838443935,104.258603891759,106.902433295842,106.9,99.6,100.35
430000,湖南省,2010,3518.09939624595,1848.88834428216,207.43,1062.03689703412,222.584888198901,104.3,104.3,106.9,103.4,105.5
430000,湖南省,2009,3035.19984753486,1472.5277364394,174.18,1058.66310072251,182.349651176354,105.154451292259,105.918022081869,104.530427955933,104.272743661883,105.30000621019
430000,湖南省,2008,3204.1076253995,1370.8776129524,155.44,1426.17595253627,165.83380062253,105.310108665488,102.054925638554,104.344645237668,109.043561253367,104.973387465547
430000,湖南省,2007,2583.99763079287,1210.06338655903,144.12,1000.84283349713,152.990737020842,104.902749672383,104.30548661104,108.101991970936,102.196006284387,105.808479138916
430000,湖南省,2006,1991.8082,1040.85308,112.45395,657.91615,130.41796,104.881755170866,105.482082825078,106.062175185609,103.432099616668,108.079499067878
430000,湖南省,2005,2056.24425,947.71972,100.96343,834.51657,138.37244,105.827185559333,104.478807197101,109.760105753234,106.251391870048,109.640057469395
430000,湖南省,2004,1913.3077,874.0019,91.3069,796.9494,119.9247,107.543751646075,109.360311374791,107.275037063601,105.563003152985,107.088962223234
430000,湖南省,2003,1452.96419,671.66131,81.73113,575.07733,96.97442,103.740011297452,102.654574066186,104.035673198381,104.079798448901,107.260935798408
430000,湖南省,2002,1319.9,666.65,54.78,508.7,89.85,102.7,100.2,104.6,105.1,105.9
430000,湖南省,2001,1283.08077,665.69952,51.87829,480.27639,85.22657,104.003021172961,103.510570442056,103.151563631973,104.456683524855,105.508147969656
430000,湖南省,2000,1221.6863,633.8419,51.0087,455.9264,80.9093,104.155703544576,103.291600279525,104.285414480588,103.57133977042,111.445718028492
440000,广东省,2019,7175.88867461853,3530.20633652096,408.481308276364,1404.12615357572,1524.7776762455,103.477993771217,105.846890835377,105.09194664696,94.789840347759,103.769615934695
440000,广东省,2018,6318.11681145268,3089.57320863906,390.623226051574,1184.72151509655,1383.81006166549,104.163557547467,105.082018680008,106.477092800244,101.145393222884,103.652155784655
440000,广东省,2017,5969.87082783845,2889.97361399601,356.137154772041,1202.30392418487,1276.11226977075,103.583720733461,104.642940827445,104.917989176951,99.2260718815292,103.714470780755
440000,广东省,2016,5817.55215051192,2763.78877051653,330.044504200425,1318.89299617723,1179.14523048453,102.872844707862,103.640238056036,106.401103199578,98.9685076443702,103.357840288535
