省份编码,省份,年份,粮食单位面积产量(公斤/公顷),夏收粮食单位面积产量(公斤/公顷),秋粮单位面积产量(公斤/公顷),谷物单位面积产量(公斤/公顷),稻谷单位面积产量(公斤/公顷),早稻单位面积产量(公斤/公顷),中稻和一季晚稻单位面积产量(公斤/公顷),双季晚稻单位面积产量(公斤/公顷),小麦单位面积产量(公斤/公顷),冬小麦单位面积产量(公斤/公顷),春小麦单位面积产量(公斤/公顷),玉米单位面积产量(公斤/公顷),谷子单位面积产量(公斤/公顷),高粱单位面积产量(公斤/公顷),其他谷物单位面积产量(公斤/公顷),大麦单位面积产量(公斤/公顷),豆类单位面积产量(公斤/公顷),大豆单位面积产量(公斤/公顷),绿豆单位面积产量(公斤/公顷),红小豆单位面积产量(公斤/公顷),薯类单位面积产量(公斤/公顷),马铃薯单位面积产量(公斤/公顷),棉花单位面积产量(公斤/公顷),油料单位面积产量(公斤/公顷),花生单位面积产量(公斤/公顷),油菜籽单位面积产量(公斤/公顷),芝麻单位面积产量(公斤/公顷),胡麻籽单位面积产量(公斤/公顷),葵花籽单位面积产量(公斤/公顷),麻类单位面积产量(公斤/公顷),黄红麻单位面积产量(公斤/公顷),大麻单位面积产量(公斤/公顷),苎麻单位面积产量(公斤/公顷),亚麻单位面积产量(公斤/公顷),烟叶单位面积产量(公斤/公顷),烤烟单位面积产量(公斤/公顷),糖料单位面积产量(公斤/公顷),甘蔗单位面积产量(公斤/公顷),甜菜单位面积产量(公斤/公顷),蔬菜单位面积产量(公斤/公顷)
430000,湖南省,2008,6125.77616158342,3155.54643827889,6330.30474432218,6330.45119505973,6429.16182271472,5924.97818688356,7079.99554962172,6315.00192387168,2355.31309297913,2355.31309297913,,5309.99918061891,,3839.28571428571,2282.27194492255,2170.41800643087,2272.29793550128,2370.12745024968,2053.02096177559,2500.0,4702.10466077446,3945.20159000568,1349.72677595628,1266.96226201232,2174.28734180249,1173.61618730695,1115.76955056271,,2249.04327979045,3451.72505743704,3330.56345859755,,3346.0083282563,,1998.82246527655,2000.17547415342,48888.2917038105,48888.2917038105,0,25683.5744515485
430000,湖南省,2007,5944.14600692558,3117.28865194212,6166.18676767091,6135.40548827227,6220.12457600567,5700.02454790934,6764.96688455045,6224.9913013222,2357.76277724204,2357.76277724204,,5280.25285972306,,3505.4347826087,2233.00970873786,2606.70731707317,2250.59856344773,2355.47589993899,2011.09778044391,2000.0,4811.44383697813,3960.08198321296,1319.76744186047,1597.98058054613,3627.66071058865,1378.33668319841,1606.28865797115,,453.813002210169,3441.10492391113,2401.20816211717,,3329.15558559776,,2191.68384708023,2173.6449918098,83207.3420151237,83207.3420151237,0,27771.3059955601
430000,湖南省,2006,5839.31007172086,2801.49812734082,6116.49214659686,6049.54242729146,6141.10944375207,5513.68094992256,6762.95079131713,6233.8851708348,2148.14814814815,2148.14814814815,,5109.63793982662,,3157.89473684211,2132.35294117647,2121.21212121212,2116.83848797251,2323.36956521739,1767.06827309237,2000.0,4350.90828533452,3688.15592203898,1433.73393193598,1586.04202869227,2361.4,1497.4,1380.63851699279,,937.209302325581,2574.27715091678,1962.06896551724,,2515.94362072122,4462.92134831461,2116.37472938398,2132.20128390971,54084.7771657486,54084.7771657486,0,26865.9000390011
430000,湖南省,2005,5535.89881370644,2610.12762453685,5749.39626448201,5869.80974033744,6050.27403035413,5545.15252189671,6773.34830619502,5976.32292112395,2039.57382039574,2039.57382039574,,4832.31157591057,,2818.18181818182,2047.78156996587,2272.72727272727,2048.41040462428,2137.89417423838,1822.03389830508,1818.18181818182,4414.29689538221,3522.01257861635,1308.59761484099,1569.40211280932,2305.29570088019,1438.5422205679,1271.63588390501,,856.521739130435,2602.96034258052,1979.31034482759,,2540.88258164852,4307.07070707071,2128.2330601639,2149.94200147633,51329.1411042945,51329.1411042945,0,24061.4376410411
430000,湖南省,2004,5553.10153341326,2410.19698725377,5803.73569490785,5923.16760448695,6149.06748743556,5560.81657998913,6780.68258871393,6212.84846711056,1912.01575837164,1912.01575837164,,4580.57514921324,,2927.92792792793,2061.88634335019,2074.17582417582,2015.73114050769,2121.51817988518,1830.45128637706,1978.02197802198,4073.28244274809,3160.70278723209,1210.35058430718,1590.80550143005,2247.45568896512,1469.02973288471,1267.11491442543,,1460.0,2563.7986098065,2022.22222222222,,2432.71805273834,4558.08383233533,2142.75526375368,2186.14223088164,52074.4710860367,52074.4710860367,0,23950.1168770453
430000,湖南省,2003,5392.58994346316,2351.76674451895,5690.87673891944,5802.05845855449,6070.94469762286,5294.75936011182,7643.55557685855,5784.48503348477,1910.11235955056,1910.11235955056,,4436.27704731339,,2818.62745098039,1845.04792332268,2103.99032648126,1912.01526613508,2002.92618939509,1702.61941448382,1747.57281553398,4020.97640154826,3181.98428649735,1173.46571695805,1448.58947174334,2091.47185850415,1320.12852783598,1206.24290578888,,962.5,2352.96173335663,2934.88372093023,,2303.63164721141,3308.67346938776,1989.06017435679,2028.50579993109,49684.3575418994,49684.3575418994,0,23810.4256113496
430000,湖南省,2002,5376.16844023841,2261.7853560682,5749.20051192642,5720.98337007016,5983.69635808151,5126.90686963055,7271.02665714919,5985.78910985856,1838.04369613149,1838.04369613149,,4366.64101718515,,3272.4384432089,2001.56576200418,2217.82178217822,2106.13256246128,2263.7606578881,1902.43902439024,1847.82608695652,4325.3118306665,3086.40804325145,1184.4,1333.92393736018,2114.4,1181.7,1162.17948717949,,560.44776119403,2401.95663670016,3233.07692307692,,2359.17127071823,3499.11504424779,1991.24025210982,2049.61823094091,55416.3,55416.3,0,24303.4005513807
430000,湖南省,2001,5622.33359220956,2361.72645419465,5854.2232005617,6014.58832788032,6308.62956812881,5754.12714622624,6762.69772833293,6575.72901071413,1945.10089074714,1945.10089074714,,4266.28118165981,,3027.75441547519,2137.76722090261,,2083.89991841175,2220.25739267119,,,4156.666496451,3191.81274698551,1271.41327623126,1504.97738052206,2061.9,1405.7,1056.62162162162,417.931034482759,980.0,2029.79954536061,2586.11111111111,,2002.08333333333,3463.49206349206,1898.92673821745,1959.97925042148,55210.8,55210.8,0,23936.8606531657
430000,湖南省,2000,5502.89270164417,2344.61325966851,5651.72895022484,5880.33360980555,6140.75614075614,5789.68201609711,6898.89737870375,6171.02455710829,1964.586846543,1964.586846543,,4491.921005386,,3032.7868852459,2200.0,,2016.2932790224,2079.68901846453,,,3955.43175487465,3125.0,1082.19178082192,1490.34010695187,2052.0,1394.3,1073.08209959623,690.41095890411,715.492957746479,1991.80187873612,2289.10891089109,,1964.44246737841,3547.5,1886.50838303139,1951.73842098657,46065.0,46065,0,24711.9524622711
440000,广东省,2019,,4684.2,5788.3,5904.18649302947,5993.6,5850,,,3571.4,,,4626.7,,,,,2835.5,2775.6,,,4810.6,4886.3,,,3191.78890797762,2018.53821607658,1871.20595781964,,,,2892.30769230769,,,,,2441.90621777593,,84551.0898071842,,
440000,广东省,2018,5548.43238619459,4667.44627978366,5358.50148506847,5693.39015171345,5774.17351557299,5958.00712591904,,5611.47437249525,3571.42857142857,3571.42857142857,,4541.97201865423,3333.33333333333,2500.0,3424.65753424677,,2747.86845310597,2739.85530040893,2479.33884297521,2777.77777777778,4738.00110104599,4881.51658767772,,3115.94738419543,3140.06940890943,2382.1260636711,1834.37693800388,,,2772.37354085603,2772.37354085603,,,,2479.34026188078,2432.94248878051,81868.0643422728,81868.0643422728,,26176.0829451215
440000,广东省,2017,5570.08821760687,4663.94531417336,5390.75319236686,5712.16098087522,5795.56748818299,5963.99942447446,,5644.55639056041,3192.50180245133,3192.50180245133,,4517.73909247544,2500.0,3350.0,3655.38295770854,,2750.1061235772,2720.32565553689,2514.07594252511,2759.54198473282,4771.07201350241,4881.00358983584,,3052.36200034772,3084.23166428375,2445.23744735407,1692.22273139733,,,2580.46703919052,2241.51438495809,,,,2448.38855378995,2395.14483733378,79421.4266275623,79421.4266275623,,25891.829157899
440000,广东省,2016,5529.56143126875,4610.10158831592,5312.9799154485,5668.87172716491,5755.90380740337,5980.51808406876,,5554.94973427984,3296.64191929607,3296.64191929607,,4474.65817767038,2436.0,3633.33333333333,3619.51471347445,,2746.78870379815,2671.66571761036,2569.32549419008,2785.71428571429,4761.99856810088,4755.48508221352,,3015.21780330357,3035.90670618599,2936.24629160092,1670.45447210828,,,2557.70612538172,,,,,2470.3836842329,2397.37085481905,78156.8133000985,78156.8133000985,,25519.3217433934
440000,广东省,2015,5524.37857440691,4762.88409420893,5355.19623250977,5668.32970741071,5767.07465474434,5902.5185518327,,5646.35735043592,3308.82352941176,3308.82352941176,,4350.1341081806,2400.0,3333.33333333333,3370.25316455696,,2675.44256365175,2620.59563758389,2448.27586206897,2443.43891402715,4800.32638674042,4988.49252013809,,2962.62021842479,2984.54084940257,1778.00444787443,1586.50793372747,,,2559.70866279715,2559.70866279715,,,,2475.14795635034,2420.33715462676,77619.1313080172,77619.1313080172,,25199.732628944
440000,广东省,2014,5512.89263095186,4763.20314879469,5368.40318193814,5664.65968985961,5765.86664483741,5857.47872816838,,5684.04527637789,3214.28571428571,3214.28571428571,,4337.79817894499,2500.0,5000.0,3367.02127659574,,2652.25153481915,2599.04153354633,2482.75862068966,2600.0,4767.99828209354,5113.89012952211,,2895.12612742272,2923.00913251493,1550.37536089768,1457.50627416786,,,2502.26049983817,2513.15098879135,,1000.0,,2451.12157617593,2399.27197237112,78566.1463465843,78566.1463465843,,24538.5100399148
440000,广东省,2013,5305.38491767005,4732.19505119992,5061.52532519316,5411.52033171916,5474.66286657093,5755.27966775647,,5221.47294289606,3428.57142857143,3428.57142857143,,4620.52307808431,2426.47058823529,4615.38461538462,3496.62162162162,,2596.5528675021,2545.35752401281,2361.11111111111,2417.06161137441,4967.96804913003,5054.58201666188,,2819.88602850759,2847.2061309374,1424.47745153841,1348.21642256164,,,2469.76786830347,2479.65451295524,,1428.57142857143,,2417.44261432993,2374.61067251936,80310.2015940761,80310.2015940761,,24488.354075825
440000,广东省,2012,5557.57706528214,4689.89566355583,5570.6802562014,5694.94339192151,5779.11951561776,5710.46894370111,,5842.49156521911,3214.28571428571,3214.28571428571,,4620.28985507246,2333.33333333333,4285.71428571429,3472.66881028939,,2510.48526298999,2460.0999516363,2417.21854304636,2592.59259259259,5059.8062569012,5024.34077079107,0.0,2756.74514873153,2786.90494227655,1369.649567859,1192.26894972888,,,2425.25620439433,2435.18237597226,,1500.0,,2429.546015261,2398.20711113692,80819.4178106946,80819.4178106946,0,24459.2611602617
440000,广东省,2011,5429.14614701116,4666.09680744475,5355.75892528558,5569.24672405156,5651.42423342449,5683.53439046996,,5622.01397754643,3020.13422818792,3020.13422818792,,4559.6672956217,2666.66666666667,3750.0,3705.50161812298,,2354.91409012103,2258.87474882786,2373.85321100917,2435.89743589744,4953.303650189,4968.02754549926,0.0,2684.82303303809,2719.33349274024,1299.24820779921,1170.4689722307,,,2397.31635310106,2403.15266777243,,1800.0,,2320.54125142677,2285.89353591025,80158.9527517543,80158.9527517543,0,23749.9455776278
440000,广东省,2010,5234.6085436363,4637.43117109977,5180.86438066217,5358.32325040357,5431.32408367456,5429.53257790368,,5432.99145749842,2871.58281644843,2871.58281644843,,4442.79645348694,2333.33333333333,3750.0,3715.3823857498,,2318.56068043534,2312.04781377792,2323.94366197183,2467.53246753247,4928.43455908795,4855.42704626334,0.0,2619.25540957995,2654.36758150236,1258.38041351117,1082.82782092798,,,2454.91453316816,2464.9591209058,,1500.0,,2303.26071730933,2268.94281115943,78790.4001051763,78790.4001051763,0,23172.1390276416
440000,广东省,2009,5203.24948157929,4497.9114362374,5097.26955975226,5327.46380561698,5399.2958128482,5496.68406942289,,5308.60953256906,2857.14285714286,2857.14285714286,,4481.10377924415,2333.33333333333,2500.0,3946.18834080718,,2273.52172692802,2271.43573458131,2214.53287197232,2168.67469879518,4943.88630247694,4587.10708577517,0.0,2558.31941485257,2597.09625570534,1234.614525667,1002.5652156309,,,2409.21235297772,2416.18264364618,,1500.0,,2170.60482729887,2127.60333901245,78736.171958546,78736.171958546,0,22648.9077065864
440000,广东省,2008,4988.07290126226,4371.76789649485,5006.32474123118,5103.11801160613,5153.32066482609,5092.66202463846,,5209.19676337083,2884.61538461538,2884.61538461538,,4424.65741326505,2570.09345794392,2988.04780876494,4588.17161975989,,2231.18881589828,2235.40695373923,2008.03212851406,2101.44927536232,4831.11733039769,4438.66374589266,0.0,2522.364703372,2564.8213091427,1172.77049651749,1072.49849640054,,,2034.33783317584,2036.55697106623,,1500.0,,2102.726393056,2061.84947818889,77604.9194375181,77604.9194375181,0,21922.5200806626
440000,广东省,2007,5189.57291120557,4383.5345281244,5228.37015064453,5331.77021579521,5394.79112876136,5313.2799205899,,5471.53060543355,3000.0,3000.0,,4454.81927710843,2558.13953488372,2941.17647058824,4636.36363636364,,2201.19032867277,2206.09815750856,2116.18257261411,2136.75213675214,4950.42312399006,4350.70306038048,0.0,2503.07455537275,2534.53158950194,1368.80115218085,1158.86345986204,,,2074.83240201841,2077.25611629604,,1500.0,,2132.33761338214,2089.0308950701,78724.6691779078,78724.6691779078,0,22130.429997745
440000,广东省,2006,5036.83783783784,4324.47055186273,5150.99809281628,5180.54482225657,5231.38453087988,5041.05509466071,,5410.02262744576,2500.0,2500.0,,4517.42326468773,2812.5,2307.69230769231,3244.27480916031,,2304.7619047619,2309.59752321981,2070.55214723926,2116.56441717791,4818.95815542272,4394.32485322896,0.0,2454.5256051896,2483.63437743359,1357.79816513761,1060.46511627907,,,2283.01417557821,2283.01417557821,,,,2098.06451612903,1999.47429906542,79054.768488974,79054.768488974,0,21937.4094487982
440000,广东省,2005,5006.17441234524,4259.96376811594,4982.24057989943,5171.09171830002,5225.43974550898,5200.88940448569,,5248.45902828136,2850.0,2850.0,,4500.0,2700.0,2670.0,4415.0,,2251.0,2251.5,2055.0,2070.0,4800.24197722567,4305.0,0.0,2422.08465469794,2451.75697248325,1424.32045779685,1006.41025641026,,,2616.58354114713,2616.58354114713,,,,1992.1776245934,1907.88147003319,75556.8803561184,75556.8803561184,0,22327.1448316607
440000,广东省,2004,4982.61461805929,4196.18528610354,4607.6589127195,5168.63781003444,5250.72463768116,5715.26018320016,,4822.21004106647,2850.0,2850.0,,4065.0,2700.0,2595.0,4415.0,,2222.63948100093,2251.5,2055.0,2070.0,4650.0,4095.0,0.0,2451.33613737706,2481.79015350664,1349.23780487805,1034.21052631579,,,2589.0625,2589.0625,,,,1984.40366972477,1888.79730236043,73408.0854158403,73408.0854158403,0,22305.0651015549
440000,广东省,2003,5160.3593203218,4119.71830985915,5025.9033379238,5385.18388944768,5493.75762695954,5593.25357913316,,5402.41267554915,2805.0,,2805.0,3915.0,2355.0,2370.0,4305.0,1290,2055.0,1950.0,1980.0,2355.0,4674.8482449195,4005.0,0.0,2449.15705147367,2478.0526735834,1456.36623748212,1051.41242937853,,,2633.33333333333,2636.36363636364,,2400.0,,2004.61384152457,1916.53322658126,72660.21271143,72660.21271143,0,21627.8034899778
440000,广东省,2002,5141.29871755205,4065.07611113534,5014.81152104614,5352.92652763181,5478.39632696565,5568.42736523469,,5395.7883888098,2999.06279287723,,2999.06279287723,3767.53365757384,2075.47169811321,2500.0,4226.24877571009,1250,2184.39974515336,1870.58823529412,1943.00518134715,1889.76377952756,4697.2098523159,4006.37377646255,0.0,2349.5,2387.1,1199.1,1064.76859158105,,,2616.33211678832,2752.67930750206,,998.043052837573,,1968.84238369379,1901.3639759398,76640.8,76640.8,0,21653.6552349638
440000,广东省,2001,5119.33708727924,4101.18975108621,5080.1731317373,5359.60341159709,5479.60815926865,5389.7314927572,,5567.9212759192,2758.00711743772,2758.00711743772,,3962.32148283197,2121.21212121212,2400.0,3950.69532237674,,2107.73619734855,1969.81731532963,,,4542.14184492881,4287.529112852,0.0,2289.1,2337.8,911.5,1091.74311926605,,,2635.41666666667,2644.68085106383,,2200.0,,1905.66619915849,1843.28849653601,74173.2,74173.2,0,21156.9812865393
440000,广东省,2000,5315.75609314125,3943.22976601458,5108.59047414256,5600.59336176525,5768.82548431547,5940.17812132415,,5609.14500469778,2846.71532846715,,2867.64705882353,4020.07395668251,1818.18181818182,2500.0,2642.27642276423,,2032.71028037383,1929.82456140351,,,4603.04401480872,4113.20754716981,0.0,2291.2,2346.3,818.5,1024.72727272727,,,2612.38095238095,2593.20388349515,,3600.0,,1996.7845659164,1921.91621411947,70373.4,70373.4,0,21926.5557865558
450000,广西壮族自治区,2019,,1915.9,4584.5,5394.96799293874,5791.0,5894,,,1584.2,,,4502.5,,,,,1615.9,1583.8,,,1848.7,2345.7,1030.55705300988,,3075.59947714878,983.874709976798,3839.80996068152,,,,2973.03044280443,,,,,1477.96634106155,,84142.8912752884,,
450000,广西壮族自治区,2018,4899.14778810329,1985.08853681267,4626.33115587389,5447.21256625488,5798.63627285955,5951.97732965615,6961.7824996311,5461.25461254613,1666.66666666667,1666.66666666667,,4678.06238557227,2392.24137931035,2810.81081081081,1079.58477508652,,1683.39768339768,1654.89714461161,1455.98194130926,1428.57142857143,1894.63852045582,2465.93489780469,1058.08896210873,2738.88816735903,2963.67800151197,957.787895840794,3988.97687742301,,2633.9840970267,2861.7625155151,3077.79286073404,,1859.21717171717,,1721.72641238887,1614.88753376692,82274.3024675202,82274.3024675202,,23839.8897455667
450000,广西壮族自治区,2017,4803.58728905777,1991.79660901354,4544.51014661604,5327.30635059851,5660.07821534639,5799.02245661521,6864.79221311207,5327.61584928024,1654.7131147541,1654.7131147541,,4594.53602505961,2307.69230769231,2857.14285714286,1071.42857142857,,1652.21004539745,1624.92961578464,1411.76470588235,1413.0,1789.95355773855,2486.49662399395,1179.45466074826,2713.49608649861,2951.08660302108,1041.87935467044,5939.41405990946,,2709.22970159611,2987.64415156507,2828.7649145437,,3898.33641404806,,2126.77906722137,2122.41638481774,81408.6372377267,81408.6372377267,,23451.6894293556
450000,广西壮族自治区,2016,4898.04494333102,2022.33286980993,4597.39065838431,5429.77740673533,5803.8737123639,5994.99317049599,6613.57656289986,5495.27889282022,1640.625,1640.625,,4571.59591985589,2205.88235294118,3000.0,955.882352941177,,1588.41122662948,1532.84671532847,1518.21862348178,1500.0,1782.89398302991,2520.52845528455,1127.17536813922,2680.60744847535,2922.77272572013,1043.88491900183,5821.46213623654,,2759.70548862115,2856.85071574642,2702.92014302741,,3785.97122302158,,1772.25860839115,1689.16949975716,78455.2721315543,78455.2721315543,,23038.0983235659
450000,广西壮族自治区,2015,4857.1883074102,2270.01940708366,4553.22957936655,5360.68910743706,5736.26094610807,5954.43596442778,6490.23995385951,5414.24094777712,1653.18958218706,1653.18958218706,,4496.83901647178,2301.6341991172,2883.84206215849,998.568922963299,,1542.67371546202,1480.19473337583,1372.73874370052,1593.16920234501,1955.71111957597,2876.25695593821,1108.53391684902,2612.98640887499,2824.95192085572,1058.66451482752,4932.29684088839,,1579.0413054564,2737.30342871874,2600.72158749248,,3558.77034358047,,1735.79937304075,1658.34367245657,77073.2629585546,77073.2629585546,,20937.9625023105
450000,广西壮族自治区,2014,4927.99980894994,2346.83318082516,4646.80822870205,5420.80198105857,5755.93305611977,5921.74463102915,6549.64608971081,5474.26034076087,1345.06266756375,1345.06266756375,,4551.43170230932,2391.47872616372,2927.74971324286,1042.69817877743,,1489.82194445506,1368.77982781111,1418.35924464736,1351.69780862163,2095.47195553356,2867.57515661562,1083.0809173518,2592.08771887612,2811.35644730452,1034.0335786949,4249.22386140412,,1522.12652212652,2730.30801786974,2618.15754339119,,3557.08661417323,,1634.22546634225,1547.83444532398,73530.0011742504,73530.0011742504,,20634.8192580478
450000,广西壮族自治区,2013,4877.74452176584,2665.72178200577,4510.2580316766,5337.19717609373,5650.03585932781,5984.16742475857,6144.86915882686,5252.1642443339,1403.74365953618,1403.74365953618,,4516.32175762722,2444.96052684077,2839.48111506142,1079.65736600148,,1490.22382279197,1391.59921677166,1255.43941866997,1325.22050435275,2175.4697953337,3348.2694684796,1066.46126760563,2583.44235561774,2770.78367324174,1012.94343240652,3534.70412992105,,1637.53846153846,1684.8635235732,1467.59493670886,,3461.69772256729,,1760.73875208295,1719.98894111142,72031.8702542812,72031.8702542812,,20283.5699319469
450000,广西壮族自治区,2012,4789.16742590211,2549.04039954821,4420.75993348702,5230.60655624697,5550.76298794555,5861.04150939361,5882.20497767439,5205.83932687925,1313.62102430901,1313.62102430901,,4309.71781657979,2608.80499677395,2669.0081890072,1697.51010064059,,1514.77684511905,1619.00890169488,1310.72139862887,1501.36924007176,2091.32412669492,3321.03336249567,1009.61098398169,2535.57820497357,2711.12166968591,1004.51348182884,2993.78598342331,,1666.10738255034,2431.77323665129,2332.19261794182,,3317.39130434783,,1833.60887419338,1824.76383265857,69410.8760097303,69410.8760097303,0,20145.4507526166
450000,广西壮族自治区,2011,4586.31669152161,2439.97374232882,4213.15325295524,4986.15395880127,5216.18104356264,5635.44048661147,5415.78070970534,4785.48297333606,1384.72307648103,1384.72307648103,,4318.53834007336,2464.25449364177,2843.06083423049,1899.96442296037,,1696.87295286058,1796.32224846075,1447.6021709653,1780.59694885642,2267.5838631525,2871.32590705213,973.842195540309,2477.45891623033,2640.50148905702,1037.81133049426,2468.13307911572,,1719.91084695394,2631.62411499678,2570.85020242915,,3183.98268398268,,1760.43052364252,1734.18021145652,66599.1572004397,66599.1572004397,0,21592.4462341213
450000,广西壮族自治区,2010,4567.91941027884,2326.43893178817,4227.75740561934,5022.58996266005,5353.87581685568,5509.31572585981,5359.55864657909,5199.93027141563,1330.91354699798,1330.91354699798,,3870.44914117894,2467.41287208608,2828.39087086744,1098.87721872936,,1397.15791232033,1496.57501044474,1408.95169262035,1546.20762799004,1873.95806078966,2694.79848107054,928.251121076233,2376.98533381666,2551.19713882247,943.260590500642,1970.70116345644,,1400.56818181818,2394.52054794521,2335.34482758621,,2978.72340425532,,1690.29003783102,1693.89632107023,66583.2943663026,66583.2943663026,0,19497.3993417072
450000,广西壮族自治区,2009,4738.16616829349,2213.98439465057,4398.76253223446,5130.20336333737,5392.76568429358,5596.00407101801,5833.27826659683,5125.43072075234,1478.20432742011,1478.20432742011,,4208.95641054984,2581.34993660091,2787.85793152899,1201.66290152112,,1608.06557427147,1650.93591570702,1979.21058958716,2000.25674315586,2409.7280468214,3367.96148879889,922.767857142857,2324.54681439019,2474.56475833587,1083.26596604689,1740.44085382925,,1160.57692307692,1924.31906614786,1830.38793103448,,2796.0,,1866.10169491525,1913.83955909369,70835.7101082896,70835.7101082896,0,21220.7875264883
450000,广西壮族自治区,2008,4671.42186268539,2202.65140443057,4424.63387476547,5018.11038617836,5226.69124021974,5306.97946235503,5812.00791811788,5056.59264019452,1338.2289490363,1338.2289490363,,4228.7918740481,2422.4362806469,2791.28460321453,1232.56367942909,,1584.15511650901,1634.34848050372,1899.20781449876,2151.46091193675,2434.16465471651,,889.867841409692,2299.87748851455,2434.89048796317,966.292134831461,1450.58799820732,,,2069.31407942238,2000,,2783.67346938775,,1661.29587155963,1660.84254143646,75367.4718137367,75367.4718137367,0,21115.8113671602
450000,广西壮族自治区,2007,4670.29238252828,2353.36890230348,4358.94482933905,5011.45039916342,5231.26204583613,5414.17732177697,5751.00974927962,4969.23404334632,1538.86525770604,1538.86525770604,,4162.42818771569,2356.01931302835,2540.28629217678,1214.32257188496,,1542.40161277179,1578.29266256048,1867.39972924007,2379.95227442613,2542.58875415852,,841.40243902439,2243.096062393,2413.24279811885,1108.6230228471,1150.02384588264,,,2084.11867364747,2047.41873804971,,2468.0,,1714.28571428571,1762.29508196721,75123.0088527949,75123.0088527949,0,21246.2908087577
450000,广西壮族自治区,2006,4556.30473637176,2175.48076923077,4283.25838870155,4879.85908423409,5138.96103780048,5262,5638.5,4944.0,1557.0,1557.0,,3844.85408057851,2292.49011857708,2709.92366412214,1418.80341880342,,1485.0,1522.5,1795.71663920923,1590.90909090909,2521.5,,833.333333333333,2162.16169837802,2294.53102453102,1101.69491525424,995.6,,,2090.52453468697,2005.39033457249,,2954.71698113208,,1713,1744.18604651163,76036.2508943477,76036.2508943477,0,20564.9168286887
450000,广西壮族自治区,2005,4254.04725130141,2107.2319201995,3932.24473672692,4679.66479691829,4952.97407219115,5056.13051356846,5691.79784589892,4767.23164020209,1682.24299065421,,1682.24299065421,3682.47351050895,1785.71428571429,2222.22222222222,1267.60563380282,1020.40816326531,1437.74527292187,1477.22043258168,1374.04580152672,0.0,2421.05263157895,,536.144578313253,2011.68136521379,2261.99638959547,1044.76724991746,932.186234817814,,,2021.92816635161,1981.81818181818,,2453.33333333333,,1579.10876856732,1414.06025824964,68949.8287854468,68949.8287854468,0,19469.0035180701
450000,广西壮族自治区,2004,3982.96878560036,2024.69135802469,3469.30896924463,4390.86037812152,4768.25127334465,5217.03521703522,5488.2664647994,4245.33333333333,1623.93162393162,,1623.93162393162,3002.04568700989,1851.85185185185,1034.48275862069,945.945945945946,,1319.6894848271,1416.21129326047,1374.04580152672,0.0,2234.1650671785,,515.294117647059,1906.14439324117,2175.84471603163,1024.97938994229,846.892655367232,,,2031.55893536122,2010.97308488613,,2258.13953488372,,1690.55489964581,1583.68794326241,69147.6114143578,69147.6114143578,0,18971.9311581491
450000,广西壮族自治区,2003,4222.19642651297,1970.31039136302,3739.80047422499,4686.58666117744,5104.18877053007,5353.59856951274,5564.26332288402,4800.03602954423,1415.0,,1415.0,3007.0,1746.0,1921.0,870.0,,1365.0,1394.0,1313.0,0.0,2233.0,,502.816901408451,1849.47204143977,2111.88366380067,1041.36802487318,896.774193548387,,,2037.27598566308,2015.74803149606,,2256.0,,1638.08933002481,1502.84552845528,68608.0943779634,68608.0943779634,0,18583.4334866258
450000,广西壮族自治区,2002,4180.04442070342,1923.52259559676,3682.00658035295,4671.00823322986,5053.88377683827,5383.52649739007,5609.40841054882,4659.36952714536,1406.25,,1406.25,3094.36863348068,1714.28571428571,1842.10526315789,849.056603773585,,1324.35096943805,1360.0,1324.50331125828,0.0,2152.2491349481,,503.7,1793.7,2060.0,1029.9,803.805175038052,,,2033.55263157895,1994.29590017825,,2500.0,,1610.8843537415,1424.19974391805,68487.4,68487.4,0,18481.7876552394
450000,广西壮族自治区,2001,4150.03157692413,1897.72727272727,3759.74133642845,4656.01273167335,5080.04621224625,5148.4888304862,5897.62611275964,4915.88947964787,1496.59863945578,1496.59863945578,,3025.67785957982,1538.46153846154,1875.0,737.704918032787,,1332.70617748511,1376.0,,,2104.9201694363,,575.8,1742.5,2029.3,961.8,780.109739368999,,,1958.30860534125,1967.16171617162,,1879.41176470588,,1745.00683994528,1764.40349175558,63579.3,63579.3,0,18358.9440453564
450000,广西壮族自治区,2000,4180.91304466752,1730.0,3546.69464847849,4790.56705914197,5328.90163364616,5865.87515072813,5406.97674418605,4775.89594834846,1384.61538461538,,1384.61538461538,3016.21090551826,1458.33333333333,1836.73469387755,638.297872340426,,1252.78396436526,1293.53233830846,,,1981.82351216652,,474.9,1716.7,2059.3,915.2,782.970027247956,,,1976.64670658683,1980.03442340792,,1955.1724137931,,1623.27622231509,1475.10917030568,57755.3,57755.3,0,17934.1018999233
460000,海南省,2019,,4359.8,4859.4,5507.11728787329,5507.2,6049,,,,,,,,,,,3162.9,3232.9,,,4455.8,1015.4,,,2801.70685830927,,1204.6407502447,,,,1428.93530310749,,,,,1720.75092189071,,62094.2468233661,,
460000,海南省,2018,5142.078221663,4258.00193986421,4362.00923787529,5310.84924827306,5310.84924827306,6137.24099897581,,4430.64529663506,,,,,,,,,3104.02684563758,3184.07960199005,1666.66666666667,3428.57142857143,4279.00146842878,,,2675.62548920186,2717.69555366429,,1357.77658962083,,,3000.0,3000,,,,987.733333333333,,63814.8443058665,63814.8443058665,,21990.9165222319
