省份编码,省份,年份,出入境货物检验检疫批次(批),出入境货物检验检疫不合格批次(批),出入境货物检验检疫货值(万美元),出入境货物检验检疫不合格货值(万美元),出入境工业品检验检疫批次(批),出入境工业品检验检疫不合格批次(批),出入境工业品检验检疫货值(万美元),出入境工业品检验检疫不合格货值(万美元),出入境动物及动物产品检验检疫批次(批),出入境动物及动物产品检验检疫不合格批次(批),出入境动物及动物产品检验检疫货值(万美元),出入境动物及动物产品检验检疫不合格货值(万美元),出入境植物及植物产品检验检疫批次(批),出入境植物及植物产品检验检疫不合格批次(批),出入境植物及植物产品检验检疫货值(万美元),出入境植物及植物产品检验检疫不合格货值(万美元),出入境食品及化妆品检验检疫批次(批),出入境食品及化妆品检验检疫不合格批次(批),出入境食品及化妆品检验检疫货值(万美元),出入境食品及化妆品检验检疫不合格货值(万美元)
110000,北京市,2019,,,,,,,,,,,,,,,,,,,,
110000,北京市,2018,174456,1157,1145202.0707,4554.505,,,,,,,,,,,,,,,,
110000,北京市,2017,166295,3723,1227098.0,10691.0,,,,,,,,,,,,,,,,
110000,北京市,2016,185295,4406,1362518.0,12588.0,,,,,,,,,,,,,,,,
110000,北京市,2015,189627,3636,1230297.0,12648.0,,,,,,,,,,,,,,,,
110000,北京市,2014,200107,5058,1480317.0,23874.0,,,,,,,,,,,,,,,,
110000,北京市,2013,232121,3443,1946190.78917429,11347.40479808,,,,,,,,,,,,,,,,
110000,北京市,2012,240605,1946,1875524.57678176,5676.13127507,,,,,,,,,,,,,,,,
110000,北京市,2011,233136,2234,1870194.89655851,5622.28771396,185329,1380,1688657.57897921,3379.98013275,14189,352,35488.755306,298.0006,11118,298,31086.45846758,1844.83951187,22500,204,114962.103805723,99.46746934
110000,北京市,2010,183467,946,1671053.1601,7422.7527,145998,323,1545187.3447,4488.454,11154,228,26424.5756,1364.129,8656,270,21253.6261,1370.831,17659,125,78187.6137,199.3387
110000,北京市,2009,234980,829,1891625.1949,3123.6247,213013,280,1787159.3864,2510.9171,4136,29,20440.2702,32.1655,6398,158,11099.4635,430.3345,19799,381,61776.163,241.643
110000,北京市,2008,236437,875,1929294.4206,5355.279,206104,345,1827850.6238,4235.629,8074,128,21698.8149,76.0783,8122,208,19187.15,871.7539,14567,201,55307.0161,163.6876
110000,北京市,2007,218530,937,1900331.3728,4556.3404,195333,473,1838280.1046,3034.1269,12304,85,41817.0815,230.3735,15050,345,43443.334,1350.0751,20384,397,61118.2029,1414.2991
110000,北京市,2006,183869,1101,1454182.8639,3280.2334,161689,652,1401420.7583,2040.7641,14359,83,39953.5095,171.4675,12928,340,34447.667,1161.9066,20014,319,51475.5071,1093.4778
110000,北京市,2005,161883,1431,1216051.4462,5775.1804,139490,984,1160608.6715,4658.2248,14468,46,43739.3292,46.0827,12467,387,28413.2875,1085.5685,20411,263,53392.166,778.5011
110000,北京市,2004,134516,635,889126.7484,1699.3182,112225,256,844586.7325,1094.3631,13894,65,36478.4755,99.8631,13704,318,27216.7035,546.4562,20419,215,41791.2584,489.4686
110000,北京市,2003,118660,466,644877.0,2488.0,,,,,8742,30,31639.0,59.0,10002,40,15828.0,29.0,14342,52,33168.0,42.0
110000,北京市,2002,108731,654,556856.0,1451.0,,,,,7739,2,7948.0,,6714,,17386.0,,8174,55,20304.0,23.0
110000,北京市,2001,,,,,,,,,,,,,,,,,,,,
110000,北京市,2000,,,,,,,,,,,,,,,,,,,,
120000,天津市,2019,,,,,,,,,,,,,,,,,,,,
120000,天津市,2018,273265,16484,6165759.8973,869083.6641,,,,,,,,,,,,,,,,
120000,天津市,2017,308095,48951,5515523.0,1100836.0,,,,,,,,,,,,,,,,
120000,天津市,2016,302871,28021,4342094.0,773396.0,,,,,,,,,,,,,,,,
120000,天津市,2015,288518,19141,4706099.0,752521.0,,,,,,,,,,,,,,,,
120000,天津市,2014,369193,17889,6717314.0,925124.0,,,,,,,,,,,,,,,,
120000,天津市,2013,539352,12598,7666569.50526601,960405.03780346,,,,,,,,,,,,,,,,
120000,天津市,2012,617952,13186,8421997.72548782,796292.477704393,,,,,,,,,,,,,,,,
120000,天津市,2011,595703,11813,8012241.6662324,757152.70078647,494681,6266,6851558.06983198,385118.604511,31472,2006,198527.20709621,12644.0746,44295,2408,665406.78545803,341896.09439156,25255,1133,296749.60384618,17493.92728391
120000,天津市,2010,502477,8423,6867144.1766,622983.829,439878,5240,6012272.3639,329530.3537,21352,639,112611.2914,9011.0543,18736,1859,514663.4872,269960.987,22511,685,227597.0341,14481.434
120000,天津市,2009,447533,4231,4838051.9535,472308.3927,390283,3045,4233647.5297,282004.946,9728,152,52194.6285,782.4038,20516,345,209950.3231,146413.218,34181,692,317090.3065,42741.5671
120000,天津市,2008,453240,4706,6189515.7432,733187.673,390265,3409,5266015.8464,418093.5453,15385,51,88856.6776,1895.7092,29772,970,557397.1426,273233.3475,19202,277,262211.9264,39964.768
120000,天津市,2007,416944,3861,5192311.7113,316250.5863,372671,2655,4680508.6106,258649.9821,20270,363,108012.5891,3030.9311,72444,1364,559033.0112,66763.6587,39699,996,470355.3331,50063.7203
120000,天津市,2006,358382,3894,4280903.5416,284951.4949,314190,2370,3974905.3588,200950.2437,20076,141,91565.6976,1689.1879,73703,2266,388131.7285,112010.4069,40190,1354,269448.7992,75294.6278
120000,天津市,2005,339587,3242,3573960.8264,256595.0064,297410,1951,3308042.4327,183670.5729,17809,156,88839.6403,1584.6081,70381,1611,330156.0793,88970.5962,38852,1076,233433.8313,69990.5179
120000,天津市,2004,300637,2238,3111384.6149,149517.2896,262527,905,2842065.4409,63573.003,15216,153,95608.6292,3356.6228,68587,1318,358304.9776,87701.3743,35613,1180,246995.0554,83273.196
120000,天津市,2003,276820,766,2067566.0,25078.0,,,,,12960,107,81815.0,1467.0,84041,437,292719.0,23053.0,34648,442,183707.0,23647.0
120000,天津市,2002,206597,696,1341891.0,23070.0,,,,,8150,22,38830.0,10.0,42633,,132631.0,,13114,59,52752.0,2058.0
120000,天津市,2001,,,,,,,,,,,,,,,,,,,,
120000,天津市,2000,,,,,,,,,,,,,,,,,,,,
130000,河北省,2019,,,,,,,,,,,,,,,,,,,,
130000,河北省,2018,111751,2489,3748014.4916,684654.4882,,,,,,,,,,,,,,,,
130000,河北省,2017,124599,4491,3528756.0,613686.0,,,,,,,,,,,,,,,,
130000,河北省,2016,120547,3088,2469184.0,363104.0,,,,,,,,,,,,,,,,
130000,河北省,2015,105662,3145,2985860.0,609725.0,,,,,,,,,,,,,,,,
130000,河北省,2014,103995,2299,4265436.0,782987.0,,,,,,,,,,,,,,,,
130000,河北省,2013,154912,2396,4571896.45586748,865771.909760666,,,,,,,,,,,,,,,,
130000,河北省,2012,190847,2456,4638892.72754147,852965.622584419,,,,,,,,,,,,,,,,
130000,河北省,2011,170411,2251,4029308.23431876,947600.03616,113968,1742,3622750.39513459,882373.7116,10002,47,103267.979644,653.6674,21593,388,168415.204592,63786.7877,24848,74,134874.654948173,785.86946
130000,河北省,2010,164503,1703,2800261.0833,575516.2176,112090,1071,2465822.6773,478874.5749,9196,23,71221.6431,129.9618,19834,548,162036.7503,96063.706,23383,61,101180.0126,447.9749
130000,河北省,2009,137025,1315,1868263.4256,372690.3969,96387,1108,1628294.5285,293355.3311,5144,1,25082.93,3.4191,13827,112,120014.0072,78949.4914,22490,92,92866.4006,373.0536
130000,河北省,2008,169354,1320,2562784.0916,418857.9692,116339,762,2218536.1175,302297.5375,8210,17,51988.2512,330.3278,22720,464,200174.0751,116009.0007,21555,75,89487.1622,211.268
130000,河北省,2007,164844,848,1850431.3457,130147.6864,130052,681,1662272.5581,79824.812,15463,11,76370.8076,21.704,31372,353,177809.2319,51627.7295,30970,159,156286.4495,50304.0938
130000,河北省,2006,142289,1011,1388911.8182,46969.1728,111201,760,1244579.5261,6151.527,19386,5,98649.7482,10.4567,26715,871,136823.8808,44561.6162,27900,250,120243.8696,40801.4458
130000,河北省,2005,127932,665,1305006.7039,50919.4414,101837,503,1143085.5711,10259.6338,25350,20,181095.0294,204.9407,21367,481,141603.2449,42730.5011,22801,160,125865.4177,40631.714
130000,河北省,2004,97467,349,811135.5393,36918.3419,74588,280,679315.1399,9066.9028,13358,5,72391.6353,7.1268,17375,241,109963.3559,31843.5937,19664,69,101371.0121,27851.4391
130000,河北省,2003,84594,376,595352.0,30767.0,,,,,10615,82,52345.0,455.0,14745,63,87445.0,12985.0,18667,64,94890.0,12980.0
130000,河北省,2002,66999,289,468457.0,7579.0,,,,,3889,,19872.0,,7829,,70779.0,,8090,11,19233.0,14.0
130000,河北省,2001,,,,,,,,,,,,,,,,,,,,
130000,河北省,2000,,,,,,,,,,,,,,,,,,,,
140000,山西省,2019,,,,,,,,,,,,,,,,,,,,
140000,山西省,2018,15194,65,106342.533,1521.5169,,,,,,,,,,,,,,,,
140000,山西省,2017,21414,114,152341.0,3765.0,,,,,,,,,,,,,,,,
140000,山西省,2016,17749,154,128985.0,2553.0,,,,,,,,,,,,,,,,
140000,山西省,2015,12748,112,162262.0,2947.0,,,,,,,,,,,,,,,,
140000,山西省,2014,12264,238,173362.0,35251.0,,,,,,,,,,,,,,,,
140000,山西省,2013,19562,298,468753.868972572,11488.65136628,,,,,,,,,,,,,,,,
