省份编码,省份,年份,全社会固定资产投资(亿元),农、林、牧、渔业全社会固定资产投资(亿元),采矿业全社会固定资产投资(亿元),制造业全社会固定资产投资(亿元),电力、燃气及水的生产和供应业全社会固定资产投资(亿元),建筑业全社会固定资产投资(亿元),交通运输、仓储和邮政业全社会固定资产投资(亿元),信息传输计算机服务和软件业全社会固定资产投资(亿元),批发和零售业全社会固定资产投资(亿元),住宿和餐饮业全社会固定资产投资(亿元),金融业全社会固定资产投资(亿元),房地产业全社会固定资产投资(亿元),租赁和商务服务业全社会固定资产投资(亿元),科学研究、技术服务和地质勘查业全社会固定资产投资(亿元),水利、环境和公共设施管理业全社会固定资产投资(亿元),居民服务和其他服务业全社会固定资产投资(亿元),教育全社会固定资产投资(亿元),卫生、社会保障和社会福利业全社会固定资产投资(亿元),文化、体育和娱乐业全社会固定资产投资(亿元),公共管理和社会组织全社会固定资产投资(亿元),国际组织全社会固定资产投资(亿元)
500000,重庆市,2008,3979.5921,113.5255,88.4143,1036.3908,202.3388,63.2133,449.1964,57.5472,20.849,19.7209,2.3603,1197.3231,40.855,7.9564,481.4865,3.9768,79.8555,23.8194,36.2555,54.5074,
500000,重庆市,2007,3127.7376,73.1029,61.9588,741.9944,216.2643,29.423,353.4311,42.4141,17.1006,18.9156,3.7382,996.8029,14.601,4.7199,399.1737,1.9298,74.1628,18.7038,25.1709,34.1298,
500000,重庆市,2006,2407.3568,64.0005,45.8077,441.4662,231.9784,22.2649,263.3865,43.9546,20.2359,11.5988,1.3504,760.9185,7.0399,4.7482,309.5085,2.918,59.2291,15.6413,19.4248,81.8845,
500000,重庆市,2005,1933.1582,45.0509,36.3271,336.366,160.55,35.9447,228.2716,40.4448,26.1937,10.2556,3.2376,613.4985,14.8509,1.4829,219.7875,0.576,68.3003,19.6033,18.167,54.2497,
500000,重庆市,2004,1537.05,29.49,18.0,239.98,114.78,23.42,169.62,49.2,23.84,7.93,1.54,519.75,7.99,1.43,204.59,1.33,51.79,14.38,12.93,45.04,
500000,重庆市,2003,1161.5118,19.09,7.82,150.22,88.84,53.43,95.68,41.85,13.93,8.37,2.7,411.8,4.5,4.01,146.32,1.2,37.55,9.4,9.77,55.03,
500000,重庆市,2002,899.26,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2001,697.0277,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2000,572.59,,,,,,,,,,,,,,,,,,,,
510000,四川省,2019,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2018,,,,,,,,,,,,,,,,,,,,,
510000,四川省,2017,31902.085,1491.9135,423.8399,6916.5,1707.1114,75.8431,4492.6235,286.661,463.5853,410.347,27.6881,8366.919,535.4818,92.5131,4784.243,69.4721,711.2327,479.3406,319.1208,247.6492,
510000,四川省,2016,28811.9544,1190.039133,419.5431,5910.914477,1773.406256,23.85749,3737.95317,292.867,508.153985,354.523577,21.3049,8543.061764,401.154516,96.1578,3977.0648,60.894401,579.3258,402.1283,234.746134995341,284.8578,
510000,四川省,2015,25525.9,868.655664,517.204807,5193.3669,1585.068292,64.082265,3087.709942,267.3638,573.909607,424.918548,22.9767,7992.772558,274.350161,151.915786,3255.379858,60.761417,483.742437,310.586313,203.594878,187.5401,
510000,四川省,2014,23318.5666,608.93505,423.1235,4991.09863,1538.87542,13.4967,2979.83428,91.8277,577.65527,371.86715,27.6675,7546.90768,235.5805,83.1118,2723.118,55.01393,411.6925,208.0245,182.9997,247.7368,
510000,四川省,2013,20326.1081,527.5602,443.18629,4940.70604,1378.94822,14.37808,2131.65812748621,103.2771,449.114,356.368004522016,62.4511,6479.1095,135.55444,38.228,2361.6416,37.21654,301.8509,167.2507,194.3706,203.2386,
510000,四川省,2012,17040.0,443.0388,465.7271,4327.5332,1280.9773,33.6809,2086.5584,66.5333,324.8602,253.5785,46.4099,5017.5345,110.8578,60.2467,1801.7647,60.347,202.2418,149.9055,162.8016,145.3791,
510000,四川省,2011,14222.2224,361.5978,409.227,3893.1912,1048.0921,11.5251,1742.7491,79.8744,223.8284,155.3107,31.7837,3993.8683,135.4474,44.5766,1371.8609,31.6256,208.3927,123.9938,140.6387,214.6389,
510000,四川省,2010,13116.7166,473.4,437.0,3368.7,1000.4,138.8,1576.2,111.8,163.0,121.1,10.6,3157.5,111.3,25.9,1548.8,63.1,264.4,150.2,157.0,237.5,
510000,四川省,2009,11371.8725,441.4007,322.0877,3016.9201,815.8351,75.9119,1249.9726,143.3431,122.9453,88.8126,7.7878,2749.4248,89.7126,20.2929,1397.845,61.4888,366.4525,154.3712,82.6363,164.6315,
510000,四川省,2008,7127.813,268.441,205.2774,2018.6186,614.4981,40.9208,628.4574,95.015,66.5445,68.7715,3.4874,1791.0205,32.1557,19.1293,946.407,48.8904,124.8461,48.3958,41.509,65.4275,
510000,四川省,2007,5639.7996,176.1834,168.714,1455.5979,606.8873,36.508,433.2151,61.1218,49.5166,45.7029,3.5987,1572.9993,17.2206,15.6451,691.148,58.7652,112.6425,42.4513,36.5189,55.363,
510000,四川省,2006,4412.8753,127.6672,130.5675,995.871,537.2644,31.2042,370.4703,66.7596,52.1757,41.0388,3.6159,1089.8088,20.407,20.9617,632.0772,43.3128,110.7944,32.2941,38.4098,68.1749,
510000,四川省,2005,3585.1815,102.3941,162.3652,860.8131,402.2399,27.5303,277.9537,72.9755,43.0682,25.0733,1.8649,839.7757,16.2054,19.0213,460.2209,45.8797,104.8578,35.5125,24.1048,63.3245,
510000,四川省,2004,2818.42,71.86,110.61,647.81,293.65,41.73,263.63,76.5,39.39,19.75,3.08,641.32,15.69,16.42,340.68,51.13,94.07,23.5,21.48,46.14,
510000,四川省,2003,2336.3438,55.33,99.58,479.25,174.18,7.9,255.15,70.08,26.52,12.34,2.66,639.79,6.08,13.54,280.96,33.26,97.91,17.94,20.17,43.69,
510000,四川省,2002,1902.72,,,,,,,,,,,,,,,,,,,,
510000,四川省,2001,1617.5184,,,,,,,,,,,,,,,,,,,,
510000,四川省,2000,1418.04,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2019,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2018,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2017,15503.8556,928.7456,336.5886,1713.2034,488.5007,36.7761,2334.3095,139.51,317.5451,221.0145,17.8689,3644.8447,420.4853,44.0691,3653.3472,71.4119,507.6233,253.4097,319.7831,54.8189,
520000,贵州省,2016,13203.996,457.3169,525.5914,1723.1262,484.7302,17.1169,1779.9192,67.0107,273.8043,227.7857,13.6073,3479.4432,324.0349,32.3838,2960.4433,49.1528,326.2464,171.7423,261.9772,28.5633,
520000,贵州省,2015,10945.5434,330.9077,339.2406,1204.7775,417.9884,20.0943,1588.8608,45.2779,193.692,160.2473,7.7338,3469.8276,187.0074,24.188,2373.0949,48.7216,267.6609,74.269,165.9005,26.0532,
520000,贵州省,2014,9025.7514,135.6013,236.0641,1215.8809,423.2041,6.647,1319.854,14.0002,105.5855,106.9723,2.9172,2989.706,81.3718,15.1514,2002.1422,11.8051,205.4181,35.2897,87.3187,30.8218,
520000,贵州省,2013,7373.6013,88.2856,328.6349,1077.0446,323.5269,0.6127,1019.99,8.0274,90.0175,73.879,2.0828,2518.2583,36.9082,20.4704,1526.0494,7.0278,123.5588,20.0166,74.6018,34.6086,
520000,贵州省,2012,5717.8,78.9625,279.755,1020.2605,253.3414,10.9283,756.2179,6.3837,76.3009,47.0347,,1859.3143,30.6148,8.8472,1069.7933,10.4862,117.1933,19.6268,50.6603,22.0838,
520000,贵州省,2011,4235.9221,83.2093,407.7824,792.4194,317.226,24.9244,588.9398,15.4864,35.7714,41.3234,0.85,1148.4302,10.4747,7.3175,636.6291,4.7937,54.2755,15.4515,20.4862,30.1312,
520000,贵州省,2010,3104.918,71.3,389.1,438.6,296.8,11.2,518.5,46.7,17.3,21.8,6.2,782.1,5.8,7.8,350.5,5.6,48.7,17.8,21.3,47.9,
520000,贵州省,2009,2412.0161,74.0775,274.2097,356.818,277.8561,6.5447,397.1518,60.6418,20.7446,16.4732,7.5198,547.6991,7.4381,8.4371,224.4947,6.4629,40.6198,17.0502,15.8176,51.9594,
520000,贵州省,2008,1864.4524,50.8696,182.3061,321.9651,283.3265,7.1964,258.2429,47.2521,18.3566,14.0901,4.3174,430.655,12.9881,4.7953,130.4405,5.1265,30.3284,11.9467,14.6712,35.5779,
520000,贵州省,2007,1488.8043,29.3163,120.1107,252.6051,271.1338,2.9747,193.9705,38.3984,16.4362,16.079,2.8301,335.317,3.6157,4.579,111.796,3.0434,25.1856,9.8471,13.069,38.4967,
520000,贵州省,2006,1197.4272,24.5384,90.9292,168.1296,256.849,2.8998,176.3981,44.1623,14.0794,9.6295,3.452,251.8636,1.1952,3.3609,74.9559,2.7266,24.7799,8.4711,11.9027,27.104,
520000,贵州省,2005,998.2529,24.6394,41.5708,133.0594,239.7482,1.8897,144.6915,29.781,13.2526,11.6224,1.8391,200.0748,3.9536,4.1315,62.5587,1.8843,29.7494,8.9809,8.5426,36.283,
520000,贵州省,2004,865.23,22.58,28.64,121.16,198.69,1.43,134.22,25.1,12.45,10.39,3.06,171.45,3.43,3.72,69.09,0.83,25.23,7.98,4.66,21.14,
520000,贵州省,2003,748.1208,21.61,16.14,118.26,156.61,1.77,108.41,33.76,7.82,2.71,2.06,149.61,2.17,1.08,68.08,0.77,19.38,7.91,6.51,23.45,
520000,贵州省,2002,632.97,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2001,536.014,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2000,396.98,,,,,,,,,,,,,,,,,,,,
530000,云南省,2019,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2018,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2017,18935.9862,1268.0315,376.8955,1840.6867,631.253,93.791,3741.7124,136.0226,382.8001,358.5793,8.7519,4764.5639,70.3305,27.6564,3035.3933,71.0914,584.8519,288.0976,310.1436,945.3335,
530000,云南省,2016,16119.4004,951.4818660057,378.8281,1616.3217,855.0501,2.0984182906,2577.4850966096,228.4799,274.4784591909,232.3976595831,10.2294,5484.0813972367,60.0158315480001,18.1264,2022.0914,59.2300656417,438.7518,215.537,186.0955,508.6203,
530000,云南省,2015,13500.6165,792.399944489877,427.1717,1526.94082738018,1128.97013798206,1.88838762446568,1815.16938817032,63.8409,278.563031180879,247.760121467522,8.9987,4618.14980787046,118.005729403646,22.1071,1485.0412,54.4578364049347,297.4859,139.2972,176.6004,297.7682,
530000,云南省,2014,11498.5346,512.77647,383.2298,1537.15017,866.55199,1.60196,1538.92599,75.8371,265.83346,223.98825,6.964,4117.85535,78.81454,32.1511,1138.6758,59.5626,236.2787,101.5295,194.1381,126.6697,
530000,云南省,2013,9968.3008,338.44469,458.93233,1454.92613,953.51221,7.46305,1135.22316578371,76.3351,253.701074968799,182.186314026691,6.2542,3529.98638,58.60905,36.3151,847.0608,41.24415,208.7541,83.9421,147.7861,147.6248,
530000,云南省,2012,7831.1,204.2517,363.0125,1223.3855,952.0309,5.984,780.5491,59.6979,234.9117,168.2281,4.9416,2447.3655,53.1961,30.3819,787.6516,27.0082,184.9164,70.4606,114.3243,118.8324,
530000,云南省,2011,6190.9988,153.9178,262.046,988.3355,783.1278,65.1054,904.0052,49.2098,254.2455,116.9158,4.1098,1640.6714,40.9796,33.5436,471.5511,18.1674,125.5336,62.1761,100.4976,116.8598,
530000,云南省,2010,5528.7146,225.9,251.4,758.1,756.8,6.8,977.6,51.8,123.1,82.1,4.9,1222.5,14.5,7.8,632.3,8.0,181.2,67.1,50.8,106.0,
530000,云南省,2009,4526.3729,243.0465,197.7286,594.465,731.4328,11.4994,570.8663,63.3716,110.1334,40.23,6.1893,1040.5045,16.804,11.0732,531.7059,8.8358,125.6532,50.2379,50.5268,122.0687,
530000,云南省,2008,3435.9252,166.1798,186.6346,469.3784,626.0468,24.5622,375.0153,61.4014,75.2891,33.6132,5.6441,767.369,9.3847,9.0835,335.6914,4.5595,71.4364,27.2272,34.5645,152.8441,
530000,云南省,2007,2759.0333,100.2951,129.178,318.4068,536.6383,3.8747,421.1219,55.553,39.9901,36.9624,4.2159,637.3817,12.2531,12.8969,206.5997,3.4915,59.1178,17.9749,28.1227,134.9588,
530000,云南省,2006,2208.6025,71.836,86.1351,237.8824,470.7383,4.407,404.9173,47.6741,32.7406,32.0185,4.2537,471.9417,0.5942,2.0885,187.6841,4.5246,47.227,12.3641,15.8542,73.7211,
530000,云南省,2005,1777.6297,73.9878,69.4466,226.7616,339.3967,7.272,337.4969,48.0617,29.2549,26.3395,2.7539,351.161,3.7199,2.831,130.2746,4.3588,41.0031,14.2477,13.8441,55.4179,
530000,云南省,2004,1291.54,53.33,47.52,172.09,208.45,6.31,209.14,46.51,16.83,13.51,5.22,281.42,5.2,2.79,107.9,3.83,34.53,10.7,10.8,55.43,
530000,云南省,2003,1000.1248,45.58,16.43,134.17,117.49,14.58,184.97,54.07,16.34,17.22,2.54,179.74,2.13,2.67,99.29,16.19,27.46,7.7,11.47,50.08,
530000,云南省,2002,814.61,,,,,,,,,,,,,,,,,,,,
530000,云南省,2001,738.4472,,,,,,,,,,,,,,,,,,,,
530000,云南省,2000,683.96,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2019,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2018,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2017,1975.6006,111.6295,20.6291,79.127,299.3198,11.201,581.7174,9.0167,32.7778,26.1532,1.4796,224.1585,20.1022,5.533,276.0445,18.8467,48.1542,27.9823,33.0972,148.6309,
540000,西藏自治区,2016,1596.0488,88.0456,48.2495,38.2542,200.8513,4.0202,542.2978,11.4239,13.9882,21.9546,4.8945,176.5506,17.3143,7.2649,193.5231,7.9747,39.4669,17.3932,26.1667,136.4146,
540000,西藏自治区,2015,1295.6783,73.4182,74.9811,28.854,157.0415,0.654,346.8759,8.1812,14.5021,14.573,46.23,129.4826,6.1384,10.7074,143.8127,11.6779,31.5218,14.3505,17.8249,164.8511,
540000,西藏自治区,2014,1069.2315,48.1902,52.4065,62.0558,232.2407,,209.5266,6.5548,9.1694,28.1175,12.629,136.8469,10.414,11.2657,75.0596,17.6922,28.82,14.1778,12.7688,101.296,
540000,西藏自治区,2013,876.0023,39.2869,63.2405,47.3862,170.6021,,164.9751,4.529,18.8324,25.0449,9.1746,79.9322,10.1742,9.5874,81.8489,4.2156,30.5995,6.9455,21.4321,88.1952,
540000,西藏自治区,2012,670.5,24.1982,42.9735,44.8148,90.7343,38.8106,136.6297,12.7426,14.8232,24.6736,2.4381,57.9698,10.5302,3.2382,46.8901,4.7489,18.4321,7.8544,14.0616,73.9529,
540000,西藏自治区,2011,516.3099,24.1517,15.2824,34.761,65.14,31.1778,146.0719,5.9599,3.4292,13.3534,0.4739,52.0505,1.6906,0.7943,43.5467,1.7636,15.923,7.0877,11.7171,41.9352,
540000,西藏自治区,2010,462.669,23.6,20.3,35.5,56.0,22.4,115.5,11.1,6.5,14.7,0.8,45.8,1.8,1.8,25.3,1.3,11.7,3.7,6.9,58.0,
540000,西藏自治区,2009,378.2757,23.4171,9.783,18.2228,42.8437,20.9634,82.3936,9.6097,5.9527,8.9204,0.3777,60.0677,0.5352,0.5216,19.7476,0.5969,10.0477,3.5604,4.8921,55.8224,
540000,西藏自治区,2008,309.9149,16.0007,7.7232,13.6857,31.1574,12.5206,73.8314,9.9509,6.4543,7.4131,0.3962,61.1967,0.0114,0.543,16.6818,0.2419,7.7049,1.4174,3.33,39.6543,
540000,西藏自治区,2007,270.3427,15.6929,9.6423,9.4328,19.2875,0.953,68.4503,12.9653,4.0458,9.8461,0.2372,62.8185,0.4246,0.4044,8.9891,0.5524,6.8613,1.5238,2.8461,35.3693,
540000,西藏自治区,2006,231.1415,13.2382,4.9727,4.6026,14.4997,2.354,68.3416,10.763,5.0631,6.5839,1.0271,46.9944,1.59,1.1877,8.7233,0.3929,8.3527,1.9017,3.9645,26.5884,
540000,西藏自治区,2005,181.389,12.5711,1.5815,4.3327,16.0385,1.8426,62.762,12.4663,4.7984,2.4518,1.7157,10.1981,0.4824,0.751,8.58,0.3927,11.2735,2.0198,2.9983,24.1326,
540000,西藏自治区,2004,162.36,4.55,0.85,7.0,15.94,3.39,58.2,6.98,2.49,1.94,0.81,9.06,0.54,0.5,13.86,0.28,10.21,1.61,1.35,22.81,
540000,西藏自治区,2003,133.9556,6.32,0.38,3.57,21.2,1.04,45.56,6.93,1.4,1.17,0.56,4.1,0.05,1.36,16.99,0.47,5.25,1.87,1.74,14.0,
540000,西藏自治区,2002,106.58,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2001,83.2577,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2000,64.05,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2019,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2018,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2017,23819.3779,1831.3547,684.9994,3782.9025,1220.4551,30.7764,1891.1592,224.9504,655.6978,286.7035,19.5832,5342.7175,328.1803,203.5314,5705.4735,148.5585,584.7783,347.3606,391.7593,138.4363,
610000,陕西省,2016,20825.2532,1421.74622774669,673.3775,3659.03976736379,1253.0658,29.8678521034331,1584.6236482591,225.4886,643.543236437136,249.9978742,22.9096,5127.37512070931,259.4156,215.5381,4026.4914,125.78342321997,424.7326,307.2596,348.822199277152,226.1751,
610000,陕西省,2015,18582.2428,1239.500217,1080.8033,3596.9058,847.5978,98.626,1439.526259,188.8162,694.783302,246.312208,14.4159,4760.272189,171.05543,191.8042,2806.8612,82.1299,299.3108,243.4679,273.602661,306.4515,
610000,陕西省,2014,17191.9249,891.35296,1088.6555,3379.57744,735.7762,126.86254,987.59956,164.285,652.70478,298.65541,31.8672,5168.44897,245.65421,338.3038,2030.0977,77.37244,221.6471,227.7073,203.57305,321.7837,
610000,陕西省,2013,14884.145,682.51883,1268.7169,2882.83371,579.6699,290.35213,900.774384620939,85.5985,449.23445350626,266.307709198269,34.353,4655.00525,174.90547,162.1461,1640.4199,54.1884,201.7759,181.4,146.7152,227.2293,
610000,陕西省,2012,12044.5,496.0765,1041.7562,2338.5906,371.219,581.2401,805.4102,86.3189,337.4998,171.4017,28.9994,3733.8368,113.9,119.3508,959.2222,66.9406,166.1349,133.8543,90.9836,401.8136,
610000,陕西省,2011,9431.0818,393.1618,892.2426,1877.0189,303.5885,320.2621,809.0043,62.6549,272.8339,128.0936,2.8988,2306.4688,110.7329,56.0286,1030.4529,31.3707,155.351,119.3129,54.867,504.7376,
610000,陕西省,2010,7963.6658,290.2,691.5,1543.2,378.4,203.0,739.6,79.4,139.9,91.8,3.3,1827.7,67.9,81.2,982.9,26.0,179.2,83.3,41.6,513.5,
610000,陕西省,2009,6246.9044,224.3551,493.9959,1317.1515,391.863,55.6179,599.4814,58.8348,147.0568,80.0238,6.1809,1212.2596,57.1246,73.3647,751.2127,19.6173,151.891,62.1868,56.6189,488.0677,
610000,陕西省,2008,4614.4216,131.7909,336.2975,968.875,332.8782,41.3503,448.3257,43.8007,132.0974,69.3167,6.2192,923.0519,51.4066,53.8624,450.3946,17.9437,108.7011,40.1239,44.4536,413.5322,
610000,陕西省,2007,3415.0239,79.4582,291.5599,619.3106,291.4715,40.3416,388.999,69.19,130.7211,50.9561,4.8033,604.6314,42.6042,46.0736,307.9461,43.4879,107.6067,21.8347,38.6976,235.3304,
610000,陕西省,2006,2480.6855,74.5667,208.9017,437.0197,191.0609,29.9288,355.2414,48.5781,87.1823,31.8313,3.7578,435.3954,38.7245,41.4604,237.0467,29.4317,91.3908,21.3803,23.8961,93.891,
610000,陕西省,2005,1882.1792,53.8232,156.9573,280.2659,149.6736,21.6795,241.3296,47.732,68.1516,23.5602,5.3224,329.6864,11.1143,31.9145,207.3324,34.9027,98.3113,15.9631,18.7738,85.4768,0.2086
610000,陕西省,2004,1508.89,48.89,113.99,231.18,117.73,24.36,198.75,45.02,41.08,20.39,3.43,296.8,10.95,22.56,142.34,19.26,71.59,12.65,15.26,72.67,
610000,陕西省,2003,1200.68069,52.71,75.21,181.5,78.53,14.24,160.7,32.46,31.49,19.36,2.79,250.08,22.44,16.71,95.8,10.89,69.12,7.66,16.79,62.15,0.03
610000,陕西省,2002,915.35,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2001,773.434801,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2000,653.67,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2019,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2018,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2017,5827.7507,406.4555,87.2699,540.7906,371.2933,192.5228,956.6373,53.1259,184.6412,102.7514,6.1967,1366.4855,94.0739,38.7358,777.3011,81.4864,151.7317,105.2724,130.9414,180.0379,
620000,甘肃省,2016,9663.9924,701.9764,178.8511,1315.1827,722.8554,1007.6424,1100.0388,105.3469,488.576,195.6238,22.5121,1433.7462,145.0028,79.003,1073.565,147.4605,294.2792,155.0894,292.0695,205.1712,
620000,甘肃省,2015,8754.2269,557.4755,306.3714,1232.4454,762.7219,1136.8581,814.8919,72.5019,479.2602,170.0361,13.2865,1284.8801,126.5799,58.4478,762.5952,159.7997,205.2729,102.2388,204.48,304.0836,
620000,甘肃省,2014,7884.131,430.409,403.6017,1356.7576,905.0864,870.9492,793.7416,55.3883,289.0346,105.3375,17.2446,1186.6238,77.5586,66.2306,608.127,86.3724,107.1893,69.2528,140.8816,314.3444,
620000,甘肃省,2013,6527.9384,253.0078,453.55,1110.4277,770.3154,875.7263,434.1598,49.7539,219.9252,78.9068,9.584,1176.6199,57.9881,39.0595,481.0034,72.1079,92.6019,52.37,121.0357,179.7951,
620000,甘肃省,2012,5145.0,171.0637,339.5064,970.8685,634.2421,793.1999,306.5917,32.1708,138.7012,61.8891,11.002,915.1704,28.6363,32.5647,367.4763,43.7121,64.7583,38.1701,52.6011,142.703,
620000,甘肃省,2011,3965.7903,128.5831,213.7233,735.0078,486.4283,480.7552,252.5141,32.4902,101.5976,42.2206,10.3854,688.688,15.4045,23.0033,261.0676,17.9216,63.8288,49.1779,36.1361,326.8569,
620000,甘肃省,2010,3158.3401,139.4,135.9,521.7,554.7,325.2,208.6,23.1,64.3,26.8,3.3,505.0,25.9,24.8,140.6,14.1,68.4,42.5,27.0,307.0,
620000,甘肃省,2009,2363.0018,129.1556,106.4727,414.7312,420.6965,212.2855,154.9977,19.5479,41.653,20.7459,2.8449,358.2093,6.7012,21.7023,103.3988,12.9449,56.2417,28.9705,20.1056,231.5966,
620000,甘肃省,2008,1712.7757,84.2438,84.0637,317.339,265.6989,139.127,115.7077,14.9741,38.7074,12.8208,1.2094,308.9188,8.6944,8.961,80.7181,7.0859,33.3213,14.2498,11.2067,165.7279,
620000,甘肃省,2007,1304.157,61.1106,60.94,260.7639,188.7015,115.1786,102.0389,18.116,35.1404,11.3751,1.4966,188.3463,5.4946,5.9861,81.49,8.0411,21.2008,12.5219,11.3977,114.8169,
620000,甘肃省,2006,1022.5882,60.7556,40.7939,223.7277,121.4397,72.7301,135.9151,19.6106,27.4289,11.3167,4.2019,110.2361,9.9026,5.9494,50.4274,6.1721,26.2675,10.994,6.9611,77.7578,
620000,甘肃省,2005,870.361,41.8739,33.7946,182.8308,93.443,40.0771,137.3983,16.2942,25.3625,9.0975,1.7151,124.0938,7.6193,6.4939,33.7472,3.9011,40.6226,11.9396,6.9251,53.1314,
620000,甘肃省,2004,733.94,37.16,25.85,163.3,85.23,19.49,116.73,22.7,22.37,4.4,1.32,100.73,6.15,5.18,29.36,3.1,31.7,7.57,4.61,46.69,0.3
620000,甘肃省,2003,619.8166,40.58,23.76,138.78,73.45,14.38,87.36,17.64,18.33,2.23,1.1,74.11,3.54,2.99,26.54,5.06,23.04,11.62,5.95,49.07,0.29
620000,甘肃省,2002,526.21,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2001,460.374551,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2000,395.4,,,,,,,,,,,,,,,,,,,,
630000,青海省,2019,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2018,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2017,3883.5539,127.9819,98.1522,731.1387,369.1558,97.4365,730.4614,88.8502,40.999,40.5457,1.0057,709.4123,71.8638,11.6411,475.424,8.2422,56.2386,39.7596,62.9769,122.2683,
630000,青海省,2016,3528.0548,147.5078,96.964,647.0072,443.0137,101.5339,589.9204,76.021,32.2346,30.1293,4.797,638.8479,42.4598,39.5299,327.4228,6.1488,64.4119,26.0766,44.7077,169.3205,
630000,青海省,2015,3210.6323,143.3389,204.0845,647.6164,449.3447,157.1051,419.8453,80.2065,40.5589,19.6819,1.6425,484.4278,45.7387,11.2502,236.5252,4.6574,56.0658,25.1292,27.1522,156.2611,
630000,青海省,2014,2861.228,128.1336,166.9735,699.8845,334.8146,75.1388,446.768,15.0307,22.9847,18.927,0.7657,462.2965,47.7723,6.8821,230.0397,10.5071,50.8442,13.1897,20.2485,110.0268,
630000,青海省,2013,2361.0916,98.46168,134.0285,631.9006,307.0731,82.77392,290.401532468782,3.546,17.3844566794393,20.0648,3.2416,385.50985,71.1106,3.5191,112.0012,2.7542,49.59,10.8987,36.2213,100.6105,
630000,青海省,2012,1883.4,74.5381,84.3633,505.2364,235.6143,61.9978,232.036,1.9514,18.1297,11.435,0.9313,378.0925,31.4313,3.1077,75.9522,1.2326,46.1911,14.9089,19.3406,86.9318,
630000,青海省,2011,1435.5768,84.9931,88.0,360.047,181.5273,34.0649,134.0016,0.5922,13.2754,7.7329,0.2578,333.9841,7.5476,6.319,59.2287,3.5636,45.3689,17.9763,14.0244,43.072,
630000,青海省,2010,1016.8686,76.4,73.8,278.3,92.9,20.2,146.4,2.5,7.4,7.3,1.2,175.4,2.5,4.9,53.1,1.6,22.0,7.7,10.4,32.8,
630000,青海省,2009,798.23,53.8117,54.1928,195.5951,118.3035,12.83,124.1458,3.0284,6.2065,3.7269,2.2989,93.8437,1.7262,3.7454,61.9231,0.6274,14.245,5.8017,13.4827,28.6952,
630000,青海省,2008,583.2406,31.5212,62.3822,145.732,80.4387,8.6611,104.2057,3.0119,7.6785,3.0902,0.3006,61.8345,1.3319,2.3224,29.4262,1.5637,7.7631,2.7076,7.2818,21.9873,
630000,青海省,2007,482.843,25.2025,48.1142,119.8655,75.9992,7.5458,85.5351,3.3,7.2217,3.9993,0.5593,44.7765,2.4399,2.6618,26.0364,1.7635,4.9365,1.3209,3.7087,17.8562,
630000,青海省,2006,408.5366,19.6941,49.0322,71.2446,77.7468,14.7219,70.3997,4.2948,5.6501,4.1241,0.9856,37.7669,1.6185,1.6296,18.2614,1.532,7.4787,1.7494,2.6683,17.9378,
630000,青海省,2005,329.8142,12.6102,37.6498,69.4375,55.6554,8.166,58.8267,1.7173,4.9911,1.7782,0.537,35.9552,1.0399,1.2041,12.8514,0.507,7.1018,1.8106,1.7418,16.2332,
630000,青海省,2004,289.18,14.81,33.9,56.39,52.4,5.32,50.31,4.09,6.0,2.27,0.48,31.48,0.3,0.73,11.67,0.35,4.37,1.49,0.95,11.87,
630000,青海省,2003,255.617639,16.44,23.75,50.01,32.3,8.77,42.8,5.09,4.57,1.54,0.39,27.93,0.18,0.98,17.05,0.2,4.11,1.54,0.96,17.0,
630000,青海省,2002,232.35,,,,,,,,,,,,,,,,,,,,
630000,青海省,2001,196.346203,,,,,,,,,,,,,,,,,,,,
630000,青海省,2000,151.14,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2019,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2018,,,,,,,,,,,,,,,,,,,,,
